name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
ISHARES TR,464288513,3166410000,39000000,PUT,
SPDR S&P 500 ETF TR,78462F103,2265012000,3400000,PUT,
MICROSOFT CORP,594918104,990908273,1913135,,MSFT
INVESCO EXCHANGE TRADED FD T,46137V357,967470000,5100000,PUT,
AON PLC,G0403H108,812295302,2278017,,AON
EXELIXIS INC,30161Q104,805411950,19501500,,
AMAZON COM INC,023135106,769746549,3505700,,AMZN
NATERA INC,632307104,684678168,4253452,,
REVOLUTION MEDICINES INC,76155X100,683019816,14625692,,
UNITEDHEALTH GROUP INC,91324P102,651408450,1886500,,UNH
THERMO FISHER SCIENTIFIC INC,883556102,610272050,1258241,,TMO
HIMS & HERS HEALTH INC,433000106,609561445,10746852,,
DISNEY WALT CO,254687106,595281836,5198968,,
SALESFORCE INC,79466L302,583567470,2462310,,
AUTODESK INC,052769106,528238195,1662852,,
BOSTON SCIENTIFIC CORP,101137107,463406360,4746557,,BSX
ISHARES BITCOIN TRUST ETF,46438F101,454525500,6992700,,IBIT
WABTEC,929740108,442055996,2205098,,
BRIDGEBIO PHARMA INC,10806X102,425492480,8192000,,
PROTAGONIST THERAPEUTICS INC,74366E102,411600679,6196006,,
TRANSUNION,89400J107,396453244,4732075,,TRU
ARAMARK,03852U106,345454157,8996202,,ARMK
INTUIT,461202103,333320176,488088,,
KELLANOVA,487836108,323474823,3943853,,
NASDAQ INC,631103108,320458153,3623043,,
ANALOG DEVICES INC,032654105,319287150,1299500,,ADI
SCHWAB CHARLES CORP,808513105,310435694,3251657,,SCHW-PJ
NEW YORK TIMES CO,650111107,286181763,4985745,,NYT
ELI LILLY & CO,532457108,286125000,375000,PUT,LLY
ALPHABET INC,02079K107,273004937,1120940,,GOOGN
CBRE GROUP INC,12504L109,254622947,1616038,,
MCKESSON CORP,58155Q103,252697834,327100,,MCK
BEAM THERAPEUTICS INC,07373V105,244231704,10063111,,BEAM
CRINETICS PHARMACEUTICALS IN,22663K107,240324582,5770098,,
ISHARES ETHEREUM TR,46438R105,234772502,7450730,,
AGIOS PHARMACEUTICALS INC,00847X104,232051989,5781066,,
VISA INC,92826C839,204763138,599810,,V
LIQUIDIA CORPORATION,53635D202,194782608,8565638,,LQDA
NORFOLK SOUTHN CORP,655844108,184752150,615000,,
LANTHEUS HLDGS INC,516544103,178346973,3477227,,
IQVIA HLDGS INC,46266C105,178268377,938551,,
WOODWARD INC,980745103,157178797,621973,,
MASTERCARD INCORPORATED,57636Q104,121595083,213771,,
CENTESSA PHARMACEUTICALS PLC,152309100,105034462,4331318,,
TEVA PHARMACEUTICAL INDS LTD,881624209,100939400,4997000,,
TANGO THERAPEUTICS INC,87583X109,90358800,10757000,,
BETA BIONICS INC,08659B102,85717590,4313920,,
TENET HEALTHCARE CORP,88033G407,84058560,414000,,THC
GRAIL INC,384747101,79766370,1349000,,
