name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
VISTRA ENERGY CORP,92840M102,483237,30278055,,
TORM PLC,G89479102,415605,48900506,,TRMD
STAR BULK CARRIERS CORP,Y8162K204,219993,39006017,,SBLK
ALLY FINANCIAL INC,02005N100,206616,14318541,,ALLY
TAIWAN SEMICONDUCTOR MANUFACTURING CO LTD,874039100,165245,3457927,,TSMWF
INFINERA CORP,45667G103,133429,25175384,,
CAESARS ENTERTAINMENT CORP,127686103,103090,15250000,,
iShares ETFs/USA,464287655,83293,727700,PUT,
ALIBABA GROUP HOLDING LTD,01609W102,75975,390681,,BBAAY
SUPER MICRO COMPUTER INC,86800U104,73831,3469505,,
ITAU UNIBANCO HOLDING SA,465562106,58633,13059310,,
EAGLE BULK SHIPPING INC,Y2187A143,54656,29544139,,
TAYLOR MORRISON HOME CORP,87724P106,53075,4825000,,
NMI HOLDINGS INC,629209305,51084,4400000,,
EXANTAS CAPITAL CORP,76120WAC8,48565,80137000,,
ANGLOGOLD ASHANTI LTD,035128206,41991,2525181,,
ICICI BANK LTD,45104G104,40538,4769444,,IBN
BAIDU INC,056752108,33502,332415,,
PETROLEO BRASILEIRO SA,71654V101,32969,6117097,,
MAGNACHIP SEMICONDUCTOR CORP,55933J203,32481,2939537,,MX
CEMEX SAB DE CV,151290889,32212,15194909,,CXMSF
Liberty Global PLC,G5480U120,31420,2000000,,
BERRY PETROLEUM CORP,08579X101,31121,12913313,,
CNOOC LTD,126132109,30346,293304,,
DISH NETWORK CORP,25470MAB5,28955,35556000,,
AFYA LTD,G01125106,27440,1439762,,AFYA
CENTURY COMMUNITIES INC,156504300,26393,1819003,,
BANCO BRADESCO SA,059460303,24901,6133753,,
TWITTER INC,90184LAD4,24468,25823000,,
PRA GROUP INC,73640QAB1,21336,21901000,,PRAA
PETROLEO BRASILEIRO SA,71654V408,20503,3728093,,
MGIC INVESTMENT CORP,552848103,19177,3020000,,MTG
JAZZ PHARMACEUTICALS PLC,472145AB7,18109,19038000,,JAZZ
TELECOM ARGENTINA SA,879273209,18075,1960500,,TCMFF
SPRAGUE RESOURCES LP,849343108,17658,1350000,,
FIREEYE INC,31816QAD3,17191,18939000,,
COLONY CAPITAL INC,19624RAB2,16320,20337000,,
FORTIVE CORP,34959JAK4,16223,17409999,,FTV
LIGAND PHARMACEUTICALS INC,53220KAF5,15622,18865000,,LGNZZ
ELDORADO RESORTS INC,28470R102,14400,1000000,,
CARDTRONICS PLC,14161HAG3,14332,15001000,,
WILLIAMS COS INC/THE,969457100,14150,1000000,,
MR COOPER GROUP INC,62482R107,14128,1927544,,
BATTALION OIL CORP,07134L107,14071,3009912,,BATL
SUNOPTA INC,8676EP108,13919,8092699,,
AZUL SA,05501U106,13568,1331638,,AZUXY
HERCULES CAPITAL INC,427096AF9,13507,14682000,,
GOLDMAN SACHS BDC INC,38147UAB3,13464,14715000,,
DISH NETWORK CORP,25470MAD1,13459,16903000,,
HOPE BANCORP INC,43940TAB5,12964,15489000,,HOPE
CTRIP.COM INTERNATIONAL LTD,22943FAF7,12681,12975000,,
MERCADOLIBRE INC,58733R102,12409,25400,,MELI
MICRON TECHNOLOGY INC,595112103,12408,295000,PUT,MU
MACQUARIE INFRASTRUCTURE CORP,55608BAB1,12301,15329000,,
NABORS INDUSTRIES LTD,62957HAB1,12021,61622000,,NBR
TEVA PHARMACEUTICAL INDUSTRIES LTD,88163VAE9,11883,12771000,,TEVJF
GREENBRIER COS INC/THE,393657AK7,11778,14411000,,
PDC ENERGY INC,69327RAD3,11713,14273000,,
KKR REAL ESTATE FINANCE TRUST INC,48251KAB6,11505,13616000,,KREF-PA
WESTERN DIGITAL CORP,958102AP0,11068,12652000,,WDC
