name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
MODERNA INC,60770K107,1165662,6766876,,
NETFLIX INC,64110L106,510845,1363744,,NFLX
RIVIAN AUTOMOTIVE INC,76954A103,477178,9497966,,
MICROSOFT CORP,594918104,452516,1467730,,MSFT
DISNEY WALT CO,254687106,424779,3096961,,
DOORDASH INC,25809K105,405277,3458287,,
SNOWFLAKE INC,833445109,397105,1733101,,SNOW
VISA INC,92826C839,384765,1734971,,V
UBER TECHNOLOGIES INC,90353T100,322569,9040620,,
TESLA INC,88160R101,232783,216020,,
BROADCOM INC,11135F101,199976,317584,,AVGO
ROBLOX CORP,771049103,194403,4204223,,RBLX
BATH & BODY WORKS INC,070830104,153649,3214424,,
PAYPAL HLDGS INC,70450Y103,141165,1220620,,
CROWDSTRIKE HLDGS INC,22788C105,138939,611850,,
DOCUSIGN INC,256163106,129320,1207240,,
AMAZON COM INC,023135106,116458,35724,,AMZN
ZILLOW GROUP INC,98954M200,116265,2358800,,
BLOCK INC,852234103,112606,830427,,
ENDEAVOR GROUP HLDGS INC,29260Y109,107685,3647850,,
GITLAB INC,37637K108,87684,1610357,,GTLB
PARAMOUNT GLOBAL,92556H206,82453,2180711,,
NIKOLA CORP,654110105,79136,7389005,,
LUCID GROUP INC,549498103,75419,2969252,,
BIONTECH SE,09075V102,71906,421590,,BNTX
SUNRUN INC,86771W105,66191,2179473,,RUN
NOVAVAX INC,670002401,65066,883446,,NVAX
PINTEREST INC,72352L106,62297,2531352,,
META PLATFORMS INC,30303M102,59678,268385,,
PALO ALTO NETWORKS INC,697435105,59537,95640,,PANW
NVIDIA CORPORATION,67066G104,59479,217985,,NVDA
JD.COM INC,47215P106,55116,952412,,
VICTORIAS SECRET AND CO,926400102,55031,1071472,,
PELOTON INTERACTIVE INC,70614W100,51685,1956286,,
KE HLDGS INC,482497104,44419,3590882,,
ALIBABA GROUP HLDG LTD,01609W102,34190,314245,,
ZILLOW GROUP INC,98954M101,33370,691885,,
SEA LTD,81141R100,31370,261871,,SE
ADVANCED MICRO DEVICES INC,007903107,29369,268599,,AMD
DINGDONG CAYMAN LTD,25445D101,24955,7029666,,
BEYOND MEAT INC,08862E109,24363,504305,,
ENPHASE ENERGY INC,29355A107,22339,110712,,
AGORA INC,00851L103,19806,1992568,,
RIBBIT LEAP LTD,G7552B121,18209,1830000,,
STITCH FIX INC,860897107,13522,1342810,,
QUANTUMSCAPE CORP,74767V109,13442,672447,,QS
SINGULAR GENOMICS SYSTEMS IN,82933R100,13375,2119614,,
AMC ENTMT HLDGS INC,00165C104,12801,519524,,
RINGCENTRAL INC,76680R206,11951,101965,,
XPENG INC,98422D105,9189,333044,,XPNGF
GAMESTOP CORP NEW,36467W109,9111,54697,,GME-WT
HERTZ GLOBAL HLDGS INC,42806J148,8556,557397,,
GDS HLDGS LTD,36165L108,7933,202112,,
DEXCOM INC,252131107,4867,9513,,DXCM
ZOOM VIDEO COMMUNICATIONS IN,98980L101,2435,20770,,
HERTZ GLOBAL HLDGS INC,42806J700,2366,106823,,
MSD ACQUISITION CORP,G5709C117,480,48589,,
LI AUTO INC,50202M102,134,5191,,LAAOF
