name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
ALIBABA GROUP HLDG LTD,01609W102,42287,355981,,
ISHARES INC,464286772,31580,405554,,
ISHARES TR,464287234,30417,622663,,
UBS GROUP AG,H42097107,21682,1202959,,UBS
LINDE PLC,G5494J103,20994,60364,,LIN
ISHARES TR,464288281,8335,76424,,
CNH INDL N V,N20944109,7996,411929,,
JACKSON FINANCIAL INC,46817M107,6593,157620,,JXN-PA
NVIDIA CORPORATION,67066G104,5837,19846,,NVDA
ALCON AG,H01301128,5327,60105,,
ISHARES INC,464286509,5286,137548,,
TAIWAN SEMICONDUCTOR MFG LTD,874039100,4959,41219,,
ISHARES INC,464286400,4944,176126,,
ISHARES TR,464288224,4536,214289,,
ISHARES TR,464287226,3582,31395,,
KRANESHARES TR,500767306,3486,95531,,
AERCAP HOLDINGS NV,N00985106,3263,49878,,
TESLA INC,88160R101,2777,2624,,
QIAGEN NV,N72482123,2711,48653,,
ISHARES INC,464286103,2018,81260,,
STELLANTIS N.V,N82405106,1918,101055,,STLA
ISHARES TR,46435G334,1663,50177,,
PERION NETWORK LTD,M78673114,1416,57941,,PERI
NETEASE INC,64110W102,1368,13437,,
ISHARES TR,46429B598,1327,28955,,
CANADIAN PAC RY LTD,13645T100,1317,18301,,
DOLE PLC,G27907107,1269,95289,,DOLE
BAIDU INC,056752108,1101,7401,,
ISHARES TR,464287465,1034,13143,,
ARK ETF TR,00214Q104,959,10138,,
VALE S A,91912E105,912,65067,,
JD.COM INC,47215P106,871,12437,,
HDFC BANK LTD,40415F101,754,11590,,HDB
ISHARES INC,464286871,644,27778,,
ISHARES INC,464286780,611,13160,,
GOLD FIELDS LTD,38059T106,550,50000,,GFIOF
SHOPIFY INC,82509L107,531,383,,SHOP
BILIBILI INC,090040106,496,10690,,BLBLF
ANGLOGOLD ASHANTI LIMITED,035128206,475,22630,,
GLOBAL X FDS,37954Y285,473,28601,,
KROGER CO,501044101,421,9308,,KR
SEA LTD,81141R100,413,1847,,SE
ENBRIDGE INC,29250N105,375,9600,,ENBNF
TOYOTA MOTOR CORP,892331307,349,1882,,
GLOBAL X FDS,37954Y319,343,12986,,
CAMTEK LTD,M20791105,342,7415,,CAMT
LUCID GROUP INC,549498103,299,7860,,
LIVEPERSON INC,538146101,290,8056,,LPSN
ENPHASE ENERGY INC,29355A107,243,1308,,
PINDUODUO INC,722304102,235,4024,,
SAPIENS INTL CORP N V,G7T16G103,211,6053,,
PLUG POWER INC,72919P202,208,7468,,PLUG
GOLDMAN SACHS GROUP INC,38141G104,207,540,,GS-PD
ISHARES INC,464286715,196,10575,,
ORAMED PHARMACEUTICALS INC,68403P203,178,13539,,ORMP
FUELCELL ENERGY INC,35952H601,172,33100,,FCELB
KAMADA LTD,M6240T109,148,22419,,KMDA
BORR DRILLING LTD,G1466R173,58,27478,,BORR
EVOGENE LTD,M4119S104,55,31753,,EVGN
TRANSOCEAN INC,893830BJ7,42,47000,,
ICECURE MEDICAL LTD CAESAREA,M53071136,38,12688,,
DOUYU INTL HLDGS LTD,25985W105,29,10825,,
PLURISTEM THERAPEUTICS INC,72940R300,25,16604,,
