name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
ARCH CAP GROUP LTD,G0450A105,2252953021,23424340,,
ARGENX SE,04016X101,1648870785,2785890,,ARGX
ELEVANCE HEALTH INC,036752103,1457455269,3350780,,
SCHWAB CHARLES CORP,808513105,1389458963,17749859,,SCHW-PJ
BERKSHIRE HATHAWAY INC DEL,084670702,1374617207,2581053,,BRK-A
BANK NEW YORK MELLON CORP,064058100,1313712003,15663670,,
META PLATFORMS INC,30303M102,1217910351,2113107,,
AMERICAN EXPRESS CO,025816109,1207344118,4487434,,AXP
GARMIN LTD,H2906T109,1202029292,5535989,,GRMN
NETFLIX INC,64110L106,1198957551,1285704,,NFLX
WILLIS TOWERS WATSON PLC LTD,G96629103,1188410638,3516528,,WTW
ALPHABET INC,02079K305,1155151522,7469940,,GOOGN
PROGRESSIVE CORP,743315103,1102560263,3895835,,
BOSTON SCIENTIFIC CORP,101137107,974428973,9659288,,BSX
SUNCOR ENERGY INC NEW,867224107,942773020,24344423,,SU
AON PLC,G0403H108,852389193,2135832,,AON
MARSH & MCLENNAN COS INC,571748102,832468324,3411336,,
CITIGROUP INC,172967424,818899679,11535423,,C-PR
PAYPAL HLDGS INC,70450Y103,770473109,11808017,,
ICON PLC,G4705A100,750868791,4290924,,ICLR
SHOPIFY INC,82509L107,744954533,7802205,,SHOP
BAKER HUGHES COMPANY,05722G100,725641881,16510623,,
ASCENDIS PHARMA A/S,04351P101,663437884,4256627,,ASND
SEA LTD,81141R100,634611626,4863297,,SE
SNOWFLAKE INC,833445109,628375457,4299230,,SNOW
AMAZON COM INC,023135106,604881822,3179238,,AMZN
NOKIA CORP,654902204,559565775,106179464,,NOKBF
TAIWAN SEMICONDUCTOR MFG LTD,874039100,546549356,3292466,,
APPLE INC,037833100,535473020,2410629,,AAPL
ORACLE CORP,68389X105,533118319,3813163,,ORCL-PD
LAM RESEARCH CORP,512807306,528849752,7274412,,LRCX
CBRE GROUP INC,12504L109,506920020,3876128,,
ATLASSIAN CORPORATION,049468101,494998287,2332587,,TEAM
WEST PHARMACEUTICAL SVSC INC,955306105,491524734,2195483,,
XYLEM INC,98419M100,491301828,4112689,,XYL
LINDE PLC,G54950103,475879889,1021991,,LIN
HENRY SCHEIN INC,806407102,438784678,6406551,,HSIC
TYLER TECHNOLOGIES INC,902252105,428357687,736782,,TYL
MERCADOLIBRE INC,58733R102,426811339,218780,,MELI
DANAHER CORPORATION,235851102,422315785,2060077,,
ALIBABA GROUP HLDG LTD,01609W102,420380195,3179159,,
GE VERNOVA INC,36828A101,419117080,1372894,,GEV
CNH INDL N V,N20944109,397569286,32375349,,
LATTICE SEMICONDUCTOR CORP,518415104,384496474,7330724,,LSCC
EATON CORP PLC,G29183103,363419313,1336936,,ETN
GUIDEWIRE SOFTWARE INC,40171V100,362488015,1934714,,
SOUTHWEST AIRLS CO,844741108,358152359,10665645,,
ARM HOLDINGS PLC,042068205,356571383,3338996,,
SPOTIFY TECHNOLOGY S A,L8681T102,354828203,645107,,
S&P GLOBAL INC,78409V104,354376377,697454,,SPGI
VERTEX PHARMACEUTICALS INC,92532F100,348649091,719131,,
MARVELL TECHNOLOGY INC,573874104,338289715,5494392,,
SENSATA TECHNOLOGIES HLDG PL,G8060N102,333536785,13742760,,
LIVE NATION ENTERTAINMENT IN,538034109,330125566,2528148,,
VISA INC,92826C839,323580068,923301,,V
WILLIAMS COS INC,969457100,299053860,5004248,,
IRHYTHM TECHNOLOGIES INC,450056106,294598830,2814280,,
ADVANCED MICRO DEVICES INC,007903107,292886466,2850754,,AMD
NVIDIA CORPORATION,67066G104,287097753,2648992,,NVDA
VEEVA SYS INC,922475108,284068947,1226391,,
LIBERTY MEDIA CORP DEL,531229755,275442481,3060132,,FWONB
TRADEWEB MKTS INC,892672106,271969664,1831939,,
INSMED INC,457669307,245445376,3217268,,INSM
MACOM TECH SOLUTIONS HLDGS I,55405Y100,244584402,2436585,,
