name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
JD COM INC,47215P106,2051340,50650366,,
MICROSOFT CORP,594918104,1702288,10793784,,MSFT
FACEBOOK INC,30303M102,1459583,8750500,,
APOLLO GLOBAL MGMT INC,03768E105,1136102,33913500,,
AMAZON COM INC,023135106,1076869,552320,,AMZN
ALIBABA GROUP HLDG LTD,01609W102,873538,4491662,,
RINGCENTRAL INC,76680R206,704891,3326370,,
NETFLIX INC,64110L106,582401,1551000,,NFLX
TRANSDIGM GROUP INC,893641100,562652,1757245,,TDG
SEA LTD,81141R100,370398,8359235,,SE
SPOTIFY TECHNOLOGY S A,L8681T102,332561,2738480,,
GDS HLDGS LTD,36165L108,332206,5730659,,
CARVANA CO,146869102,331251,6012907,,CVNA
TAL EDUCATION GROUP,874080104,306931,5762873,,TAL
WORKDAY INC,98138H101,301850,2318000,,
SUNRUN INC,86771W105,300710,29773257,,RUN
UBER TECHNOLOGIES INC,90353T100,278494,9974716,,
MONGODB INC,60937P106,260969,1911300,,
FLEETCOR TECHNOLOGIES INC,339041105,241630,1295325,,
NEW ORIENTAL ED & TECH GRP I,647581107,231796,2141500,,
ELASTIC N V,N14506104,224347,4019843,,
PAYPAL HLDGS INC,70450Y103,222117,2320000,,
PINDUODUO INC,722304102,213838,5935004,,
ATLASSIAN CORP PLC,G06242104,207263,1510000,,
ANAPLAN INC,03272L108,205795,6800903,,
ATHENE HLDG LTD,G0684D107,185272,7464626,,
ZOOM VIDEO COMMUNICATIONS IN,98980L101,179231,1226600,,
MASTERCARD INC,57636Q104,175976,728500,,MA
SMARTSHEET INC,83200N103,172076,4145400,,
TWILIO INC,90138F102,170568,1906000,,TWLO
SALESFORCE COM INC,79466L302,163000,1132104,,
SERVICENOW INC,81762P102,159826,557700,,
DATADOG INC,23804L103,132427,3680572,,
PELOTON INTERACTIVE INC,70614W100,110270,4153304,,
8X8 INC NEW,282914100,68607,4950000,,
NEW RELIC INC,64829B100,62239,1346000,,
ADOBE INC,00724F101,53783,169000,,ADBE
DESPEGAR COM CORP,G27358103,52485,9256550,,
ZENDESK INC,98936J101,45703,714000,,
ALPHABET INC,02079K305,35439,30500,,GOOGN
SVMK INC,78489X103,31059,2298995,,
CHEWY INC,16679L109,29992,800000,,
SHOPIFY INC,82509L107,29185,70000,,SHOP
DOCUSIGN INC,256163106,27720,300000,,
TENCENT MUSIC ENTMT GROUP,88034P109,27162,2700000,,
VISA INC,92826C839,26263,163000,,V
IQIYI INC,46267X108,17800,1000000,,
STONECO LTD,G85158106,16737,768803,,STNE
PHOENIX TREE HLDGS LTD,719156101,15929,1850000,,
CROWDSTRIKE HLDGS INC,22788C105,13920,250000,,
DYNATRACE INC,268150109,11920,500000,,
LINX S A,53619W101,10854,3350000,,
CERIDIAN HCM HLDG INC,15677J108,8512,170000,,
AVALARA INC,05338G106,7460,100000,,
LIVONGO HEALTH INC,539183103,7133,250000,,
HUYA INC,44852D108,6136,362000,,HUYA
CARDLYTICS INC,14161W105,4368,124940,,
CLOUDFLARE INC,18915M107,4109,175000,,
FARFETCH LTD,30744W107,3950,500000,,
XP INC,G98239109,3858,200000,,XP
DROPBOX INC,26210C104,3620,200000,,
TENABLE HLDGS INC,88025T102,3279,150000,,
SOLARWINDS CORP,83417Q105,3134,200000,,
BILL COM HLDGS INC,090043100,2736,80000,,
PAGERDUTY INC,69553P100,2592,150000,,
DOUYU INTERNATIONAL HLDNGS L,25985W105,2564,400000,,
BILIBILI INC,090040106,2342,100000,,BLBLF
ONESMART INTL ED GROUP LTD,68276W103,1632,320000,,
HEALTH CATALYST INC,42225T107,1308,50000,,
MEDALLIA INC,584021109,1002,50000,,
REDFIN CORP,75737F108,698,45273,,
SUNLANDS TECHNOLOGY GROUP,86740P108,411,300000,,STG
PENNEY J C CORP INC,708160106,306,850000,,
FARMLAND PARTNERS INC,31154R109,270,44502,,FPI
