name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
MICROSOFT CORP,594918104,9355714133,24879572,,MSFT
AMAZON COM INC,023135106,8344896941,54922318,,AMZN
NVIDIA CORPORATION,67066G104,6901836201,13936909,,NVDA
APPLE INC,037833100,5473072417,28427115,,AAPL
ELI LILLY & CO,532457108,4315507320,7403258,,LLY
ADVANCED MICRO DEVICES INC,007903107,3881847904,26333681,,AMD
META PLATFORMS INC,30303M102,3859007003,10902382,,
TESLA INC,88160R101,3792301502,15261999,,
MERCADOLIBRE INC,58733R102,3261763988,2075521,,MELI
ALPHABET INC,02079K305,3190930179,22842939,,GOOGN
MASTERCARD INCORPORATED,57636Q104,3185070032,7467750,,
BROADCOM INC,11135F101,3133189022,2806888,,AVGO
VISA INC,92826C839,3018230293,11592972,,V
NETFLIX INC,64110L106,2576128673,5291096,,NFLX
ALPHABET INC,02079K107,2562832088,18185142,,GOOGN
ADOBE INC,00724F101,2500110041,4190597,,ADBE
NOVO-NORDISK A S,670100205,2285523872,22093029,,
SALESFORCE INC,79466L302,2220425805,8438192,,
COSTCO WHSL CORP NEW,22160K105,2166078530,3281539,,
LULULEMON ATHLETICA INC,550021109,1965884068,3844949,,LULU
UNITEDHEALTH GROUP INC,91324P102,1869024009,3550105,,UNH
UBER TECHNOLOGIES INC,90353T100,1830596202,29731951,,
CADENCE DESIGN SYSTEM INC,127387108,1750202255,6425826,,
SERVICENOW INC,81762P102,1705540926,2414105,,
CROWDSTRIKE HLDGS INC,22788C105,1571856419,6156417,,
VERTEX PHARMACEUTICALS INC,92532F100,1563370354,3842243,,
MONGODB INC,60937P106,1529687867,3741440,,
HOME DEPOT INC,437076102,1458121239,4207535,,
INTUITIVE SURGICAL INC,46120E602,1417118678,4200613,,ISRG
SNOWFLAKE INC,833445109,1309985203,6582840,,SNOW
ASTRAZENECA PLC,046353108,1169770580,17368531,,AZN
AMERICAN TOWER CORP NEW,03027X100,1118685763,5181980,,
THE TRADE DESK INC,88339J105,1014157186,14093346,,
MARRIOTT INTL INC NEW,571903202,1003933953,4451838,,
BOEING CO,097023105,939034859,3602528,,BA-PA
AIRBNB INC,009066101,892353819,6554678,,
OREILLY AUTOMOTIVE INC,67103H107,879043492,925231,,
ASML HOLDING N V,N07059210,846504239,1118354,,
TJX COS INC NEW,872540109,826223738,8807416,,
PALO ALTO NETWORKS INC,697435105,736952785,2499162,,PANW
NIKE INC,654106103,642963497,5922110,,
MOBILEYE GLOBAL INC,60741F104,590848031,13639151,,MBLY
GOLDMAN SACHS GROUP INC,38141G104,572234846,1483358,,GS-PD
MOODYS CORP,615369105,569689340,1458647,,
HUBSPOT INC,443573100,546880634,942021,,HUBS
ARM HOLDINGS PLC,042068205,540480245,7192498,,
NU HLDGS LTD,G6683N103,529503049,63565792,,
CHIPOTLE MEXICAN GRILL INC,169656105,490207585,214349,,CMG
APPLIED MATLS INC,038222105,430992580,2659299,,
ARISTA NETWORKS INC,040413106,394720695,1676025,,
KEYSIGHT TECHNOLOGIES INC,49338L103,385006666,2420056,,
JPMORGAN CHASE & CO,46625H100,384451347,2260149,,JPM-PM
TAIWAN SEMICONDUCTOR MFG LTD,874039100,357478411,3437292,,
MICRON TECHNOLOGY INC,595112103,344077236,4031840,,MU
NEXTERA ENERGY INC,65339F101,314478070,5177446,,NEE-PS
ABBVIE INC,00287Y109,298544745,1926468,,ABBV
PG&E CORP,69331C108,267284779,14824447,,PCG-PX
NISOURCE INC,65473P105,265356472,9994594,,NI
LINDE PLC,G54950103,263622427,641870,,LIN
CHUBB LIMITED,H1467J104,262418770,1161145,,
BANK AMERICA CORP,060505104,260164993,7726908,,
WALMART INC,931142103,235131036,1491475,,WMT
CENTERPOINT ENERGY INC,15189T107,224702936,7864996,,CNP
CYBERARK SOFTWARE LTD,M2682V108,224441485,1024613,,
GLOBANT S A,L44385109,224232663,942233,,
CHENIERE ENERGY INC,16411R208,207421697,1215053,,
TARGA RES CORP,87612G101,201179540,2315869,,
SHIFT4 PMTS INC,82452J109,196568290,2644179,,
AMGEN INC,031162100,187396470,650637,,AMGN
EXXON MOBIL CORP,30231G102,186452195,1864895,,
SEMPRA,816851109,183495405,2455445,,SREA
APELLIS PHARMACEUTICALS INC,03753U106,183268036,3061611,,
CONSTELLATION ENERGY CORP,21037T109,182376804,1560243,,CEG
MERCK & CO INC,58933Y105,174542983,1601018,,
CISCO SYS INC,17275R102,171768908,3400018,,
THE CIGNA GROUP,125523100,169558473,566233,,
SOUTHERN CO,842587107,168132614,2397784,,SOMN
PROCTER AND GAMBLE CO,742718109,161287198,1100636,,
MCDONALDS CORP,580135101,157857005,532383,,MCD
GAMING & LEISURE PPTYS INC,36467J108,154575107,3132221,,
UNIVERSAL DISPLAY CORP,91347P105,154541245,808017,,
PERFORMANCE FOOD GROUP CO,71377A103,146645695,2120690,,PFGC
WILLIAMS COS INC,969457100,143003411,4105754,,
CENTENE CORP DEL,15135B101,136396496,1837980,,CNC
PARKER-HANNIFIN CORP,701094104,133833353,290500,,PH
MONDAY COM LTD,M7S64H106,131086035,697972,,
CONOCOPHILLIPS,20825C104,130488179,1124220,,COP
ALEXANDRIA REAL ESTATE EQ IN,015271109,128157243,1010943,,
OTIS WORLDWIDE CORP,68902V107,121345031,1356265,,OTIS
MOLINA HEALTHCARE INC,60855R100,121171164,335366,,
CHEVRON CORP NEW,166764100,120884267,810434,,CVX
CMS ENERGY CORP,125896100,120505703,2075180,,CMS-PC
PNC FINL SVCS GROUP INC,693475105,117614461,759538,,
HDFC BANK LTD,40415F101,115108082,1715215,,HDB
COOPER COS INC,216648402,110609966,292279,,
WEATHERFORD INTL PLC,G48833118,105586253,1079283,,
DELTA AIR LINES INC DEL,247361702,105347363,2618627,,
DELL TECHNOLOGIES INC,24703L202,104754668,1369342,,DELL
RALPH LAUREN CORP,751212101,104577012,725222,,RL
EXACT SCIENCES CORP,30063P105,100680614,1360917,,
DTE ENERGY CO,233331107,100506070,911537,,DTG
MARKEL GROUP INC,570535104,100419588,70723,,MKL
ARGENX SE,04016X101,99806580,262352,,ARGX
RENAISSANCERE HLDGS LTD,G7496G103,99481162,507557,,
VISTRA CORP,92840M102,97909752,2541790,,VST
CHURCHILL DOWNS INC,171484108,97205539,720415,,CHDN
METLIFE INC,59156R108,96723654,1462629,,MET-PF
TRUIST FINL CORP,89832Q109,95208408,2578776,,
PPL CORP,69351T106,93812639,3461721,,PPLC
BECTON DICKINSON & CO,075887109,93524410,383564,,BDX
GE HEALTHCARE TECHNOLOGIES I,36266G107,93466735,1208830,,
HALLIBURTON CO,406216101,91787080,2539062,,HAL
CONSTELLIUM SE,F21107101,91423245,4580323,,CSTM
SPROUT SOCIAL INC,85209W109,90299228,1469714,,
XCEL ENERGY INC,98389B100,89861313,1451483,,XELLL
FORTIVE CORP,34959J108,86637107,1176655,,FTV
CYMABAY THERAPEUTICS INC,23257D103,85940757,3638474,,
EDISON INTL,281020107,85514408,1196173,,
KIRBY CORP,497266106,85116661,1084565,,KEX
VAXCYTE INC,92243G108,83759502,1333750,,
SAIA INC,78709Y105,83445861,190420,,SAIA
BURLINGTON STORES INC,122017106,82112778,422217,,
CRINETICS PHARMACEUTICALS IN,22663K107,81960273,2303549,,
FERRARI N V,N3167Y103,81690073,241380,,
KRYSTAL BIOTECH INC,501147102,81293044,655272,,
PROGYNY INC,74340E103,80603295,2167921,,
TELEDYNE TECHNOLOGIES INC,879360105,79793502,178793,,TDY
WEX INC,96208T104,79730479,409820,,WEX
CENTURY CMNTYS INC,156504300,79248509,869525,,
TRINITY INDS INC,896522109,79135059,2976121,,
SCHLUMBERGER LTD,806857108,78957308,1517243,,
MARTIN MARIETTA MATLS INC,573284106,78780132,157904,,
TOLL BROTHERS INC,889478103,78320636,761948,,
PINNACLE FINL PARTNERS INC,72346Q104,77385771,887248,,
AMEREN CORP,023608102,77105180,1065872,,AEE
PLYMOUTH INDL REIT INC,729640102,76376902,3173116,,
KBR INC,48242W106,76200779,1375217,,
SHELL PLC,780259305,74236626,1128216,,RYDAF
ACADIA HEALTHCARE COMPANY IN,00404A109,72454824,931775,,
BRISTOL-MYERS SQUIBB CO,110122108,71503259,1393554,,
LAM RESEARCH CORP,512807108,71456030,91229,,LRCX
BOSTON SCIENTIFIC CORP,101137107,70981026,1227833,,BSX
FRESHPET INC,358039105,69137363,796881,,
ENERPAC TOOL GROUP CORP,292765104,68812492,2213332,,EPAC
BRUNSWICK CORP,117043109,67723649,699986,,BC-PC
UNION PAC CORP,907818108,67129175,273305,,
FIRSTENERGY CORP,337932107,65981475,1799822,,FE
ENERGY TRANSFER L P,29273V100,64234446,4654670,,
WESTERN ALLIANCE BANCORP,957638109,62798530,954530,,WAL-PA
CATERPILLAR INC,149123101,62668145,211953,,CAT
PEPSICO INC,713448108,62379518,367284,,PEP
STRYKER CORPORATION,863667101,62328706,208137,,SYK
ON HLDG AG,H5919C104,61581467,2283332,,
WILLSCOT MOBIL MINI HLDNG CO,971378104,61240396,1376189,,
BLACKSTONE INC,09260D107,61104291,466730,,BX
EXELON CORP,30161N101,60972847,1698408,,EXC
LOWES COS INC,548661107,59744661,268455,,
NEUROCRINE BIOSCIENCES INC,64125C109,59484633,451462,,NBIX
JOHNSON CTLS INTL PLC,G51502105,59414332,1030783,,
STERIS PLC,G8473T100,58926092,268029,,STE
QUANTA SVCS INC,74762E102,58159797,269508,,
HEXCEL CORP NEW,428291108,57768083,783296,,
INTERNATIONAL BUSINESS MACHS,459200101,57129978,349312,,
PINTEREST INC,72352L106,57022401,1539482,,
EAST WEST BANCORP INC,27579R104,56834458,789916,,EWBC
QIAGEN NV,N72482123,56819644,1308304,,
APTIV PLC,G6095L109,56674362,631680,,APTV
Q2 HLDGS INC,74736L109,56198064,1294588,,
E L F BEAUTY INC,26856L103,55934349,387518,,
HERC HLDGS INC,42704L104,55806652,374818,,
ENPRO INC,29355X107,55616054,354830,,NPO
LADDER CAP CORP,505743104,55356369,4809415,,
AXIS CAP HLDGS LTD,G0692U109,55128309,995635,,
PUBLIC SVC ENTERPRISE GRP IN,744573106,54756768,895450,,
HILTON WORLDWIDE HLDGS INC,43300A203,54267168,298024,,
INSPIRE MED SYS INC,457730109,54135773,266115,,
MARSH & MCLENNAN COS INC,571748102,53609968,282947,,
LENNAR CORP,526057104,52866097,354711,,
PLAINS GP HLDGS L P,72651A207,52802873,3310525,,
MPLX LP,55336V100,52768146,1437041,,MPLXP
WATSCO INC,942622200,52719035,123040,,WSO-B
AVIENT CORPORATION,05368V106,52611739,1265618,,AVNT
AMETEK INC,031100100,51920740,314881,,
ENTERPRISE PRODS PARTNERS L,293792107,51739490,1963548,,
CHORD ENERGY CORPORATION,674215207,51640910,310659,,CHRD
VALERO ENERGY CORP,91913Y100,51438872,395684,,
HEICO CORP NEW,422806109,50951450,284852,,HEI-A
TECHNIPFMC PLC,G87110105,50915117,2528059,,FTI
TOWER SEMICONDUCTOR LTD,M87915274,50807469,1664727,,TSEM
INDEPENDENCE RLTY TR INC,45378A106,50735994,3316078,,
COGENT COMMUNICATIONS HLDGS,19239V302,50521411,664231,,
HURON CONSULTING GROUP INC,447462102,50171952,488054,,HURN
GENERAL MTRS CO,37045V100,49966121,1391039,,
LAMB WESTON HLDGS INC,513272104,48892770,452334,,
PTC INC,69370C100,48817063,279018,,PTC
CACTUS INC,127203107,48811452,1075142,,
ADECOAGRO S A,L00849106,48008145,4325058,,
DEXCOM INC,252131107,46916614,378085,,DXCM
GFL ENVIRONMENTAL INC,36168Q104,46000476,1332961,,GFL
GENERAL ELECTRIC CO,369604301,45818276,358993,,GE
ASSETMARK FINL HLDGS INC,04546L106,45369428,1514839,,
ASGN INC,00191U102,45333385,471388,,
WINTRUST FINL CORP,97650W108,45051275,485728,,
INSULET CORP,45784P101,45027398,207519,,PODD
NATIONAL STORAGE AFFILIATES,637870106,44658421,1076885,,
HAYWARD HLDGS INC,421298100,44457026,3268899,,
MARVELL TECHNOLOGY INC,573874104,44378482,735840,,
THERMO FISHER SCIENTIFIC INC,883556102,44313003,83485,,TMO
ABBOTT LABS,002824100,44039776,400107,,
MONDELEZ INTL INC,609207105,43747141,603992,,
KONTOOR BRANDS INC,50050N103,43547438,697652,,
DARLING INGREDIENTS INC,237266101,43440717,871603,,DAR
ACV AUCTIONS INC,00091G104,43267916,2855968,,ACVA
PAYCOR HCM INC,70435P102,43002692,1991788,,
CAVA GROUP INC,148929102,42402606,986566,,
MAKEMYTRIP LIMITED MAURITIUS,V5633W109,42212188,898514,,
SAVARA INC,805111101,41432182,8815358,,SVRA
BLOOMIN BRANDS INC,094235108,41375599,1469826,,
DIAMONDBACK ENERGY INC,25278X109,41081589,264906,,
NEXTRACKER INC,65290E101,40413733,862620,,
DOMINOS PIZZA INC,25754A201,40257790,97659,,DPZ
HESS CORP,42809H107,39700718,275393,,
CBRE GROUP INC,12504L109,39695140,426417,,
DYNATRACE INC,268150109,39632039,724667,,
BROOKLINE BANCORP INC DEL,11373M107,39593186,3629073,,
DATADOG INC,23804L103,39487103,325318,,
INTAPP INC,45827U109,39427577,1037022,,
BANKUNITED INC,06652K103,38679616,1192711,,
XP INC,G98239109,38533310,1478071,,XP
PERMIAN RESOURCES CORP,71424F105,38399758,2823512,,PR
