name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
UNITY SOFTWARE INC.,91332U101,6645950,43304557,,U
SOLARWINDS CORP,83417Q105,1838069,122947740,,
GLOBAL BLUE GROUP HOLDING AG,H33700107,1763952,135688649,,
AIRBNB,009066101,375721,2559408,,
MADISON SQUARE GRDN SPRT COR,55825T103,349783,1899962,,
SMART GLOBAL HLDGS INC,G8232Y101,348332,9256755,,
"ROOT, INC.",77664L108,145463,9259259,,ROOT
GOODRX HLDGS INC.,38246G108,122242,3030303,,
GLOBAL BLUE GROUP HOLDING AG,H33700115,15171,9250350,,
SNOWFLAKE INC,833445109,5628,20000,,SNOW
