name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
MICROSOFT CORP,594918104,852060026,2502085,,MSFT
TAIWAN SEMICONDUCTOR MFG LTD,874039100,646934238,6410367,,
AMAZON COM INC,023135106,638183116,4895544,,AMZN
BATH & BODY WORKS INC,070830104,613384313,16356915,,
RH,74967X103,584385812,1773069,,RH
WORKDAY INC,98138H101,582710136,2579619,,
BOOKING HOLDINGS INC,09857L108,568554482,210550,,BKNG
TRANSDIGM GROUP INC,893641100,521288592,582986,,TDG
MASTERCARD INCORPORATED,57636Q104,462838586,1176808,,
PTC INC,69370C100,450738096,3167520,,PTC
LPL FINL HLDGS INC,50212V100,435524901,2003058,,
DICKS SPORTING GOODS INC,253393102,431778542,3266348,,
UNITEDHEALTH GROUP INC,91324P102,428330507,891167,,UNH
FLOOR & DECOR HLDGS INC,339750101,390608804,3757299,,
KKR & CO INC,48251W104,367605392,6564382,,
LIVE NATION ENTERTAINMENT IN,538034109,362003901,3973262,,
SALESFORCE INC,79466L302,358084855,1694996,,
ASML HOLDING N V,N07059210,334206142,461133,,
VISA INC,92826C839,294936149,1241941,,V
HDFC BANK LTD,40415F101,284374258,4079975,,HDB
ICICI BANK LIMITED,45104G104,277935430,12042263,,
NVIDIA CORPORATION,67066G104,271430360,641649,,NVDA
EPAM SYS INC,29414B104,217015903,965588,,
BILL HOLDINGS INC,090043100,213080415,1823538,,
MODERNA INC,60770K107,185848587,1529618,,
SWEETGREEN INC,87043Q108,58414368,4556503,,
AVIDXCHANGE HOLDINGS INC,05368X102,52736960,5080632,,
MARQETA INC,57142B104,23873675,4902192,,
CHENIERE ENERGY INC,16411R208,1270378,8338,,
