name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
INVESCO QQQ TR,46090E103,2567440000,8000000,CALL,
TRIPLE FLAG PRECIOUS METAL,89679M104,2012085173,134587637,,
MARATHON PETE CORP,56585A102,1491893950,11065000,,
HOWMET AEROSPACE INC,443201108,1045516739,24675873,,HWM
PINTEREST INC,72352L106,761174557,27912525,,
SELECT SECTOR SPDR TR,81369Y704,607080000,6000000,PUT,
SELECT SECTOR SPDR TR,81369Y506,579810000,7000000,PUT,
PEABODY ENERGY CORP,704551100,540411059,21109807,,BTU
VANGUARD INDEX FDS,922908553,354996000,4275000,PUT,
PALO ALTO NETWORKS INC,697435AF2,353073432,175000000,,PANW
SUNCOR ENERGY INC NEW,867224107,310205892,10000000,,SU
VANECK ETF TRUST,92189H607,304843000,1100000,PUT,
ISHARES TR,464287242,274025000,2500000,,
SELECT SECTOR SPDR TR,81369Y605,241125000,7500000,PUT,
CARDINAL HEALTH INC,14149Y108,151000000,2000000,,CAH
VALARIS LIMITED,G9460G101,128168200,1970000,,
NOBLE CORP NEW,G65431127,112489500,2850000,,
E2OPEN PARENT HOLDINGS INC,29788T103,111542168,19165321,,
MARRIOTT INTL INC NEW,571903202,99624000,600000,PUT,
CLARIVATE PLC,G21810109,93900000,10000000,,CLVT
PAYPAL HLDGS INC,70450Y103,75940000,1000000,,
LIBERTY BROADBAND CORP,530307305,74979195,917738,,LBRDP
RINGCENTRAL INC,76680RAH0,74834921,92500000,,
EQUINIX INC,29444U700,72104000,100000,PUT,EQIX
ISHARES TR,464287556,71890456,556600,PUT,
ENDEAVOR GROUP HLDGS INC,29260Y109,71790000,3000000,,
ISHARES TR,464288513,51374000,680000,,
HYATT HOTELS CORP,448579102,48628650,435000,PUT,H
WESTERN DIGITAL CORP.,958102105,44638950,1185000,,WDC
UNITY SOFTWARE INC,91332UAB7,44324328,57400000,,U
RAPID7 INC,753422AF1,39498122,45931000,,
CONFLUENT INC,20717MAB9,39337694,50000000,,
BILL HOLDINGS INC,090043AD2,38962269,50000000,,
UNITI GROUP INC,91325V108,35929419,10120963,,UNIT
NISOURCE INC,65473P105,34111200,1220000,,NI
HOST HOTELS & RESORTS INC,44107P104,28857500,1750000,PUT,
HILTON WORLDWIDE HLDGS INC,43300A203,28174000,200000,PUT,
OKTA INC,679295AF2,25627131,30000000,,
TESLA INC,88160RAG6,24112259,2500000,,
BLACKLINE INC,09239BAD1,23007788,27150000,,
Q2 HLDGS INC,74736LAF6,15970151,19323000,,
MERCADOLIBRE INC,58733RAD4,12069681,4000000,,MELI
TELADOC HEALTH INC,87918AAF2,11166759,14500000,,
Q2 HLDGS INC,74736LAD1,8071699,10031000,,
CORMEDIX INC,21900C308,6419165,1550523,,CRMD
MICROSTRATEGY INC,594972AC5,5514321,12000000,,
WAYFAIR INC,94419LAD3,4399768,5000000,,W
POLESTAR AUTOMOTIVE HLDG UK,731105201,4250879,1121604,,
MICROSTRATEGY INC,594972AE1,2646638,5000000,,
RESERVOIR MEDIA INC,76119X105,2618080,401546,,
ALTERYX INC,02156BAF0,2101795,2500000,,
BAUSCH HEALTH COS INC,071734107,118435,14625,,
