name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
SHOPIFY INC,82509L107,1938948,1430135,,SHOP
SNAP INC,83304A106,1672318,22638657,,SNAP
DOORDASH INC,25809K105,1536643,7460157,,
BATH & BODY WORKS INC,070830104,1531646,24300268,,
SERVICENOW INC,81762P102,1365224,2193941,,
MICROSOFT CORP,594918104,1323466,4694472,,MSFT
TWITTER INC,90184L102,1300428,21533828,,
SQUARE INC,852234103,1290546,5380864,,
MODERNA INC,60770K107,1276272,3316199,,
WORKDAY INC,98138H101,1242920,4973868,,
MATCH GROUP INC NEW,57667L107,1220419,7773867,,
AMAZON COM INC,023135106,1186267,361112,,AMZN
UNITEDHEALTH GROUP INC,91324P102,1174561,3005990,,UNH
ADOBE SYSTEMS INCORPORATED,00724F101,1125640,1955187,,
FACEBOOK INC,30303M102,1043599,3074926,,
COUPA SOFTWARE INC,22266L106,1000831,4566251,,
RH,74967X103,860727,1290620,,RH
FARFETCH LTD,30744W107,859984,22945132,,
DEXCOM INC,252131107,788149,1441227,,DXCM
ICICI BANK LIMITED,45104G104,750087,39750227,,
DATADOG INC,23804L103,656813,4646717,,
CARVANA CO,146869102,645992,2142309,,CVNA
BILIBILI INC,090040106,569908,8612782,,BLBLF
KE HLDGS INC,482497104,551485,30201786,,
STONECO LTD,G85158106,524033,15093113,,STNE
TRANSDIGM GROUP INC,893641100,489876,784342,,TDG
VICTORIAS SECRET AND CO,926400102,475763,8609543,,
PVH CORPORATION,693656100,338961,3297609,,
ASCENDIS PHARMA A/S,04351P101,229040,1436981,,ASND
FATE THERAPEUTICS INC,31189P102,130352,2199284,,FATE
VTEX,G9470A102,108504,5274887,,VTEX
FIGS INC,30260D103,92326,2485894,,
AMPLITUDE INC,03213A104,88411,1627000,,
NETEASE INC,64110W102,86714,1015388,,
CONFLUENT INC,20717M103,83191,1394644,,
MARQETA INC,57142B104,57988,2621520,,
ZYMEWORKS INC,98985W102,28364,976735,,ZYME
FORMA THERAPEUTICS HLDGS INC,34633R104,18552,800000,,
FRESHWORKS INC,358054104,11740,275000,,FRSH
