name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
LIBERTY GLOBAL PLC,G5480U120,1589995,53971307,,
INTEL CORP,458140100,1052011,19744950,,INTC
VIASAT INC,92552V100,897033,16288959,,VSAT
QORVO INC,74736K101,850072,5084466,,
ALPHABET INC,02079K107,775419,290930,,GOOGN
FACEBOOK INC,30303M102,525036,1547000,,
MICRON TECHNOLOGY INC,595112103,508459,7163416,,MU
LIBERTY MEDIA CORP DEL,531229607,431259,9084867,,FWONB
EBAY INC.,278642103,416812,5982667,,EBAY
VERITIV CORP,923454102,319231,3564439,,
NEXSTAR MEDIA GROUP INC,65336K103,310910,2046000,,
DROPBOX INC,26210C104,271381,9287500,,
SS&C TECHNOLOGIES HLDGS INC,78467J100,264892,3816892,,
WILLIS TOWERS WATSON PLC LTD,G96629103,232460,1000000,,WTW
LIBERTY GLOBAL PLC,G5480U104,228185,7657205,,
SHAW COMMUNICATIONS INC,82028K200,218678,7530807,,
LIBERTY MEDIA CORP DEL,531229409,207548,4400000,,FWONB
PERSHING SQUARE TONTINE HLDG,71531R109,188145,9550504,,
INTERNATIONAL FLAVORS&FRAGRA,459506101,166145,1242483,,
VERINT SYS INC,92343X100,158041,3528484,,
ATARA BIOTHERAPEUTICS INC,046513107,151747,8477488,,
DIGITALBRIDGE GROUP INC,25401T108,137949,22877059,,
ADVANTAGE SOLUTIONS INC,00791N102,103687,12195000,,ADV
THERAVANCE BIOPHARMA INC,G8807B106,101085,13660168,,
JOBY AVIATION INC,G65163100,96052,10000000,,
IRONSOURCE LTD,M5R75Y101,86960,8000000,,
NUVATION BIO INC,67080N101,85368,8623021,,NUVB
PG&E CORP,69331C108,69278,7216458,,PCG-PX
ARCHAEA ENERGY INC,03940F103,58967,3500000,,
CULLINAN ONCOLOGY INC,230031106,40237,1835560,,
AVANTI ACQUISITION CORP,G0682V109,39160,4000000,,
HORIZON ACQUISITION CORPORAT,G46044106,34300,3499998,,
LIBERTY MEDIA ACQUISITION CO,53073L104,32256,3200000,,
BROADSTONE ACQUISITION CORP,G1739V100,29552,2970000,,
THERAVANCE BIOPHARMA INC,88339KAA0,27640,30000000,,
GARRETT MOTION INC,366505105,26348,3575000,,GTX
ALTIMETER GROWTH CORP 2,G0371B109,24725,2500000,,
TRILOGY METALS INC NEW,89621C105,22538,12182568,,TMQ
INVESTINDUSTRIAL ACQUISITION,G4771L105,20853,2100000,,
DRAGONEER GROWTH OPT CORP II,G28315102,19600,2000000,,
FINCH THERAPEUTICS GROUP INC,31773D101,15706,1208159,,
OUTBRAIN INC,69002R103,11722,792000,,
DRAGONEER GROWTH OPPTY CORP,G28314105,9950,1000000,,
SVF INVESTMENT CORP,G8601L102,9760,1000000,,
NOBLE CORP NEW,G6610J209,2709,104928,,
PERSHING SQUARE TONTINE HLDG,71531R117,2508,1944444,,
JOBY AVIATION INC,G65163118,1969,875000,,
CAZOO GROUP LTD,G2007L113,1863,1250000,,
BROADSTONE ACQUISITION CORP,G1739V126,1604,1485000,,
REDBALL ACQUISITION CORP,G7417R113,1327,1650000,,
AVANTI ACQUISITION CORP,G0682V125,1308,2000000,,
REINVENT TECHNOLOGY PARTNERS,G7484L122,1125,750000,,
HORIZON ACQUISITION CORPORAT,G46044114,1050,1166666,,
LIBERTY MEDIA ACQUISITION CO,53073L112,928,640000,,
INVESTINDUSTRIAL ACQUISITION,G4771L113,903,700000,,
SVF INVESTMENT CORP,G8601L128,200,200000,,
HIPPO HLDGS INC,433539111,184,200000,,
