name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
LIBERTY GLOBAL PLC,G5480U120,1141905,52392995,,
FOX CORP,35137L105,1012853,27322720,,FOX
VIASAT INC,92552V100,1005119,13732068,,VSAT
EBAY INC,278642103,722018,19994970,,EBAY
VIACOMCBS INC,92556H206,713490,17000000,,
CHENIERE ENERGY INC,16411R208,619197,10139133,,
TESLA INC,88160RAD3,421512,300000000,,
QORVO INC,74736K101,319633,2750000,,
BRISTOL MYERS SQUIBB CO,110122108,256760,4000000,,CELG-RI
THERAVANCE BIOPHARMA INC,G8807B106,241014,9309168,,
COLONY CAP INC NEW,19626G108,236015,49687370,,
NEXSTAR MEDIA GROUP INC,65336K103,234500,2000000,,
UNIVAR SOLUTIONS INC,91336L107,230280,9500000,,
MCKESSON CORP,58155Q103,220968,1597516,,MCK
FOX CORP,35137L204,206763,5680307,,FOX
HP INC,40434L105,205500,10000000,,HPQ
PG&E CORP,69331C108,205306,18887403,,PCG-PX
LIBERTY GLOBAL PLC,G5480U104,174125,7657205,,
TRANSLATE BIO INC,89374L104,141358,17544239,,
ATARA BIOTHERAPEUTICS INC,046513107,136848,8308900,,
AKEBIA THERAPEUTICS INC,00972D105,123692,19571453,,
SYNCHRONY FINL,87165B103,108173,3003981,,
AMERISOURCEBERGEN CORP,03073E105,99159,1166299,,
VERITIV CORP,923454102,70113,3564439,,
VISTA OIL & GAS S A B DE C V,92837L109,48474,6175000,,
NUANCE COMMUNICATIONS INC,67020Y100,40997,2299300,,
CARS COM INC,14575E105,33083,2707313,,
TRILOGY METALS INC NEW,89621C105,31520,12182568,,TMQ
THERAVANCE BIOPHARMA INC,88339KAA0,31118,30000000,,
ELDORADO RESORTS INC,28470R102,23202,389026,,
MCDERMOTT INTL INC,580037703,535,805693,,
