name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
ISHARES TR,464288513,322600000,4000000,PUT,
BOEING CO,097023105,157147500,750000,,BA-PA
SURGERY PARTNERS INC,86881A100,138381750,6225000,,
BOEING CO,097023204,115736000,1700000,,BA-PA
PG&E CORP,69331CAL2,108820360,110000000,,PCG-PX
NVIDIA CORPORATION,67066G104,94794000,600000,PUT,NVDA
ZTO EXPRESS CAYMAN INC,98980AAB1,36946441,37513000,,
UNITI GROUP INC,91325V108,25920000,6000000,,UNIT
AVEANNA HEALTHCARE HLDGS INC,05356F105,23796500,4550000,,
ANYWHERE REAL ESTATE INC,75605Y106,17376000,4800000,,
ARDAGH METAL PACKAGING S A,L02235106,7490000,1750000,,
LESLIES INC,527064109,629850,1500000,,
