name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
STATE STR SPDR S&P 500 ETF T,78462F953,1495782000,2300000,PUT,
REVOLUTION MEDICINES INC,76155X100,1323066411,13604796,,
AMAZON COM INC,023135106,878564918,4218394,,AMZN
MICROSOFT CORP,594918104,867966842,2344779,,MSFT
AON PLC,G0403H108,811029294,2512638,,AON
BRIDGEBIO PHARMA INC,10806X102,695479282,9365463,,
INVESCO EXCHANGE TRADED FD T,46137V957,690912000,3600000,PUT,
PROTAGONIST THERAPEUTICS INC,74366E102,669174692,6348906,,
NATERA INC,632307104,641441126,3207366,,
EXELIXIS INC,30161Q104,562331219,13111010,,
BROADCOM INC,11135F101,550773045,1779500,,AVGO
UNITEDHEALTH GROUP INC,91324P102,492935427,1821706,,UNH
SYNOPSYS INC,871607107,481049184,1213300,,SNPS
BOSTON SCIENTIFIC CORP,101137107,468785421,7470684,,BSX
THERMO FISHER SCIENTIFIC INC,883556102,433276322,881485,,TMO
KKR & CO INC,48251W104,432141500,4671800,,
LANTHEUS HLDGS INC,516544103,423506882,5583479,,
WABTEC,929740108,402205904,1609403,,
SCHWAB CHARLES CORP,808513105,371752645,3955657,,SCHW-PJ
LIQUIDIA CORPORATION,53635D202,326678874,8656038,,LQDA
CRINETICS PHARMACEUTICALS IN,22663K107,302839719,8338098,,
ALPHABET INC,02079K107,285778825,996231,,GOOGN
ROIVANT SCIENCES LTD,G76279101,267997500,9675000,,ROIV
VISA INC,92826C839,254096190,840710,,V
ARAMARK,03852U106,248730373,6135431,,ARMK
BEAM THERAPEUTICS INC,07373V105,241509806,10134696,,BEAM
DISNEY WALT CO,254687106,231465341,2401591,,
MASTERCARD INCORPORATED,57636Q104,217387576,435071,,
MCKESSON CORP,58155Q103,202753848,234300,,MCK
AGIOS PHARMACEUTICALS INC,00847X104,192289720,5684000,,
CENTESSA PHARMACEUTICALS PLC,152309100,191013480,4809000,,
TANGO THERAPEUTICS INC,87583X109,190317838,9097411,,
GRAIL INC,384747101,168150389,3253684,,
TYRA BIOSCIENCES INC,90240B106,137145329,3580818,,
TENET HEALTHCARE CORP,88033G407,85325793,452153,,THC
CARDINAL HEALTH INC,14149Y108,77762080,368000,,CAH
VAXCYTE INC,92243G108,73276710,1261000,,
DIANTHUS THERAPEUTICS INC,252828108,70157120,836000,,
BRIGHTSPRING HEALTH SVCS INC,10950A106,68900370,1617000,,
