name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
SPDR S&P 500 ETF TR,78462F103,1395825,3700000,PUT,
IQVIA HLDGS INC,46266C105,697315,3213582,,
THERMO FISHER SCIENTIFIC INC,883556102,675003,1242459,,TMO
TRANSUNION,89400J107,596965,7462996,,TRU
BOSTON SCIENTIFIC CORP,101137107,560811,15047257,,BSX
ARAMARK,03852U106,490326,16008017,,ARMK
HOWMET AEROSPACE INC,443201108,435185,13837353,,HWM
ELEVANCE HEALTH INC,036752103,398844,826482,,
CENTENE CORP DEL,15135B101,367308,4341194,,CNC
MASTERCARD INCORPORATED,57636Q104,363203,1151271,,
FULL TRUCK ALLIANCE CO LTD,35969L108,359462,39675743,,
CLARIVATE PLC,G21810109,340371,24557800,,CLVT
WABTEC,929740108,327494,3989933,,
MICROSOFT CORP,594918104,326913,1272878,,MSFT
ALPHABET INC,02079K107,313696,143407,,GOOGN
DYNATRACE INC,268150109,309486,7847000,,
ASTRAZENECA PLC,046353108,305902,4629962,,AZN
COSTAR GROUP INC,22160N109,299826,4963185,,
EQUIFAX INC,294429105,295621,1617357,,EFX
SALESFORCE INC,79466L302,290295,1758938,,
VISA INC,92826C839,288013,1462810,,V
META PLATFORMS INC,30303M102,287193,1781040,,
ADOBE SYSTEMS INCORPORATED,00724F101,260185,710772,,
BLACKSTONE INC,09260D107,257401,2821451,,BX
AON PLC,G0403H108,250394,928486,,AON
SHERWIN WILLIAMS CO,824348106,237925,1062592,,SHW
SERVICENOW INC,81762P102,233076,490150,,
EXELIXIS INC,30161Q104,211828,10174273,,
IQIYI INC,46267XAD0,197954,245328000,,
NEW YORK TIMES CO,650111107,191974,6880804,,NYT
KE HLDGS INC,482497104,178755,9958500,,
BLOCK INC,852234103,174485,2839000,,
AVANTOR INC,05352A100,164191,5279464,,
PINDUODUO INC,722304AC6,163562,184010000,,
COHERENT INC,192479103,153870,577982,,
JAZZ PHARMACEUTICALS PLC,G50871105,143545,920100,,JAZZ
LUFAX HOLDING LTD,54975P102,142442,23740399,,LU
BEAM THERAPEUTICS INC,07373V105,134412,3472271,,BEAM
LABORATORY CORP AMER HLDGS,50540R409,121566,518714,,
IQIYI INC,46267XAE8,120298,180100000,,
CVS HEALTH CORP,126650100,115478,1246259,,CVS
ALNYLAM PHARMACEUTICALS INC,02043Q107,114917,787910,,
HELLO GROUP INC,60879BAB3,114672,123449000,,MOMO
S&P GLOBAL INC,78409V104,110893,329000,,SPGI
SEA LTD,81141RAG5,94949,130000000,,SE
UNITED THERAPEUTICS CORP DEL,91307C102,92535,392696,,UTHR
TAIWAN SEMICONDUCTOR MFG LTD,874039100,92061,1126125,,
SAREPTA THERAPEUTICS INC,803607100,88831,1185051,,
BRUKER CORP,116794108,88291,1406800,,BRKRP
CYTOKINETICS INC,23282W605,88208,2245038,,CYTK
ABBVIE INC,00287Y109,77425,505515,,ABBV
INSPIRE MED SYS INC,457730109,75443,413000,,
ENANTA PHARMACEUTICALS INC,29251M106,73269,1550000,,ENTA
REVOLUTION MEDICINES INC,76155X100,63343,3250000,,
PG&E CORP,69331C108,62925,6305142,,PCG-PX
BLUEPRINT MEDICINES CORP,09627Y109,61217,1211987,,
VNET GROUP INC,90138VAB3,59265,72250000,,
BIOGEN INC,09062X103,56797,278499,,BIIB
CATALENT INC,148806102,45036,419755,,
SUNRUN INC,86771WAB1,44889,62184000,,RUN
JOYY INC,98426TAD8,43592,48665000,,JOYY
AMYRIS INC,03236M200,39238,21209882,,
CLOVIS ONCOLOGY INC,189464AC4,37116,51910000,,
IOVANCE BIOTHERAPEUTICS INC,462260100,35072,3176773,,
IMAGO BIOSCIENCES INC,45250K107,33091,2471313,,
BROADMARK RLTY CAP INC,11135B100,32544,4850000,,
VONAGE HLDGS CORP,92886T201,32537,1727000,,
AGIOS PHARMACEUTICALS INC,00847X104,29553,1333012,,
MARBLEGATE ACQUISITION CORP,56608A105,29344,2970000,,
PROTAGONIST THERAPEUTICS INC,74366E102,29272,3700608,,
KHOSLA VENTURES ACQUT CO III,482506102,27360,2809000,,
PERSHING SQUARE TONTINE HLDG,71531R109,26969,1350500,,
NOVAVAX INC,670002401,25612,498000,,NVAX
MASIMO CORP,574795100,25481,195000,,
AUSTERLITZ ACQUISITION CORP I,G0633D109,24375,2500000,,
METALS ACQUISITION CORP,G60405100,24374,2489700,,
SPOTIFY USA INC,84921RAB6,24227,30500000,,
BERENSON ACQUISITION CORP I,083690107,24156,2475000,,
CARA THERAPEUTICS INC,140755109,22825,2500000,,
ATENTO S A,L0427L204,22281,2230357,,
RADIUS HEALTH INC,750469207,21854,2107400,,
REVOLUTION HEALTHCAR AQ CORP,76155Y108,19520,2000000,,
SWIFTMERGE ACQUISITION CORP,G63836103,19444,1980000,,
GENERATION BIO CO,37148K100,19006,2897300,,
INFLECTION POINT ACQUSTN COR,G47874121,18459,1900000,,
DRAFTKINGS INC NEW,26142RAB0,18225,30000000,,DKNG
SANDERSON FARMS INC,800013104,17242,80000,,
MERCURY ECOM ACQUISITION COR,589381102,17134,1732500,,
FORTRESS VALUE ACQUISI CORP,34964K108,17098,1750000,,
SDCL EDGE ACQUISITION CORP,G79471101,16892,1732500,,
VECTOR ACQUISITION CORP II,G9460A104,16660,1700000,,
SHELTER ACQUISITION CORP I,822821104,16220,1650000,,
BIG SKY GROWTH PARTNERS INC,08954L102,15097,1550000,,
KKR ACQUISITION HOLDING I CO,48253T109,14685,1500000,,
AUSTERLITZ ACQUISITION CORP II,G0633U101,14625,1500000,,
SAVARA INC,805111101,14557,9577273,,SVRA
ARES ACQUISITION CORPORATION,G33032106,14008,1425000,,
HEALTHCARE TR AMER INC,42225P501,13955,500000,,
HUMANCO ACQUISITION CORP,44487N109,13866,1407749,,
DISRUPTIVE ACQUISITION CORP,G2770Y102,13692,1400000,,
FIFTH WALL ACQUISITN CORP III,G34142102,13274,1360040,,
KARUNA THERAPEUTICS INC,48576A100,12651,100000,,
FOREST ROAD ACQUISITION COR,34619V103,12244,1250000,,
CARIBOU BIOSCIENCES INC,142038108,11967,2203895,,
GULFPORT ENERGY CORP,402635502,11952,150326,,GPOR
THUNDER BRIDGE CAP PRTNRS III,88605T100,11854,1208326,,
TCV ACQUISITION CORP,G8704C124,11812,1211459,,
AGILE GROWTH CORP,G01202103,11784,1200000,,
NIGHTDRAGON ACQUISITION CORP,65413D105,11688,1200000,,
VENTYX BIOSCIENCES INC,92332V107,11382,930648,,
COUPA SOFTWARE INC,22266LAF3,11295,15000000,,
GORES HOLDINGS VII INC,38286T101,11249,1150162,,
TIGA ACQUISITION CORP,G88672103,11092,1080000,,
WARBURG PINCUS CAPTAL CORP I B,G9461D107,10988,1120102,,
TPG PACE BENEFICIAL II CORP,G89826104,10867,1116833,,
CONCORD ACQUISITION CORP,206071102,10011,1005100,,
ARCLIGHT CLEAN TRANSITION II,G0R21B104,9804,985300,,
CORAZON CAPITAL V838 MONOCER,G24237102,9795,1000000,,
CHURCHILL CAPITAL CORP VII,17144M102,9770,1000000,,
FORUM MERGER IV CORP,349875104,9770,1000000,,
CHURCHILL CAPITAL CORP VI,17143W101,9768,997767,,
SCREAMING EAGLE ACQUISITN CO,G79407105,9590,1000000,,
NUVATION BIO INC,67080N101,9396,2900000,,NUVB
COGENT BIOSCIENCES INC,19240Q201,9020,1000000,,
NABORS ENERGY TRANSITION COR,629567108,9000,900000,,
INTERPRIVATE II ACQUISITION,46064Q108,8641,882647,,
