name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
META PLATFORMS INC,30303M102,1192642884,2036930,,
AMAZON COM INC,023135106,831276169,3789034,,AMZN
PHILIP MORRIS INTL INC,718172109,778468570,6468372,,
TAIWAN SEMICONDUCTOR MFG LTD,874039100,742650086,3760444,,
VISTRA CORP,92840M102,738013285,5352965,,VST
INTUIT,461202103,727024917,1156762,,
MICROSOFT CORP,594918104,691132286,1639697,,MSFT
LPL FINL HLDGS INC,50212V100,627796449,1922748,,
ELI LILLY & CO,532457108,604367920,782860,,LLY
KKR & CO INC,48251W104,598760831,4048143,,
STARBUCKS CORP,855244109,590848951,6475057,,SBUX
CAPITAL ONE FINL CORP,14040H105,577011957,3235823,,
SALESFORCE INC,79466L302,523290976,1565193,,
FLUTTER ENTMT PLC,G3643J108,494290536,1912519,,
PTC INC,69370C100,427724094,2326231,,PTC
SPOTIFY TECHNOLOGY S A,L8681T102,408710262,913564,,
WORKDAY INC,98138H101,398260016,1543464,,
CONSTELLATION ENERGY CORP,21037T109,388701941,1737526,,CEG
APPLOVIN CORP,03831W108,351392143,1085113,,APP
HOWMET AEROSPACE INC,443201108,334858895,3061707,,HWM
BLOCK INC,852234103,320054747,3765793,,
ASML HOLDING N V,N07059210,306179179,441766,,
ARES MANAGEMENT CORPORATION,03990B101,296886922,1677043,,ARES-PB
LENNAR CORP,526057104,234270432,1717903,,
TALEN ENERGY CORP,87422Q109,219477389,1089380,,TLN
BITDEER TECHNOLOGIES GROUP,G11448100,21382157,986717,,BTDR
HUT 8 CORP,44812J104,14196271,692839,,HUT
CIPHER MINING INC,17253J106,10877923,2344380,,
TERAWULF INC,88080T104,8382052,1480928,,WULF
IREN LIMITED,Q4982L109,6990259,711839,,
