name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
TORM PLC,G89479102,662769533,40581120,,TRMD
EXPAND ENERGY CORP,165167735,619202388,5562364,,EXE
GARRETT MOTION INC,366505105,368973169,44082816,,GTX
SITIO ROYALTIES CORP,82983N108,257020834,12935120,,
ANGLOGOLD ASHANTI PLC,G0378L100,202855269,5464851,,AU
RUNWAY GROWTH FINANCE CORP,78163D100,111569562,10779667,,RWAYI
CEMEX SAB DE CV,151290889,108742719,19383729,,CXMSF
INDIVIOR PLC,G4766E116,103450915,11009125,,
VISTA ENERGY SAB DE CV,92837L109,101713160,2184561,,
SUNOPTA INC,8676EP108,100774304,20726126,,
NOKIA OYJ,654902204,98824236,18752227,,
STAR BULK CARRIERS CORP,Y8162K204,83613698,5373631,,SBLK
FREEPORT-MCMORAN INC,35671D857,82955348,2191108,,FCX
LIBERTY GLOBAL LTD,G61188101,82920226,7204190,,LBTYK
CBL & ASSOCIATES PROPERTIES INC,124830878,79876275,3005126,,CBL
KILROY REALTY CORP,49427F108,60606360,1850011,,KRC
CALIFORNIA RESOURCES CORP,13057Q305,60535829,1376753,,CRC
VALE SA,91912E105,60027524,6014782,,
TRANSALTA CORP,89346D107,52117386,5585253,,TRNTF
BARRICK GOLD CORP,067901108,48923831,2516658,,
COHERUS BIOSCIENCES INC,19249HAB9,48294369,49030000,,
GRAB HOLDINGS LTD,G4124C109,46550257,10275995,,GRABW
H WORLD GROUP LTD,44332N106,45500056,1229399,,HWLDF
STATE STREET CORP,78462F103,44751200,80000,PUT,STT-PG
JETBLUE AIRWAYS CORP,477143AP6,40877747,43234000,,JBLU
CABLE ONE INC,12685JAE5,40479500,42610000,,
PEBBLEBROOK HOTEL TRUST,70509VAA8,40421243,43139000,,PEB-PH
JD.COM INC,47215P106,39507931,960796,,
ITAU UNIBANCO HOLDING SA,465562106,38175571,6941012,,
PETROLEO BRASILEIRO SA,71654V408,38137115,2659492,,
BILIBILI INC,090040106,36801980,1925797,,BLBLF
ECOPETROL SA,279158109,33012553,3162122,,
ANYWHERE REAL ESTATE INC,75606DAP6,31227601,33515000,,
OAKTREE SPECIALTY LENDING CORP,67401P405,28453724,1852456,,OCSL
TELECOM ARGENTINA SA,879273209,27607389,2709263,,TCMFF
NEOGENOMICS INC,64049MAB6,27288080,31456000,,NEO
TERNIUM SA,880890108,25320896,812609,,
KE HOLDINGS INC,482497104,25208610,1254784,,BEKE
