name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
FIRST ADVANTAGE CORP NEW,31846B108,1487555722,89557840,,FA
GLOBAL BLUE GROUP HOLDING AG,H33700107,941984256,126102310,,
UNITY SOFTWARE INC,91332U101,840596777,34735404,,U
EVERCOMMERCE INC,29977X105,704393928,67085136,,EVCM
N-ABLE INC,62878D100,497938339,61473869,,
MADISON SQUARE GRDN SPRT COR,55825T103,396997060,1899962,,
"CARIS LIFE SCIENCES, INC.",142152107,141375680,5291006,,CAI
GOODRX HLDGS INC,38246G108,17590734,3532276,,
SNOWFLAKE INC,833445109,2119326,9471,,SNOW
SIMON PROPERTY GROUP,828806109,217026,1350,,
AMPLITUDE INC.,03213A104,193638,15616,,
HEALTHPEAK PROPERTIES,71943U104,188028,10800,,
