name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
DISNEY WALT CO,254687106,1383989,7638754,,
UBER TECHNOLOGIES INC,90353T100,673793,13211634,,
CROWDSTRIKE HLDGS INC,22788C105,616997,2912835,,
ZOOM VIDEO COMMUNICATIONS IN,98980L101,570891,1692431,,
GLOBAL PMTS INC,37940X102,563848,2617434,,
NUANCE COMMUNICATIONS INC,67020Y100,517747,11742950,,
FACEBOOK INC,30303M102,484227,1772688,,
SEA LTD,81141R100,456069,2291226,,SE
PELOTON INTERACTIVE INC,70614W100,347048,2287422,,
ANAPLAN INC,03272L108,346429,4821555,,
TESLA INC,88160R101,327046,463455,,
JD.COM INC,47215P106,320332,3644272,,
LAM RESEARCH CORP,512807108,310869,658244,,LRCX
ALIBABA GROUP HLDG LTD,01609W102,271597,1167006,,
ALTERYX INC,02156B103,239548,1966891,,
L BRANDS INC,501797104,235417,6330104,,
SUNRUN INC,86771W105,222054,3200548,,RUN
DYNATRACE INC,268150109,219015,5061599,,
DOCUSIGN INC,256163106,214216,963634,,
CREE INC,225447101,204254,1928743,,
PAYPAL HLDGS INC,70450Y103,202613,865130,,
NVIDIA CORPORATION,67066G104,184261,352856,,NVDA
GAP INC,364760108,149277,7393612,,GAP
XPENG INC,98422D105,148184,3459808,,XPNGF
MICRON TECHNOLOGY INC,595112103,137574,1829932,,MU
BEST BUY INC,086516101,123993,1242544,,
EXPEDIA GROUP INC,30212P303,123962,936268,,
WYNN RESORTS LTD,983134107,120805,1070682,,WYNN
AMAZON COM INC,023135106,115520,35469,,AMZN
LIVE NATION ENTERTAINMENT IN,538034109,109809,1494413,,
INSULET CORP,45784P101,108251,423467,,PODD
MICROSOFT CORP,594918104,101765,457536,,MSFT
DECKERS OUTDOOR CORP,243537107,101291,353201,,DECK
STITCH FIX INC,860897107,78850,1342810,,
GUARDANT HEALTH INC,40131M109,75133,582965,,
UNDER ARMOUR INC,904311107,66701,3884714,,
TJX COS INC NEW,872540109,65849,964250,,
NETFLIX INC,64110L106,65362,120877,,NFLX
SQUARE INC,852234103,59527,273512,,
PINTEREST INC,72352L106,59157,897680,,
LYFT INC,55087P104,51193,1041995,,
ROOT INC,77664L108,47633,3032030,,
OKTA INC,679295105,47455,186639,,
ALIGN TECHNOLOGY INC,016255101,46959,87875,,ALGN
DATADOG INC,23804L103,46194,469263,,
ZILLOW GROUP INC,98954M200,44974,346487,,
UNDER ARMOUR INC,904311206,43534,2925676,,
LI AUTO INC,50202M102,42525,1475012,,LAAOF
GREEN DOT CORP,39304D102,39676,711040,,GDOT
LIBERTY MEDIA CORP DEL,531229854,35458,832358,,FWONB
AMERICAN EAGLE OUTFITTERS IN,02553E106,34326,1710320,,
INOVIO PHARMACEUTICALS INC,45773H201,31656,3576923,,
DOORDASH INC,25809K105,29806,208796,,
AGORA INC,00851L103,27490,694891,,
RIBBIT LEAP LTD,G7552B121,27395,1830000,,
BROADCOM INC,11135F101,25809,58944,,AVGO
URBAN OUTFITTERS INC,917047102,25752,1005942,,URBN
KE HLDGS INC,482497104,25018,406538,,
BOEING CO,097023105,22194,103681,,BA-PA
NIKOLA CORP,654110105,18366,1203517,,
LIGHTSPEED POS INC,53227R106,17468,248162,,
MERCADOLIBRE INC,58733R102,16975,10133,,MELI
ZILLOW GROUP INC,98954M101,16932,124558,,
STONECO LTD,G85158106,16654,198455,,STNE
SNOWFLAKE INC,833445109,16211,57609,,SNOW
COUPA SOFTWARE INC,22266L106,15930,47005,,
SHOPIFY INC,82509L107,15047,13293,,SHOP
ROKU INC,77543R102,13935,41970,,
SNAP INC,83304A106,13724,274102,,SNAP
EASTMAN KODAK CO,277461406,9158,1125000,,KODK
ZOOMINFO TECHNOLOGIES INC,98980F104,9122,189144,,GTM
OPENDOOR TECHNOLOGIES INC,683712103,7677,337760,,OPENZ
SORRENTO THERAPEUTICS INC,83587F202,5119,750000,,
DEXCOM INC,252131107,3517,9513,,DXCM
VELODYNE LIDAR INC,92259F101,1712,75000,,
ATLASSIAN CORP PLC,G06242104,208,891,,
