name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
SENTINELONE INC,81730H109,1019152,26307482,,
PG&E CORP,69331C108,827442,69300000,,PCG-PX
DANAHER CORPORATION,235851102,730392,2490000,,
S&P GLOBAL INC,78409V104,393773,960000,,SPGI
INTUIT,461202103,348609,725000,,
UNITEDHEALTH GROUP INC,91324P102,308532,605000,,UNH
EQT CORP,26884L109,307970,8950000,,EQT
AVANTOR INC,05352A100,282735,8360000,,
CSX CORP,126408103,276620,7386378,,CSX
IQVIA HLDGS INC,46266C105,254331,1100000,,
DUPONT DE NEMOURS INC,26614N102,247229,3360000,,
ZENDESK INC,98936J101,228551,1900000,,
ALCOA CORP,013872106,213821,2375000,,AA
MICROSOFT CORP,594918104,154155,500000,,MSFT
RIVIAN AUTOMOTIVE INC,76954A103,153060,3046574,,
CATALENT INC,148806102,149715,1350000,,
HERTZ GLOBAL HLDGS INC,42806J700,146633,6620000,,
OVINTIV INC,69047Q102,121658,2250000,,OVV
SUNCOR ENERGY INC NEW,867224107,114120,3500000,,SU
TRANSDIGM GROUP INC,893641100,104246,160000,,TDG
DELL TECHNOLOGIES INC,24703L202,101886,2030000,,DELL
CROWN HLDGS INC,228368106,100072,800000,,
ARCHAEA ENERGY INC,03940F103,91558,4175000,,
PG&E CORP,69331C140,88265,785000,,PCG-PX
MOSAIC CO NEW,61945C103,85120,1280000,,MOS
INGERSOLL RAND INC,45687V106,76784,1525000,,IR
PERIMETER SOLUTIONS SA,L7579L106,74961,6190000,,
CANO HEALTH INC,13781Y103,73025,11500000,,
VENTYX BIOSCIENCES INC,92332V107,58525,4312834,,
LESLIES INC,527064109,58080,3000000,,
AMAZON COM INC,023135106,57049,17500,,AMZN
GLOBAL BLUE GROUP HOLDING AG,H33700107,46957,8537601,,
JAWS MUSTANG ACQUISITION COR,G50737108,39240,4000000,,
CENOVUS ENERGY INC,15135U109,33360,2000000,,CVE
GO ACQUISITION CORP,362019101,29700,3000000,,
AVANTI ACQUISITION CORP,G0682V109,29580,3000000,,
MEMBERSHIP COLLECTIVE GROUP,586001109,27936,3600000,,
COMPUTE HEALTH ACQUISITIN CO,204833107,24450,2500000,,
KHOSLA VENTURES ACQUT CO III,482506102,19540,2000000,,
BLUE WHALE ACQUISITION CORP,G1330M103,19500,2000000,,
ION ACQUISITION CORP 3 LTD,G4940J114,17532,1800000,,
RICE ACQUISITION CORP II,G75529100,14790,1500000,,
SEMA4 HOLDINGS CORP,81663L101,13186,4295000,,
ALTIMETER GROWTH CORP 2,G0371B109,12619,1285000,,
LERER HIPPEAU ACQUISITION CO,526749106,12250,1250000,,
DRAGONEER GROWTH OPT CORP II,G28315102,11760,1200000,,
EG ACQUISITION CORP,26846A100,10738,1102500,,
DISRUPTIVE ACQUISITION CORP,G2770Y110,9910,1000000,,
SOCIAL LEVERAGE ACQUISN CORP,83363K102,9790,1000000,,
LOGISTICS INNOVTN TECHNLGS C,54141L100,9715,1000000,,
JAWS HURRICANE ACQUISITN COR,47201B103,9699,992739,,
WESTERN DIGITAL CORP.,958102105,7272,146468,,WDC
ISHARES TR,464287457,6039,72450,,
AURORA INNOVATION INC,051774107,5771,1032463,,
ADAGIO THERAPEUTICS INC,00534A102,4501,987114,,
AURORA INNOVATION INC,051774115,2716,1835000,,
FAR PEAK ACQUISITION CORP,G3312L111,1087,666666,,
COHN ROBBINS HOLDINGS CORP,G23726113,642,833332,,
TMC THE METALS COMPANY INC,87261Y114,590,1000000,,
GLOBAL BLUE GROUP HOLDING AG,H33700115,540,1333333,,
JAWS MUSTANG ACQUISITION COR,G50737124,490,1000000,,
STARRY GROUP HOLDINGS INC,85572U110,444,505000,,
AVANTI ACQUISITION CORP,G0682V125,390,1500000,,
BLUESCAPE OPPORTUNITIES ACQU,G1195N113,337,1000000,,
COMPUTE HEALTH ACQUISITIN CO,204833115,303,625000,,
BLUE WHALE ACQUISITION CORP,G1330M129,250,500000,,
RICE ACQUISITION CORP II,G75529126,233,375000,,
GRAB HOLDINGS LIMITED,G4124C117,231,300000,,
JAWS HURRICANE ACQUISITN COR,47201B111,186,248184,,
GO ACQUISITION CORP,362019119,180,1000000,,
LOGISTICS INNOVTN TECHNLGS C,54141L118,120,333332,,
SOCIAL LEVERAGE ACQUISN CORP,83363K110,100,250000,,
TLG ACQUISITION ONE CORP,87257M116,99,500000,,
EG ACQUISITION CORP,26846A118,85,367499,,
HIPPO HLDGS INC,433539111,82,240000,,
