name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
META PLATFORMS INC,30303M102,1082676952,1891337,,
AMAZON COM INC,023135106,1021510810,5482267,,AMZN
VISTRA CORP,92840M102,806817735,6806291,,VST
TAIWAN SEMICONDUCTOR MFG LTD,874039100,731647570,4212861,,
MICROSOFT CORP,594918104,712481704,1655779,,MSFT
SALESFORCE INC,79466L302,639887449,2337830,,
CONSTELLATION ENERGY CORP,21037T109,622547945,2394231,,CEG
KKR & CO INC,48251W104,590578083,4522730,,
INTUIT,461202103,572165181,921361,,
SPOTIFY TECHNOLOGY S A,L8681T102,572153512,1552529,,
LENNAR CORP,526057104,548876572,2927654,,
PHILIP MORRIS INTL INC,718172109,543951638,4480656,,
BLOCK INC,852234103,514922209,7670523,,
LPL FINL HLDGS INC,50212V100,507165270,2180137,,
UNITEDHEALTH GROUP INC,91324P102,480536798,821880,,UNH
PTC INC,69370C100,460357631,2548199,,PTC
ASML HOLDING N V,N07059210,459381557,551313,,
STARBUCKS CORP,855244109,394917367,4050850,,SBUX
WORKDAY INC,98138H101,392127738,1604385,,
BOOKING HOLDINGS INC,09857L108,321864938,76414,,BKNG
ARES MANAGEMENT CORPORATION,03990B101,319755005,2051816,,ARES-PB
APPLOVIN CORP,03831W108,309386006,2369866,,APP
HOWMET AEROSPACE INC,443201108,306936127,3061707,,HWM
GE VERNOVA INC,36828A101,294759685,1156011,,GEV
TALEN ENERGY CORP,87422Q109,152611762,856215,,TLN
HUT 8 CORP,44812J104,15113540,1232752,,HUT
TERAWULF INC,88080T104,14357285,3067796,,WULF
BITDEER TECHNOLOGIES GROUP,G11448100,10163066,1297965,,BTDR
IRIS ENERGY LTD,Q4982L109,6007921,711839,,
