name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
ARCH CAP GROUP LTD,G0450A105,1700648,52619046,,
IHS MARKIT LTD,G47567105,1531247,28158274,,
MEDTRONIC PLC,G5960L103,1275055,13999281,,MDT
PROGRESSIVE CORP OHIO,743315103,1248261,17315316,,
TELEFONICA BRASIL SA,87936R106,1169730,96912186,,
BAIDU INC,056752108,1152083,6988676,,
AON PLC,G0408V102,1139111,6673174,,AON
ALPHABET INC,02079K305,1068856,908204,,GOOGN
NXP SEMICONDUCTORS N V,N6596X109,1045706,11830588,,
ALLERGAN PLC,G0177J108,990867,6767753,,
WORLDPAY INC,981558109,985951,8686793,,
BOSTON SCIENTIFIC CORP,101137107,904652,23570917,,BSX
VISA INC,92826C839,852506,5458136,,V
EXPEDIA GROUP INC,30212P303,795343,6683552,,
DENTSPLY SIRONA INC,24906P109,773489,15597685,,XRAY
VEEVA SYS INC,922475108,767077,6046643,,
FACEBOOK INC,30303M102,732191,4392528,,
IMPERIAL OIL LTD,453038408,727092,26635116,,IMO
HARRIS CORP DEL,413875105,724359,4535465,,
WILLIS TOWERS WATSON PUB LTD,G96629103,716570,4079532,,
ATLASSIAN CORP PLC,G06242104,711086,6326953,,
CITIGROUP INC,172967424,686497,11033376,,C-PR
MARSH & MCLENNAN COS INC,571748102,672534,7162238,,
BANK NEW YORK MELLON CORP,064058100,672029,13325983,,
AMAZON COM INC,023135106,640057,359431,,AMZN
ORACLE CORP,68389X105,608657,11332282,,ORCL-PD
APTIV PLC,G6095L109,601537,7567450,,APTV
BANK AMER CORP,060505104,579108,20989790,,
ALEXION PHARMACEUTICALS INC,015351109,574278,4248248,,
ALPHABET INC,02079K107,569954,485766,,GOOGN
GLOBAL PMTS INC,37940X102,568400,4163494,,
CREE INC,225447101,549532,9603842,,
HDFC BANK LTD,40415F101,525726,4535642,,HDB
PETROLEO BRASILEIRO SA PETRO,71654V408,522199,32801429,,
FEDEX CORP,31428X106,497162,2740543,,FDX
AGILENT TECHNOLOGIES INC,00846U101,470873,5858087,,
AMERICAN EXPRESS CO,025816109,467190,4274386,,AXP
ANTHEM INC,036752103,467110,1627676,,
TABLEAU SOFTWARE INC,87336U105,458329,3600954,,
LOWES COS INC,548661107,408939,3735627,,
FORTIVE CORP,34959J108,399119,4757642,,FTV
ADVANCED MICRO DEVICES INC,007903107,381305,14941422,,AMD
MICROSOFT CORP,594918104,358656,3041000,,MSFT
GUIDEWIRE SOFTWARE INC,40171V100,344210,3542715,,
INTERCONTINENTAL EXCHANGE IN,45866F104,333365,4378312,,
UNITED TECHNOLOGIES CORP,913017109,318150,2468382,,
GARDNER DENVER HLDGS INC,36555P107,304406,10945909,,
TE CONNECTIVITY LTD,H84989104,302082,3740958,,
ROPER TECHNOLOGIES INC,776696106,294624,861550,,ROP
ADVANCE AUTO PARTS INC,00751Y106,287215,1684251,,AAP
PIONEER NAT RES CO,723787107,265074,1740704,,
ZYNGA INC,98986T108,264683,49659027,,
ASML HOLDING N V,N07059210,252681,1343689,,
PAGSEGURO DIGITAL LTD,G68707101,248944,8339841,,PAGS
MOTOROLA SOLUTIONS INC,620076307,247338,1761413,,
HUBSPOT INC,443573100,236843,1424963,,HUBS
ACTIVISION BLIZZARD INC,00507V109,230560,5063920,,
FIRST REP BK SAN FRANCISCO C,33616C100,223410,2223874,,
CANADA GOOSE HOLDINGS INC,135086106,220944,4601089,,GOOS
CELANESE CORP DEL,150870103,216413,2194631,,CE
AIR LEASE CORP,00912X302,206346,6007176,,
SYNCHRONY FINL,87165B103,184588,5786462,,
FLUOR CORP NEW,343412102,183573,4988385,,FLR
TRANSUNION,89400J107,183388,2743689,,TRU
AUTONATION INC,05329W102,174418,4882915,,
NEW YORK TIMES CO,650111107,170731,5197296,,NYT
JACOBS ENGR GROUP INC,469814107,170700,2270248,,
ALIBABA GROUP HLDG LTD,01609W102,162874,892707,,
CBS CORP NEW,124857202,162844,3426129,,
ANALOG DEVICES INC,032654105,159547,1515595,,ADI
EXACT SCIENCES CORP,30063P105,156880,1811128,,
WAYFAIR INC,94419L101,154753,1042457,,W
NUTRIEN LTD,67077M108,152741,2895006,,NTR
CINTAS CORP,172908105,143550,710259,,CTAS
GCI LIBERTY INC,36164V305,142965,2570848,,
DEXCOM INC,252131107,138642,1164081,,DXCM
CANADIAN PAC RY LTD,13645T100,137888,669261,,
AMERCO,023586100,133221,358593,,
ASCENDIS PHARMA A S,04351P101,133131,1131107,,
COGNEX CORP,192422103,132606,2607272,,CGNX
INSULET CORP,45784P101,132274,1391041,,PODD
