name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
ISHARES TR,464287226,40964,346598,,
SPDR S&P 500 ETF TR,78462F103,25944,69392,,
ISHARES INC,464286871,16508,669971,,
ISHARES TR,464288513,15515,177721,,
ISHARES INC,46434G772,8858,166878,,
ISHARES TR,464287465,5876,80542,,
ISHARES INC,464286772,5362,62311,,
ING GROEP N.V.,456837103,4663,494000,,
ALIBABA GROUP HLDG LTD,01609W102,4076,17515,,
APPLE INC,037833100,3756,28309,,AAPL
ISHARES TR,464287184,3578,77072,,
SAP SE,803054204,3073,23564,,SAPGF
ISHARES TR,464287234,3033,58706,,
ENPHASE ENERGY INC,29355A107,2178,12411,,
FIAT CHRYSLER AUTOMOBILES N,N31738102,2089,115495,,
ALPHABET INC,02079K107,2060,1176,,GOOGN
NATIONAL GRID PLC,636274409,2035,34467,,NMKBP
SELECT SECTOR SPDR TR,81369Y407,1751,10892,,
ISHARES INC,46434G822,1662,24599,,
FIRST SOLAR INC,336433107,1154,11670,,
MICROSOFT CORP,594918104,1011,4544,,MSFT
AMAZON COM INC,023135106,938,288,,AMZN
LINDE PLC,G5494J103,917,3479,,LIN
ISHARES TR,46429B309,828,35360,,
SUNRUN INC,86771W105,813,11712,,RUN
PLUG POWER INC,72919P202,804,23713,,PLUG
INTEL CORP,458140100,735,14746,,INTC
ISHARES TR,464287242,691,5000,,
COMCAST CORP NEW,20030N101,665,12697,,CCZ
BLACKROCK INC,09247X101,572,793,,
ASTRAZENECA PLC,046353108,528,10572,,AZN
JD.COM INC,47215P106,468,5329,,
ISHARES INC,464286715,442,16679,,
SOLAREDGE TECHNOLOGIES INC,83417M104,395,1237,,
FACEBOOK INC,30303M102,394,1444,,
GLOBAL X FDS,37954Y319,386,15158,,
NORWEGIAN CRUISE LINE HLDG L,G66721104,316,12420,,
ALPHABET INC,02079K305,315,180,,GOOGN
LIVEPERSON INC,538146101,311,5000,,LPSN
BERKSHIRE HATHAWAY INC DEL,084670702,276,1190,,BRK-A
JPMORGAN CHASE & CO,46625H100,265,2087,,JPM-PM
ALTICE USA INC,02156K103,262,6908,,
JOHNSON & JOHNSON,478160104,249,1581,,JNJ
NATWEST GROUP PLC,639057108,243,53748,,RBSPF
NVIDIA CORPORATION,67066G104,232,445,,NVDA
VISA INC,92826C839,221,1012,,V
MASTERCARD INCORPORATED,57636Q104,218,611,,
PROCTER AND GAMBLE CO,742718109,208,1495,,
SIBANYE STILLWATER LTD,82575P107,204,12812,,SBYSF
AURORA CANNABIS INC,05156X884,83,10000,,ACB
TRANSOCEAN INC,893830BJ7,24,47000,,
