name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
CHARTER COMMUNICATIONS INC N,16119P108,6499820,10410705,,
ALPHABET INC,02079K107,4340787,2953720,,GOOGN
CANADIAN PAC RY LTD,13645T100,3398174,11172077,,
MICROSOFT CORP,594918104,3010769,14314499,,MSFT
VISA INC,92826C839,2811156,14057890,,V
CANADIAN NATL RY CO,136375102,2214569,20802265,,
MOODYS CORP,615369105,1899529,6553490,,
UNION PAC CORP,907818108,1184476,6016539,,
ALPHABET INC,02079K305,905772,618021,,GOOGN
S&P GLOBAL INC,78409V104,851843,2362294,,SPGI
BOSTON PROPERTIES INC,101121101,416500,5186802,,
VORNADO RLTY TR,929042109,334623,9926516,,
AMAZON COM INC,023135106,8816,2800,,AMZN
