name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
AMAZON COM INC,023135106,9261829,2692267,,AMZN
TESLA INC,88160R101,6870545,10108202,,
APPLE INC,037833100,6597098,48168063,,AAPL
SHOPIFY INC,82509L107,6594489,4513743,,SHOP
NVIDIA CORPORATION,67066G104,5830104,7286720,,NVDA
MICROSOFT CORP,594918104,5272222,19461876,,MSFT
FACEBOOK INC,30303M102,4672236,13437164,,
ALPHABET INC,02079K305,4165835,1706058,,GOOGN
ADOBE SYSTEMS INCORPORATED,00724F101,3834699,6547878,,
ALPHABET INC,02079K107,3406094,1359002,,GOOGN
NETFLIX INC,64110L106,3381838,6402450,,NFLX
MATCH GROUP INC NEW,57667L107,3153907,19559111,,
VISA INC,92826C839,2996114,12813763,,V
PAYPAL HLDGS INC,70450Y103,2901710,9955090,,
SNAP INC,83304A106,2730084,40065815,,SNAP
TWILIO INC,90138F102,2617566,6640872,,TWLO
SQUARE INC,852234103,2533675,10392431,,
MERCADOLIBRE INC,58733R102,2249663,1444137,,MELI
UBER TECHNOLOGIES INC,90353T100,2243039,44753373,,
LAUDER ESTEE COS INC,518439104,2234341,7024462,,
NIKE INC,654106103,2218254,14358564,,
CROWDSTRIKE HLDGS INC,22788C105,2182430,8684213,,
MASTERCARD INCORPORATED,57636Q104,2133993,5845116,,
LILLY ELI & CO,532457108,2021442,8807256,,
SALESFORCE COM INC,79466L302,2015001,8249073,,
AIRBNB INC,009066101,1819652,11882275,,
ATLASSIAN CORP PLC,G06242104,1717777,6687597,,
LULULEMON ATHLETICA INC,550021109,1690903,4632990,,LULU
TAIWAN SEMICONDUCTOR MFG LTD,874039100,1498560,12471375,,
DANAHER CORPORATION,235851102,1470056,5477923,,
DOCUSIGN INC,256163106,1381622,4941954,,
COSTCO WHSL CORP NEW,22160K105,1332154,3366829,,
TJX COS INC NEW,872540109,1287426,19095600,,
CARVANA CO,146869102,1201978,3982432,,CVNA
SPOTIFY TECHNOLOGY S A,L8681T102,1182529,4290901,,
SEA LTD,81141R100,1115122,4060898,,SE
TARGET CORP,87612E106,1109517,4589715,,TGT
CHIPOTLE MEXICAN GRILL INC,169656105,1091820,704246,,CMG
THE TRADE DESK INC,88339J105,1076588,13916599,,
UNION PAC CORP,907818108,962053,4374361,,
WORKDAY INC,98138H101,884814,3706179,,
GOLDMAN SACHS GROUP INC,38141G104,799678,2107021,,GS-PD
INTUITIVE SURGICAL INC,46120E602,794071,863458,,ISRG
UNITEDHEALTH GROUP INC,91324P102,768309,1918661,,UNH
S&P GLOBAL INC,78409V104,726904,1770992,,SPGI
DEXCOM INC,252131107,672021,1573821,,DXCM
HOME DEPOT INC,437076102,667984,2094715,,
SNOWFLAKE INC,833445109,624909,2584404,,SNOW
RINGCENTRAL INC,76680R206,604485,2080271,,
ROBLOX CORP,771049103,557767,6198783,,RBLX
DYNATRACE INC,268150109,478714,8194359,,
HUBSPOT INC,443573100,379517,651285,,HUBS
HUMANA INC,444859102,374161,845141,,HUM
MARRIOTT INTL INC NEW,571903202,369562,2707017,,
JPMORGAN CHASE & CO,46625H100,359030,2308283,,JPM-PM
DOMINION ENERGY INC,25746U109,350563,4765026,,
CONOCOPHILLIPS,20825C104,342345,5621433,,COP
