name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
FIRST ADVANTAGE CORP NEW,31846B108,1053200198,89557840,,FA
EVERCOMMERCE INC,29977X105,766783104,67085136,,EVCM
UNITY SOFTWARE INC,91332U101,762094764,34735404,,U
MADISON SQUARE GRDN SPRT COR,55825T103,610647787,1899962,,
N-ABLE INC,62878D100,287082968,61473869,,
KLARNA GROUP PLC,G5279N105,189416790,14470343,,KLAR
GOODRX HLDGS INC,38246G108,6923261,3532276,,
SNOWFLAKE INC,833445109,1428416,9471,,SNOW
DELL TECHNOLOGIES,24703L202,479079,2928,,
SIMON PROPERTY GROUP,828806109,251816,1350,,
REALTY INCOME CORP,756109104,210174,3450,,O
HEALTHPEAK PROPERTIES,42250P103,176364,10800,,
AMPLITUDE INC.,03213A104,106501,15616,,
