name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
ALPHABET INC,02079K107,5041220,52430790,,GOOGN
MICROSOFT CORP,594918104,4629511,19877677,,MSFT
CANADIAN NATL RY CO,136375102,3960442,36699825,,
CANADIAN PAC RY LTD,13645T100,3725245,55860385,,
VISA INC,92826C839,3541776,19936821,,V
S&P GLOBAL INC,78409V104,2677407,8768321,,SPGI
MOODYS CORP,615369105,2004735,8246207,,
ALPHABET INC,02079K305,1526710,15961420,,GOOGN
UNION PAC CORP,907818108,1078153,5534098,,
BOSTON PROPERTIES INC,101121101,391418,5220997,,
