name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
SENTINELONE INC,81730H109,161424987,9867053,,
FRONTIER COMMUNICATIONS PARE,35909D109,116663120,5123545,,
GINKGO BIOWORKS HOLDINGS INC,37611X100,92906609,69854593,,
SWEETGREEN INC,87043Q108,37594580,4795227,,
ROIVANT SCIENCES LTD,G76279101,35664898,4832642,,ROIV
TRIPADVISOR INC,896945AD4,12292500,15000000,,
CONSOLIDATED COMM HLDGS INC,209034107,9837261,3812892,,
SOUNDHOUND AI INC,836100107,8825837,3197767,,
THE REALREAL INC,88339PAD3,5115147,15097000,,
ARDAGH METAL PACKAGING S A,L02235106,5100000,1250000,,
LIBERTY LATIN AMERICA LTD,53069QAB5,3538351,3819000,,LILAP
DISH NETWORK CORPORATION,25470MAB5,3093488,6000000,,
LIBERTY MEDIA CORP DEL,530715AL5,1658800,11440000,,FWONB
KATAPULT HOLDINGS INC,485859102,1170616,2625876,,
LIBERTY MEDIA CORP DEL,530715AG6,465000,3100000,,FWONB
ARDAGH METAL PACKAGING S A,L02235114,323676,1245385,,
GINKGO BIOWORKS HOLDINGS INC,37611X118,9000,50000,,
