name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
SNOWFLAKE INC,833445109,1116885,6571456,,SNOW
NU HLDGS LTD,G6683N103,616269,140061192,,
DOORDASH INC,25809K105,265650,5372102,,
PINDUODUO INC.,722304102,219030,3500000,,
FULL TRUCK ALLIANCE CO LTD,35969L108,210972,32209496,,
KE HLDGS INC,482497104,192105,10964911,,
UNITY SOFTWARE INC,91332U101,115045,3610963,,U
DATADOG INC,23804L103,93866,1057287,,
AIRBNB INC,009066101,91402,870168,,
UIPATH INC,90364P105,55493,4400687,,
AMPLITUDE INC,03213A104,43300,2798951,,
ROBINHOOD MKTS INC,770700102,42867,4244237,,
FRESHWORKS INC,358054104,37422,2885303,,FRSH
BRIDGEBIO PHARMA INC,10806X102,18492,1860364,,
SUMO LOGIC INC,86646P103,13657,1820956,,
EMBARK TECHNOLOGY INC,29079J103,12392,1667896,,
BERKELEY LTS INC,084310101,2297,803102,,
BIRD GLOBAL INC,09077J107,2187,6195430,,
ROBLOX CORP,771049103,2068,57695,,RBLX
BLOCK INC,852234103,758,13788,,
AURORA INNOVATION INC,051774107,365,165000,,
EVENTBRITE INC,29975E109,199,32746,,
SKILLSOFT CORP,83066P200,22,11821,,SKIL
