name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
GE AEROSPACE,369604301,12228709835,47510431,,
MICROSOFT CORP,594918104,8737121552,17565231,,MSFT
VISA INC,92826C839,6769936468,19067558,,V
MOODYS CORP,615369105,6644552197,13246979,,
S&P GLOBAL INC,78409V104,5848501892,11091623,,SPGI
CANADIAN PACIFIC KANSAS CITY,13646K108,4188853262,52826885,,
CANADIAN NATL RY CO,136375102,2394409913,22989066,,
ALPHABET INC,02079K107,2300080427,12966235,,GOOGN
FERROVIAL SE,N3168P101,1038720350,19470666,,
ALPHABET INC,02079K305,556025035,3155110,,GOOGN
