name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
GE AEROSPACE,369604301,13482035005,47510431,,
VISA INC,92826C839,9208688518,30468133,,V
MOODYS CORP,615369105,6253219279,14334027,,
S&P GLOBAL INC,78409V104,5969778755,14035310,,SPGI
CANADIAN PACIFIC KANSAS CITY,13646K108,3659637907,46521923,,
ALPHABET INC,02079K107,2539863890,8854019,,GOOGN
FERROVIAL SE,N3168P101,1327927999,20740214,,
CANADIAN NATL RY CO,136375102,1013208255,9849934,,
MICROSOFT CORP,594918104,1009976270,2728412,,MSFT
ALPHABET INC,02079K305,706534920,2457000,,GOOGN
