name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
OCCIDENTAL PETE CORP,674599105,10894391643,264941431,,
CHUBB LIMITED,H1467J104,10689854998,34249183,,
KRAFT HEINZ CO,500754106,7896644337,325634818,,KHC
ALPHABET INC,02079K305,5585842446,17846142,,GOOGN
VISA INC,92826C839,2910002197,8297460,,V
MASTERCARD INCORPORATED,57636Q104,2275897610,3986648,,
DAVITA INC,23918K108,1889571518,16632088,,DVA
CONSTELLATION BRANDS INC,21036P108,1793480000,13000000,,
CHEVRON CORP NEW,166764100,1759699645,11545828,,CVX
DOMINOS PIZZA INC,25754A201,1396347000,3350000,,DPZ
NUCOR CORP,670346105,1045167939,6407749,,NUE
KROGER CO,501044101,1037610983,16607090,,KR
LENNAR CORP,526057104,724837660,7050950,,
POOL CORP,73278L105,702007444,3068885,,POOL
UNITEDHEALTH GROUP INC,91324P102,645332039,1954900,,UNH
AON PLC,G0403H108,637652396,1806995,,AON
ALLY FINL INC,02005N100,576074081,12719675,,
AMAZON COM INC,023135106,525346320,2276000,,AMZN
CAPITAL ONE FINL CORP,14040H105,469987663,1939213,,
AMERICAN EXPRESS CO,025816109,425421043,1149942,,AXP
HEICO CORP NEW,422806208,326798907,1294612,,HEI-A
SIRIUS XM HOLDINGS INC,829933100,319617876,15984890,,SIRI
LIBERTY LIVE HOLDINGS INC,530909308,302667639,3639582,,
LIBERTY MEDIA CORP DEL,531229755,285002729,2893135,,FWONB
VERISIGN INC,92343E102,236377474,972947,,
CHARTER COMMUNICATIONS INC N,16119P108,221459118,1060882,,
BANK AMERICA CORP,060505104,215600000,3920000,,
APPLE INC,037833100,188127120,692000,,AAPL
LAMAR ADVERTISING CO NEW,512816109,152201058,1202410,,
ALLEGION PLC,G0176J109,124212776,780133,,ALLE
LOUISIANA PAC CORP,546347105,106593832,1319884,,
NEW YORK TIMES CO,650111107,97188000,1400000,,NYT
LIBERTY LIVE HOLDINGS INC,530909100,82453387,1011698,,
NVR INC,62944T105,81037260,11112,,NVR
COCA COLA CO,191216100,55928000,800000,,KO
MOODYS CORP,615369105,36832285,72100,,
JEFFERIES FINL GROUP INC,47233W109,26867589,433558,,
DIAGEO PLC,25243Q205,19647993,227750,,DGEAF
LENNAR CORP,526057302,17214818,180980,,
LIBERTY LATIN AMERICA LTD,G9001E128,9578789,1284020,,LILAP
LIBERTY LATIN AMERICA LTD,G9001E102,5701237,771480,,LILAP
ATLANTA BRAVES HLDGS INC,047726302,3821403,96867,,
