name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
JD.COM INC,47215P106,3764803,53729171,,
MICROSOFT CORP,594918104,2852745,8482234,,MSFT
SEA LTD,81141R100,2548088,11390139,,SE
NU HLDGS LTD,G6683N103,2494908,265981658,,
SNOWFLAKE INC,833445109,2039502,6020669,,SNOW
DOORDASH INC,25809K105,1733737,11643634,,
META PLATFORMS INC,30303M102,1699623,5053137,,
CARVANA CO,146869102,1683469,7262905,,CVNA
CROWDSTRIKE HLDGS INC,22788C105,1543201,7537000,,
SERVICENOW INC,81762P102,1432092,2206240,,
AMAZON COM INC,023135106,1177996,353292,,AMZN
WORKDAY INC,98138H101,1152478,4218750,,
ZOOM VIDEO COMMUNICATIONS IN,98980L101,1127459,6130493,,
SHOPIFY INC,82509L107,1111347,806850,,SHOP
DOCUSIGN INC,256163106,1055124,6927480,,
DATADOG INC,23804L103,944470,5302737,,
ATLASSIAN CORP PLC,G06242104,940032,2465400,,
RINGCENTRAL INC,76680R206,927570,4951000,,
PINDUODUO INC,722304102,920233,15784450,,
UBER TECHNOLOGIES INC,90353T100,756001,18030075,,
COINBASE GLOBAL INC,19260Q107,724159,2869434,,
NETFLIX INC,64110L106,654545,1086490,,NFLX
PROCORE TECHNOLOGIES INC,74275K108,630894,7889130,,
SPOTIFY TECHNOLOGY S A,L8681T102,603697,2579571,,
ALIBABA GROUP HLDG LTD,01609W102,501305,4220095,,
ELASTIC N V,N14506104,494802,4019843,,
ROBLOX CORP,771049103,472523,4580491,,RBLX
APOLLO GLOBAL MGMT INC,03768E105,461349,6369585,,
ADOBE SYSTEMS INCORPORATED,00724F101,418207,737500,,
PELOTON INTERACTIVE INC,70614W100,365277,10214682,,
UIPATH INC,90364P105,354176,8211825,,
COUPA SOFTWARE INC,22266L106,320590,2028410,,
XPENG INC,98422D105,313506,6229000,,XPNGF
CONFLUENT INC,20717M103,297638,3903967,,
QUALTRICS INTL INC,747601201,289416,8175580,,
DOUBLEVERIFY HLDGS INC,25862V105,285926,8591534,,
MASTERCARD INCORPORATED,57636Q104,260148,724000,,
ROBINHOOD MKTS INC,770700102,242673,13664001,,
SUNRUN INC,86771W105,242613,7073257,,RUN
1LIFE HEALTHCARE INC,68269G107,242345,13793100,,
LI AUTO INC,50202M102,237636,7402989,,LAAOF
BLOCK INC,852234103,223530,1384000,,
EMBARK TECHNOLOGY INC,29079J103,202186,23293320,,
OZON HLDGS PLC,69269L104,189829,6410988,,
FUTU HLDGS LTD,36118L106,181420,4189846,,
PAYPAL HLDGS INC,70450Y103,168968,896001,,
IRONSOURCE LTD,M5R75Y101,158670,20500000,,
TOAST INC,888787108,156195,4500000,,
MATTERPORT INC,577096100,154800,7500000,,
8X8 INC NEW,282914100,150840,9000000,,
BLEND LABS INC,09352U108,146072,19900829,,
ASANA INC,04342Y104,145745,1955000,,
DLOCAL LTD,G29018101,140224,3928942,,DLO
PERIMETER SOLUTIONS SA,L7579L106,138900,10000000,,
DIGITALOCEAN HLDGS INC,25402D102,136561,1700000,,
WARBY PARKER INC,93403J106,128889,2768231,,WRBY
GDS HLDGS LTD,36165L108,121334,2572811,,
VTEX,G9470A102,121267,11312217,,VTEX
WEAVE COMMUNICATIONS INC,94724R108,112740,7426846,,
AIRBNB INC,009066101,108219,650000,,
JAMF HLDG CORP,47074L105,105621,2778778,,
COUPANG INC,22266T109,104929,3571428,,
ATRENEW INC,00138L108,98811,16634893,,RERE
SALESFORCE COM INC,79466L302,98526,387700,,
TASKUS INC,87652V109,95995,1779000,,
FULL TRUCK ALLIANCE CO LTD,35969L108,95976,11466707,,
PLAYTIKA HLDG CORP,72815L107,95095,5500000,,
SENTINELONE INC,81730H109,89105,1764801,,
RIVIAN AUTOMOTIVE INC,76954A103,77871,751000,,
GOODRX HLDGS INC,38246G108,76635,2345000,,
ZENDESK INC,98936J101,74463,714000,,
ANAPLAN INC,03272L108,68586,1495868,,
MONDAY COM LTD,M7S64H106,61744,200000,,
APPLOVIN CORP,03831W108,56556,600000,,APP
BIGCOMMERCE HLDGS INC,08975P108,47750,1350000,,
OLO INC,68134L109,44777,2151729,,
MONGODB INC,60937P106,43407,82000,,
DATTO HLDG CORP,23821D100,39525,1500000,,
ALTC ACQUISITION CORP,02156V109,39400,4000000,,
ON24 INC,68339B104,39211,2260000,,
MARQETA INC,57142B104,37894,2207000,,
DOXIMITY INC,26622P107,37598,750000,,
KANZHUN LIMITED,48553T106,36624,1050000,,
