name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
JD.COM INC,47215P106,1960358,30525661,,
MICROSOFT CORP,594918104,1324775,5158178,,MSFT
CROWDSTRIKE HLDGS INC,22788C105,1104305,6551404,,
NU HLDGS LTD,G6683N103,759269,203013206,,
META PLATFORMS INC,30303M102,724514,4493107,,
SEA LTD,81141R100,548077,8197383,,SE
SERVICENOW INC,81762P102,530768,1116184,,
LI AUTO INC,50202M102,490039,12791400,,LAAOF
KANZHUN LIMITED,48553T106,306305,11655423,,
SNOWFLAKE INC,833445109,296099,2129291,,SNOW
ATLASSIAN CORP PLC,G06242104,285185,1521800,,
AMAZON COM INC,023135106,277612,2613800,,AMZN
ALPHABET INC,02079K305,240747,110472,,GOOGN
SENTINELONE INC,81730H109,233548,10010610,,
MASTERCARD INCORPORATED,57636Q104,228408,724000,,
DOORDASH INC,25809K105,196278,3058724,,
TOAST INC,888787108,190133,14693414,,
WORKDAY INC,98138H101,188759,1352337,,
DATADOG INC,23804L103,172792,1814283,,
RINGCENTRAL INC,76680R206,166804,3191815,,
PROCORE TECHNOLOGIES INC,74275K108,141435,3116003,,
XPENG INC,98422D105,138263,4356121,,XPNGF
1LIFE HEALTHCARE INC,68269G107,133172,16986234,,
QUALTRICS INTL INC,747601201,93187,7449000,,
OZON HLDGS PLC,69269L104,80724,6958988,,
MONDAY COM LTD,M7S64H106,80271,778126,,
STARRY GROUP HOLDINGS INC,85572U102,79732,19352325,,
FUTU HLDGS LTD,36118L106,79150,1516000,,
DOUBLEVERIFY HLDGS INC,25862V105,63361,2794907,,
BLOCK INC,852234103,58389,950028,,
ZENDESK INC,98936J101,52886,714000,,
SAMSARA INC,79589L106,51931,4649140,,IOT
SHOPIFY INC,82509L107,51928,1662240,,SHOP
DLOCAL LTD,G29018101,48554,1849659,,DLO
OLO INC,68134L109,44397,4498162,,
ATRENEW INC,00138L108,42970,14371218,,RERE
GITLAB INC,37637K108,41343,778000,,GTLB
FRESHWORKS INC,358054104,38939,2961144,,FRSH
ALTC ACQUISITION CORP,02156V109,38600,4000000,,
BLEND LABS INC,09352U108,33092,14022186,,
VISA INC,92826C839,32093,163000,,V
TCV ACQUISITION CORP,G8704C124,24375,2500000,,
APOLLO GLOBAL MGMT INC,03769M106,21955,452869,,
WEAVE COMMUNICATIONS INC,94724R108,21379,7032570,,
8X8 INC NEW,282914100,20600,4000000,,
VTEX,G9470A102,19596,6362217,,VTEX
LIBERTY MEDIA ACQUISITION CO,53073L203,16864,1700000,,
MELI KASZEK PIONEER CORP,G5S74L106,14850,1500000,,
FULL TRUCK ALLIANCE CO LTD,35969L108,13884,1532470,,
ALTIMETER GROWTH CORP 2,G0371B109,13384,1357450,,
MATTERPORT INC,577096100,13176,3600000,,
LAMB WESTON HLDGS INC,513272104,12847,179784,,
UBER TECHNOLOGIES INC,90353T100,12676,619550,,
LEAD EDGE GROWTH OPRTUNTS LT,G54085124,9820,1000000,,
REDFIN CORP,75737F108,8166,991000,,
ZILLOW GROUP INC,98954M200,7176,226000,,
COINBASE GLOBAL INC,19260Q107,7125,151536,,
PELOTON INTERACTIVE INC,70614W100,7028,765585,,
KATAPULT HOLDINGS INC,485859102,5350,5000000,,
STONECO LTD,G85158106,5281,685801,,STNE
EMBARK TECHNOLOGY INC,29079J103,5011,9917027,,
DAVE INC,23834J102,4351,6322616,,
WARBY PARKER INC,93403J106,2987,265303,,WRBY
ROBLOX CORP,771049103,2862,87095,,RBLX
CARVANA CO,146869102,2537,112370,,CVNA
JOBY AVIATION INC,G65163100,1817,370000,,
ON24 INC,68339B104,795,83803,,
DINGDONG CAYMAN LTD,25445D101,656,118539,,
SPOTIFY TECHNOLOGY S A,L8681T102,583,6211,,
INTUIT,461202103,527,1368,,
HASHICORP INC,418100103,271,9188,,
PINDUODUO INC,722304102,247,4000,,
JOBY AVIATION INC,G65163118,114,105000,,
