name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
GE AEROSPACE,369604301,7672319318,45999876,,
MOODYS CORP,615369105,6270623042,13246769,,
MICROSOFT CORP,594918104,5898317996,13993637,,MSFT
VISA INC,92826C839,5308582979,16797187,,V
S&P GLOBAL INC,78409V104,5179550348,10400077,,SPGI
CANADIAN PACIFIC KANSAS CITY,13646K108,3973526128,54913285,,
ALPHABET INC,02079K107,3143603745,16507056,,GOOGN
CANADIAN NATL RY CO,136375102,3013663064,29693764,,
ALPHABET INC,02079K305,1140988713,6027410,,GOOGN
FERROVIAL SE,N3168P101,812723953,19333428,,
