name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
DISH NETWORK CORP,25470MAB5,558843,575000000,,
DISH NETWORK CORP,25470M109,505284,13155000,,
PG&E CORP,69331C108,114600,5000000,,PCG-PX
WILLIAMS COS INC DEL,969457100,112160,4000000,,
ATHENE HLDG LTD,G0684D107,83632,1942212,,
VICI PPTYS INC,925652109,75597,3430000,,
ALLERGAN PLC,G0177J108,66972,400000,,
PIONEER NAT RES CO,723787107,34157,222000,,
BERRY GLOBAL GROUP INC,08579W103,30502,580000,,
SEADRILL LTD,G7998G106,27694,6657192,,SDRL
FOX CORP,35137L105,26564,725000,,FOX
DXC TECHNOLOGY CO,23355L106,19303,350000,,DXC
JD COM INC,47215P106,17417,575000,,
ENSCO ROWAN PLC,G3166L100,17007,1993750,,
L BRANDS INC,501797104,16965,650000,,
OI S A,670851500,8413,4185820,,
ENSCO JERSEY FIN LTD,29359WAB1,4719,6000000,,
