name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
CRH PLC,G25508105,101131838,1462288,,
CNH INDL N V,N20944109,93783247,7699774,,
ISHARES TR,464288281,68478056,768898,,
ISHARES INC,46434G764,36694829,662242,,
TAIWAN SEMICONDUCTOR MFG LTD,874039100,18718336,179984,,
ISHARES INC,464286400,15014411,429474,,
ISHARES TR,464287184,10860262,451946,,
ISHARES TR,464287226,10355348,104336,,
FERRARI N V,N3167Y103,9581630,28312,,
ISHARES INC,464286772,5191549,79224,,
ALIBABA GROUP HLDG LTD,01609W102,4725940,60972,,
ISHARES INC,464286822,3971871,58539,,
GLOBAL X FDS,37954Y855,3561674,69919,,
ISHARES INC,464286871,3060073,176170,,
SHELL PLC,780259305,2988439,45417,,RYDAF
JD.COM INC,47215P106,2796985,96815,,
WESTROCK CO,96145D105,2733677,65840,,
NEWMONT CORP,651639106,2645566,63918,,
RIO TINTO PLC,767204100,2575274,34586,,RTPPF
NETEASE INC,64110W102,2438370,26174,,
EQUINOR ASA,29446M102,2349460,74256,,STOHF
ISHARES INC,46434G814,2290304,107779,,
LI AUTO INC,50202M102,2213573,59139,,LAAOF
BARCLAYS PLC,06738E204,2176377,276190,,BCLYF
BAIDU INC,056752108,2030961,17054,,
BP PLC,055622104,1853650,52363,,BPPFF
CADELER A S,12738K109,1710611,92968,,
KRANESHARES TR,500767306,1704402,63126,,
SUMITOMO MITSUI FINL GROUP I,86562M209,1700195,175640,,
RYANAIR HOLDINGS PLC,783513203,1430686,10728,,RYAOF
ING GROEP N.V.,456837103,1421222,94622,,
XPENG INC,98422D105,1339931,91839,,XPNGF
NOVARTIS AG,66987V109,1111680,11010,,NVSEF
SELECT SECTOR SPDR TR,81369Y605,1003281,26683,,
BIO RAD LABS INC,090572207,968670,3000,,
V F CORP,918204108,966320,51400,,VFC
ISHARES TR,46434V423,949420,22429,,
VANECK ETF TRUST,92189F106,930300,30000,,
SONY GROUP CORP,835699307,650994,6875,,SNEJF
NATWEST GROUP PLC,639057207,623568,110758,,RBSPF
ASTRAZENECA PLC,046353108,621034,9221,,AZN
ARCELORMITTAL SA LUXEMBOURG,03938L203,618249,21777,,
FRONTLINE PLC,M46528101,564267,28143,,FRO
INFOSYS LTD,456788108,551400,30000,,INFY
HSBC HLDGS PLC,404280406,551385,13601,,
ISHARES INC,46434G772,497400,10806,,
LINDE PLC,G54950103,496959,1210,,LIN
BOEING CO,097023105,453809,1741,,BA-PA
TELEFONAKTIEBOLAGET LM ERICS,294821608,419775,66631,,
SELECT SECTOR SPDR TR,81369Y100,407855,4768,,
LIVENT CORP,53814L108,390580,21723,,
ANHEUSER BUSCH INBEV SA/NV,03524A108,323100,5000,,
EXXON MOBIL CORP,30231G102,279244,2793,,
BILIBILI INC,090040106,262227,21547,,BLBLF
INVESCO INDIA EXCHANGE-TRADE,46137R109,243328,9505,,
LOGITECH INTL S A,H50430232,224151,2358,,
WISDOMTREE TR,97717W422,217177,5297,,
AEGON LTD,0076CA104,172800,30000,,AEFC
GRAB HOLDINGS LIMITED,G4124C109,115655,34319,,
OPKO HEALTH INC,68375N103,38179,25284,,
ICECURE MEDICAL LTD CAESAREA,M53071136,16264,15200,,
