name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
MODERNA INC,60770K107,1114024974,6202121,,
TESLA INC,88160R101,436582563,3544265,,
NETFLIX INC,64110L106,358733315,1216540,,NFLX
MICROSOFT CORP,594918104,281218928,1172625,,MSFT
ADVANCED MICRO DEVICES INC,007903107,259851735,4011915,,AMD
BROADCOM INC,11135F101,177570742,317584,,AVGO
BATH & BODY WORKS INC,070830104,135455827,3214424,,
DOCUSIGN INC,256163106,114351467,2063361,,
ADOBE SYSTEMS INCORPORATED,00724F101,104190361,309602,,
BLOCK INC,852234103,84108387,1338453,,
META PLATFORMS INC,30303M102,77677063,645480,,
AMAZON COM INC,023135106,76224288,907432,,AMZN
DOORDASH INC,25809K105,74491216,1525834,,
ENDEAVOR GROUP HLDGS INC,29260Y109,74056770,3285571,,
GITLAB INC,37637K108,73174622,1610357,,GTLB
PELOTON INTERACTIVE INC,70614W100,68703145,8652789,,
EQUIFAX INC,294429105,57406558,295362,,EFX
NVIDIA CORPORATION,67066G104,56159848,384288,,NVDA
LAM RESEARCH CORP,512807108,54057305,128616,,LRCX
NXP SEMICONDUCTORS N V,N6596X109,53904981,341106,,
JD.COM INC,47215P106,53261869,948902,,
MARVELL TECHNOLOGY INC,573874104,39696324,1071715,,
OKTA INC,679295105,39441033,577214,,
SOFI TECHNOLOGIES INC,83406F102,38108657,8266520,,
ZILLOW GROUP INC,98954M200,37988474,1179400,,
GENERAC HLDGS INC,368736104,37909059,376605,,
PINDUODUO INC,722304102,34272448,420263,,
PAYPAL HLDGS INC,70450Y103,33609573,471912,,
INTUIT,461202103,32596007,83747,,
RIVIAN AUTOMOTIVE INC,76954A103,31881375,1729863,,
PINTEREST INC,72352L106,30730613,1265676,,
VICTORIAS SECRET AND CO,926400102,29067744,812402,,
UBER TECHNOLOGIES INC,90353T100,26394898,1067323,,
SVB FINANCIAL GROUP,78486Q101,25648413,111447,,
MERCADOLIBRE INC,58733R102,24988621,29529,,MELI
KE HLDGS INC,482497104,23840441,1707768,,
APPLIED MATLS INC,038222105,23806976,244475,,
SYNAPTICS INC,87157D109,22317018,234521,,SYNA
UIPATH INC,90364P105,21885120,1721882,,
LI AUTO INC,50202M102,21358004,1046961,,LAAOF
SNOWFLAKE INC,833445109,20508708,142878,,SNOW
BIONTECH SE,09075V102,15394996,102483,,BNTX
ALIBABA GROUP HLDG LTD,01609W102,14723451,167141,,
TRIP COM GROUP LTD,89677Q107,13914009,404477,,
ZILLOW GROUP INC,98954M101,13084137,419229,,
DISNEY WALT CO,254687106,12767972,146961,,
AMC ENTMT HLDGS INC,00165C104,12334127,3030498,,
MELCO RESORTS AND ENTMNT LTD,585464100,11373282,988981,,
CHARTER COMMUNICATIONS INC N,16119P108,11340860,33444,,
UPSTART HLDGS INC,91680M107,11004606,832421,,
CONFLUENT INC,20717M103,10440991,469469,,
SNAP INC,83304A106,9902307,1106403,,SNAP
KANZHUN LIMITED,48553T106,8425256,413611,,
H WORLD GROUP LTD,44332N106,7142468,168375,,HWLDF
GAMESTOP CORP NEW,36467W109,6988605,378581,,GME-WT
PLUG POWER INC,72919P202,5875750,475000,,PLUG
HASHICORP INC,418100103,5730464,209600,,
SUNRUN INC,86771W105,5180658,215681,,RUN
TWILIO INC,90138F102,5114949,104472,,TWLO
TAL EDUCATION GROUP,874080104,4957370,703173,,TAL
ALPHABET INC,02079K305,4810741,54525,,GOOGN
NEW ORIENTAL ED & TECHNOLOGY,647581206,4698576,134939,,
ENPHASE ENERGY INC,29355A107,4652433,17559,,
SINGULAR GENOMICS SYSTEMS IN,82933R100,4260424,2119614,,
APPLOVIN CORP,03831W108,3843955,365048,,APP
NOVAVAX INC,670002401,3125727,304059,,NVAX
SEA LTD,81141R100,3057127,58757,,SE
CROWDSTRIKE HLDGS INC,22788C105,3022349,28705,,
GDS HLDGS LTD,36165L108,1933414,93764,,
BAIDU INC,056752108,1775864,15526,,
ASML HOLDING N V,N07059210,745290,1364,,
QUANTUMSCAPE CORP,74767V109,137809,24305,,QS
