name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
SPDR S&P 500 ETF TR,78462F103,5865325400,12340000,PUT,
IQVIA HLDGS INC,46266C105,685123584,2961032,,
EXELIXIS INC,30161Q104,638961655,26634500,,
THERMO FISHER SCIENTIFIC INC,883556102,638609903,1203131,,TMO
UNITEDHEALTH GROUP INC,91324P102,633132822,1202600,,UNH
TRANSUNION,89400J107,626838307,9122956,,TRU
SALESFORCE INC,79466L302,506738697,1925738,,
MICROSOFT CORP,594918104,503358871,1338578,,MSFT
WABTEC,929740108,499771285,3938308,,
ARAMARK,03852U106,474869037,16899254,,ARMK
NEW YORK TIMES CO,650111107,464267991,9476791,,NYT
ALPHABET INC,02079K107,442314442,3138540,,GOOGN
CBRE GROUP INC,12504L109,395260140,4246000,,
S&P GLOBAL INC,78409V104,388800749,882595,,SPGI
NASDAQ INC,631103108,382008870,6570500,,
BOSTON SCIENTIFIC CORP,101137107,336469057,5820257,,BSX
INTUIT,461202103,333140990,533000,,
CHARTER COMMUNICATIONS INC N,16119P108,310610124,799141,,
CENTENE CORP DEL,15135B101,306641286,4132075,,CNC
SERVICENOW INC,81762P102,297608913,421250,,
ANALOG DEVICES INC,032654105,295675696,1489100,,ADI
COSTAR GROUP INC,22160N109,272775301,3121356,,
FULL TRUCK ALLIANCE CO LTD,35969L108,267715370,38190495,,
MASTERCARD INCORPORATED,57636Q104,264210576,619471,,
SHERWIN WILLIAMS CO,824348106,259529495,832092,,SHW
ASTRAZENECA PLC,046353108,257565999,3824291,,AZN
HOWMET AEROSPACE INC,443201108,255231381,4716027,,HWM
BLACKSTONE INC,09260D107,222217193,1697351,,BX
NATERA INC,632307104,217666671,3474883,,
VISA INC,92826C839,207787939,798110,,V
REVOLUTION MEDICINES INC,76155X100,193212973,6736854,,
IQIYI INC,46267XAE8,182171445,188100000,,
INSPIRE MED SYS INC,457730109,173952179,855096,,
MASIMO CORP,574795100,153738379,1311649,,
PROTAGONIST THERAPEUTICS INC,74366E102,131490480,5734430,,
MIRATI THERAPEUTICS INC,60468T105,118937730,2024472,,
SAREPTA THERAPEUTICS INC,803607100,116687339,1210073,,
VESTIS CORPORATION,29430C102,115630578,5469753,,VSTS
BEAM THERAPEUTICS INC,07373V105,111758597,4105753,,BEAM
UNITED THERAPEUTICS CORP DEL,91307C102,104667640,476000,,UTHR
SUNRUN INC,86771WAB1,93884709,123346000,,RUN
AGIOS PHARMACEUTICALS INC,00847X104,92812497,4167602,,
CYTOKINETICS INC,23282W605,90818084,1087772,,CYTK
VNET GROUP INC,90138VAB3,86054675,87250000,,
ROIVANT SCIENCES LTD,G76279101,82383280,7336000,,ROIV
IONIS PHARMACEUTICALS INC,462222100,78668462,1555020,,IONS
KE HLDGS INC,482497104,77135285,4758500,,
EVOLENT HEALTH INC,30050B101,71473914,2163909,,
ZTO EXPRESS CAYMAN INC,98980AAB1,70241933,75000000,,
CATALENT INC,148806102,63486090,1413000,,
PACIFIC BIOSCIENCES CALIF IN,69404D108,60737340,6191370,,
HUMANA INC,444859102,55552497,121344,,HUM
ALIBABA GROUP HLDG LTD,01609W102,41467850,535000,,
PG&E CORP,69331C108,40957705,2271642,,PCG-PX
CENCORA INC,03073E105,34709220,169000,,
BIOHAVEN LTD,G1110E107,32100000,750000,,BHVN
SAVARA INC,805111101,29400408,6255406,,SVRA
TENET HEALTHCARE CORP,88033G407,28326810,374842,,THC
IMMUNOGEN INC,45253H101,24965300,842000,,
CEREVEL THERAPEUTICS HLDNG I,15678U128,24054410,567321,,
VERTEX PHARMACEUTICALS INC,92532F100,22378950,55000,,
OPTION CARE HEALTH INC,68404L201,19129182,567800,,
ENANTA PHARMACEUTICALS INC,29251M106,19055250,2025000,,ENTA
ZYMEWORKS INC,98985Y108,18244840,1756000,,ZYME
TAL EDUCATION GROUP,874080104,17239950,1365000,,TAL
SILICON MOTION TECHNOLOGY CO,82706C108,15103055,246500,,
IMMUNOVANT INC,45258J102,14366330,341000,,
LANTHEUS HLDGS INC,516544103,13226274,213327,,
UNITY SOFTWARE INC,91332UAB7,12487500,15000000,,U
VOYAGER THERAPEUTICS INC,92915B106,10904480,1292000,,
SCREAMING EAGLE ACQUISITN CO,G79407105,10600000,1000000,,
RIO TINTO PLC,767204100,10238250,137500,,RTPPF
JOYY INC,98426TAF3,10122803,10415000,,JOYY
TRAVERE THERAPEUTICS INC,89422G107,9835060,1094000,,
NEUROCRINE BIOSCIENCES INC,64125C109,9539160,72398,,NBIX
LONGBOARD PHARMACEUTICALS IN,54300N103,9409815,1560500,,
SNAP INC,83304AAF3,6944547,8800000,,SNAP
CAZOO GROUP LTD,G2007L121,6785280,714240,,
SOLENO THERAPEUTICS INC,834203309,6650065,165219,,
HCA HEALTHCARE INC,40412C101,5657212,20900,,
GOSSAMER BIO INC,38341P102,5593873,6130272,,
GORES HOLDINGS IX INC,38287A101,5250000,500000,,
VNET GROUP INC,90138A103,5094250,1775000,,
QUANTERIX CORP,74766Q101,5030560,184000,,QTRX
IOVANCE BIOTHERAPEUTICS INC,462260100,4569060,562000,,
BLACKLINE INC,09239BAD1,4448081,5000000,,
CRINETICS PHARMACEUTICALS IN,22663K107,4372924,122904,,
SWIFTMERGE ACQUISITION CORP,G63836103,3228000,300000,,
BERENSON ACQUISITION CORP I,083690107,2928579,285715,,
BLUEBIRD BIO INC,09609G100,2760000,2000000,,
ARYA SCIENCES ACQU CORP IV,G31659108,2176000,200000,,
METALS ACQUISITION LIMITED,G60409110,1946700,157500,,
MARBLEGATE ACQUISITION CORP,56608A105,1564500,150000,,
FORTE BIOSCIENCES INC,34962G109,1487651,1810455,,
METALS ACQUISITION LIMITED,G60409102,1410750,825000,,
CARA THERAPEUTICS INC,140755109,1156294,1556251,,
SUMMIT MIDSTREAM PARTNERS LP,866142409,1042613,58214,,
GRINDR INC,39854F119,977400,540000,,GRND
NEW ORIENTAL ED & TECHNOLOGY,647581206,952640,13000,,
SAGE THERAPEUTICS INC,78667J108,927476,42800,,
MADRIGAL PHARMACEUTICALS INC,558868105,767950,3319,,
CHARLES RIV LABS INTL INC,159864107,472800,2000,,
LUFAX HOLDING LTD,54975P201,460497,149999,,LU
BIONTECH SE,09075V102,405696,3844,,BNTX
ALNYLAM PHARMACEUTICALS INC,02043Q107,382820,2000,,
ALTIMMUNE INC,02155H200,382500,34000,,
HIMS & HERS HEALTH INC,433000106,373800,42000,,
BLUEPRINT MEDICINES CORP,09627Y109,368960,4000,,
APELLIS PHARMACEUTICALS INC,03753U106,359160,6000,,
AXSOME THERAPEUTICS INC,05464T104,318360,4000,,
KRYSTAL BIOTECH INC,501147102,248120,2000,,
BRIDGEBIO PHARMA INC,10806X102,242220,6000,,
CHEMED CORP NEW,16359R103,233900,400,,CHE
AMICUS THERAPEUTICS INC,03152W109,227040,16000,,
ARCELLX INC,03940C100,222000,4000,,
BRUKER CORP,116794108,220440,3000,,BRKRP
ACADIA HEALTHCARE COMPANY IN,00404A109,217728,2800,,
SYNDAX PHARMACEUTICALS INC,87164F105,216100,10000,,SNDX
VAXCYTE INC,92243G108,213520,3400,,
GLAUKOS CORP,377322102,206674,2600,,GKOS
MOONLAKE IMMUNOTHERAPEUTICS,61559X104,205326,3400,,MLTX
INTEGRA LIFESCIENCES HLDGS C,457985208,200330,4600,,
ENCOMPASS HEALTH CORP,29261A100,200160,3000,,EHC
