name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
SPDR S&P 500 ETF TR,78462F103,3398175000,5500000,,
ISHARES TR,464288513,1451700000,18000000,PUT,
MICROSOFT CORP,594918104,869390607,1747835,,MSFT
NATERA INC,632307104,814596412,4821809,,
HESS CORP,42809H107,804224700,5805000,,
AON PLC,G0403H108,708674129,1986417,,AON
EXELIXIS INC,30161Q104,706764663,16035500,,
AMAZON COM INC,023135106,665760894,3034600,,AMZN
IQVIA HLDGS INC,46266C105,606934404,3851351,,
DISNEY WALT CO,254687106,604457975,4874268,,
SALESFORCE INC,79466L302,575133206,2109110,,
THERMO FISHER SCIENTIFIC INC,883556102,560848896,1383241,,TMO
LANTHEUS HLDGS INC,516544103,550281502,6722227,,
ARAMARK,03852U106,540110481,12899701,,ARMK
AUTODESK INC,052769106,540091920,1744652,,
REVOLUTION MEDICINES INC,76155X100,527042209,14325692,,
UNITEDHEALTH GROUP INC,91324P102,504549081,1617300,,UNH
TRANSUNION,89400J107,475602600,5404575,,TRU
ISHARES BITCOIN TRUST ETF,46438F101,429697261,7020050,,IBIT
BOSTON SCIENTIFIC CORP,101137107,427605332,3981057,,BSX
INTUIT,461202103,422687941,536658,,
INVESCO EXCHANGE TRADED FD T,46137V357,418002000,2300000,PUT,
HIMS & HERS HEALTH INC,433000106,409447013,8213581,,
NASDAQ INC,631103108,365168299,4083743,,
SCHWAB CHARLES CORP,808513105,361224361,3959057,,SCHW-PJ
ANSYS INC,03662Q105,350211296,997128,,
PROTAGONIST THERAPEUTICS INC,74366E102,341126772,6172006,,
BRIDGEBIO PHARMA INC,10806X102,341122000,7900000,,
NEW YORK TIMES CO,650111107,314022385,5609546,,NYT
ALPHABET INC,02079K107,312532798,1761840,,GOOGN
ANALOG DEVICES INC,032654105,302809044,1272200,,ADI
CBRE GROUP INC,12504L109,296092897,2113138,,
WABTEC,929740108,273871251,1308198,,
MCKESSON CORP,58155Q103,230532588,314600,,MCK
WOODWARD INC,980745103,224177206,914673,,
AGIOS PHARMACEUTICALS INC,00847X104,191825919,5767466,,
VERONA PHARMA PLC,925050106,171189800,1810000,,
AZEK CO INC,05478C105,170735090,3141400,,
BEAM THERAPEUTICS INC,07373V105,170323018,10013111,,BEAM
CRINETICS PHARMACEUTICALS IN,22663K107,133621778,4646098,,
VISA INC,92826C839,109642991,308810,,V
CHAMPIONX CORPORATION,15872M104,105445800,4245000,,
GE HEALTHCARE TECHNOLOGIES I,36266G107,97920540,1322000,,
TENET HEALTHCARE CORP,88033G407,93104000,529000,,THC
ENCOMPASS HEALTH CORP,29261A100,86822040,708000,,EHC
MASTERCARD INCORPORATED,57636Q104,85454778,152071,,
CARDINAL HEALTH INC,14149Y108,76272000,454000,,CAH
NEW ORIENTAL ED & TECHNOLOGY,647581206,62320343,1155150,,
BETA BIONICS INC,08659B102,61209075,4203920,,
CENTESSA PHARMACEUTICALS PLC,152309100,59515239,4529318,,
LIQUIDIA CORPORATION,53635D202,52814975,4238762,,LQDA
FLUTTER ENTMT PLC,G3643J108,51787999,181229,,
TANGO THERAPEUTICS INC,87583X109,46883840,9157000,,
SURGERY PARTNERS INC,86881A100,42814980,1926000,,
JD.COM INC,47215PAJ5,41822000,40000000,,
VERVE THERAPEUTICS INC,92539P101,40562760,3612000,,
JOYY INC,46591M109,40112294,787906,,JOYY
HEALTHEQUITY INC,42226A107,33502248,319800,,
ULTRAGENYX PHARMACEUTICAL IN,90400D108,32651280,898000,,
OSCAR HEALTH INC,687793109,31645440,1476000,,
GENEDX HOLDINGS CORP,81663L200,30155554,326677,,WGS
GRAIL INC,384747101,25812840,502000,,
WAYSTAR HLDG CORP,946784105,25053310,613000,,
SCHRODINGER INC,80810D103,22252720,1106000,,
VNET GROUP INC,90138A103,20659428,2994120,,
ALKERMES PLC,G01767105,19788478,691663,,ALKS
ABBOTT LABS,002824100,18497360,136000,,
FULL TRUCK ALLIANCE CO LTD,35969L108,18312562,1550598,,
MR COOPER GROUP INC,62482R107,18278225,122500,,
PARAMOUNT GLOBAL,92556H206,17365348,1346151,,
TECTONIC THERAPEUTIC INC,878972108,16950104,853050,,
ENANTA PHARMACEUTICALS INC,29251M106,16044301,2122262,,ENTA
SAVARA INC,805111101,15583800,6835000,,SVRA
MARA HOLDINGS INC,565788106,13092800,835000,,
LATAM AIRLINES GROUP SA,51817R205,12927259,318092,,
GLOBUS MED INC,379577208,12394200,210000,,
NUVALENT INC,670703107,11445000,150000,,
TYRA BIOSCIENCES INC,90240B106,10946338,1143818,,
CIDARA THERAPEUTICS INC,171757206,9742000,200000,,
HELIX ACQUISITION CORP II,G4444H101,6390000,600000,,
VOYAGER THERAPEUTICS INC,92915B106,2223650,715000,,
PRIME MEDICINE INC,74168J101,1852500,750000,,
ALVOTECH,L01800108,1821036,199675,,ALVOW
SUMMIT MIDSTREAM CORPORATION,86614G101,1427989,58214,,SMC
JANUX THERAPEUTICS INC,47103J105,1108800,48000,,
TVARDI THERAPEUTICS INC,140755307,1008439,43225,,
MADRIGAL PHARMACEUTICALS INC,558868105,1004462,3319,,
BRIGHTSPRING HEALTH SVCS INC,10950A106,518980,22000,,
SOLENO THERAPEUTICS INC,834203309,418900,5000,,
AXSOME THERAPEUTICS INC,05464T104,417560,4000,,
ROIVANT SCIENCES LTD,G76279101,416990,37000,,ROIV
GUARDANT HEALTH INC,40131M109,416320,8000,,
CAPRICOR THERAPEUTICS INC,14070B309,407130,41000,,
PROGYNY INC,74340E103,396000,18000,,
SAGE THERAPEUTICS INC,78667J108,390336,42800,,
ARCUTIS BIOTHERAPEUTICS INC,03969K108,364520,26000,,
INSMED INC,457669307,301920,3000,,INSM
CENCORA INC,03073E105,299850,1000,,
UNITED THERAPEUTICS CORP DEL,91307C102,287350,1000,,UTHR
TWIST BIOSCIENCE CORP,90184D100,281444,7650,,TWST
MERIT MED SYS INC,589889104,280440,3000,,
KRYSTAL BIOTECH INC,501147102,274920,2000,,
LIVANOVA PLC,G5509L101,270120,6000,,LIVN
GLAUKOS CORP,377322102,268554,2600,,GKOS
BEONE MEDICINES LTD,07725L102,266277,1100,,BEIGF
ARCELLX INC,03940C100,263400,4000,,
SABRA HEALTH CARE REIT INC,78573L106,258160,14000,,
GRIFOLS S A,398438408,253120,28000,,
ARROWHEAD PHARMACEUTICALS IN,04280A100,249640,15800,,
SCHOLAR ROCK HLDG CORP,80706P103,247940,7000,,
ASCENDIS PHARMA A/S,04351P101,241640,1400,,ASND
SPRINGWORKS THERAPEUTICS INC,85205L107,234950,5000,,
ALEANNA INC,01444V111,232650,990000,,
AKERO THERAPEUTICS INC,00973Y108,213440,4000,,
CG ONCOLOGY INC,156944100,208000,8000,,
BRUKER CORP,116794108,206000,5000,,BRKRP
UNIQURE NV,N90064101,195160,14000,,
IMMUNOVANT INC,45258J102,192000,12000,,
HEALTHCARE RLTY TR,42226K105,190320,12000,,
TRAVERE THERAPEUTICS INC,89422G107,177600,12000,,
PACIFIC BIOSCIENCES CALIF IN,69404D108,167400,135000,,
EVOLENT HEALTH INC,30050B101,157640,14000,,
SOLID POWER INC,83422N113,151994,405316,,
COGENT BIOSCIENCES INC,19240Q201,122060,17000,,
ALTIMMUNE INC,02155H200,106812,27600,,
NOVAVAX INC,670002401,100800,16000,,NVAX
DYNE THERAPEUTICS INC,26818M108,95200,10000,,
SYNDAX PHARMACEUTICALS INC,87164F105,93650,10000,,SNDX
AMICUS THERAPEUTICS INC,03152W109,91680,16000,,
ARDELYX INC,039697107,90160,23000,,
THIRD HARMONIC BIO INC,88427A107,83410,15361,,
BEYOND MEAT INC,08862E109,66310,19000,,
GERON CORP,374163103,60630,43000,,GERN
ALEANNA INC,01444V103,49761,78400,,
IOVANCE BIOTHERAPEUTICS INC,462260100,44720,26000,,
C4 THERAPEUTICS INC,12529R107,40040,28000,,
CANOPY GROWTH CORP,138035704,36600,30000,,CGC
BIODESIX INC,09075X108,36122,128000,,BDSX
REVOLUTION MEDICINES INC,76155X118,32423,120085,,
NVNI GROUP LIMITED,G50716110,19350,375000,,
IRONWOOD PHARMACEUTICALS INC,46333X108,9324,13000,,IRWD
