name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
LIBERTY GLOBAL LTD,G61188127,914341,42311011,,LBTYK
WILLIS TOWERS WATSON PLC LTD,G96629103,524619,1781206,,WTW
CLARIVATE PLC,G21810109,276400,38929635,,CLVT
ALPHABET INC,02079K107,245032,1465588,,GOOGN
CRH PLC,G25508105,244518,2636602,,
WESCO INTL INC,95082P105,211319,1258000,,
DOLLAR GEN CORP NEW,256677105,194832,2303800,,
LIBERTY GLOBAL LTD,G61188101,151871,7194276,,LBTYK
VIASAT INC,92552V100,145938,12222590,,VSAT
EAGLE MATLS INC,26969P108,143904,500273,,
SOLVENTUM CORP,83444M101,126890,1820000,,SOLV
GDS HLDGS LTD,36165L108,86699,4249952,,
FIDELITY NATL INFORMATION SV,31620M106,81360,971460,,
JACOBS SOLUTIONS INC,46982L108,45904,350681,,J
FORTREA HLDGS INC,34965K107,45863,2293167,,
HERBALIFE LTD,G4412G101,36845,5124526,,HLF
LIBERTY BROADBAND CORP,530307305,13186,170610,,LBRDP
HERBALIFE LTD,42703MAF0,12557,17129000,,HLF
TAMBORAN RES CORP,87507T101,11599,570833,,
RESTAURANT BRANDS INTL INC,76131D103,2041,28294,,
LIBERTY BROADBAND CORP,530307107,581,7560,,LBRDP
