name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
TRIPLE FLAG PRECIOUS METAL,89679M104,2562571172,133815727,,
SUNCOR ENERGY INC NEW,867224107,2039413376,52670800,,SU
PHILLIPS 66,718546104,1941723000,15725000,,PSX
SOUTHWEST AIRLS CO,844741108,1812598030,53978500,,
SELECT SECTOR SPDR TR,81369Y704,1638375000,12500000,PUT,
ISHARES TR,464287598,1034880000,5500000,PUT,
PINTEREST INC,72352L106,868000000,28000000,,
INVESCO QQQ TR,46090E103,756133500,1612500,PUT,
BIOMARIN PHARMACEUTICAL INC,09061G101,247438893,3500338,,BMRN
ETSY INC,29786A106,235900000,5000000,,ETSY
LIBERTY BROADBAND CORP,530307305,202800109,2384481,,LBRDP
MATCH GROUP INC NEW,57667L107,187200000,6000000,,
CROWN CASTLE INC,22822V101,127681750,1225000,,CCI
CISCO SYS INC,17275R102,123420000,2000000,PUT,
EQUINIX INC,29444U700,122302500,150000,,EQIX
ISHARES TR,464287655,99745000,500000,PUT,
SEADRILL LTD,G7997W102,92593650,3703746,,SDRL
VANECK ETF TRUST,92189F106,91940000,2000000,PUT,
WESTERN DIGITAL CORP,958102105,90967500,2250000,,WDC
TEXAS INSTRS INC,882508104,89850000,500000,CALL,
SENSATA TECHNOLOGIES HLDG PL,G8060N102,78877500,3250000,,
SPDR SER TR,78464A755,75586500,1350000,PUT,
SPDR SER TR,78468R556,73388812,557200,PUT,
BOOKING HOLDINGS INC,09857LAN8,61447000,25000000,,BKNG
E2OPEN PARENT HOLDINGS INC,29788T103,54500000,27250000,,
UNITI GROUP INC,91325V108,51009654,10120963,,UNIT
MARRIOTT INTL INC NEW,571903202,47640000,200000,PUT,
OSISKO GOLD ROYALTIES LTD,68827L101,46044789,2180151,,
HILTON WORLDWIDE HLDGS INC,43300A203,45510000,200000,PUT,
HDFC BANK LTD,40415F101,44529085,670215,,HDB
RAPID7 INC,753422AF1,38086625,41500000,,
TRANSOCEAN LTD,H8817H100,37628911,11870319,,RIG
SANDISK CORP,80004C200,35707357,749997,,SNDK
MICROSTRATEGY INC,594972AJ0,32750400,16000000,,
WAYFAIR INC,94419LAR2,16013850,15000000,,W
CORMEDIX INC,21900C308,15058496,2444561,,CRMD
ARM HOLDINGS PLC,042068205,14902651,139551,,
HOWMET AEROSPACE INC,443201108,12973000,100000,,HWM
BLACKLINE INC,09239BAD1,4313655,4500000,,
WOLFSPEED INC,977852AD4,2781250,12500000,,
WOLFSPEED INC,977852AB8,1819950,7500000,,
