name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
TAIWAN SEMICONDUCTOR MFG LTD,874039100,1043242034,6002198,,
MICROSOFT CORP,594918104,902930625,2020205,,MSFT
AMAZON COM INC,023135106,859630110,4448280,,AMZN
META PLATFORMS INC,30303M102,703103024,1394437,,
PHILIP MORRIS INTL INC,718172109,675985502,6671129,,
KKR & CO INC,48251W104,672010651,6385506,,
ASML HOLDING N V,N07059210,601253762,587891,,
INTUIT,461202103,593099165,902450,,
VISTRA CORP,92840M102,587931842,6838007,,VST
SPOTIFY TECHNOLOGY S A,L8681T102,529493953,1687415,,
BLOCK INC,852234103,494672028,7670523,,
UNITEDHEALTH GROUP INC,91324P102,480902875,944317,,UNH
APPLOVIN CORP,03831W108,474556890,5702438,,APP
LPL FINL HLDGS INC,50212V100,470640051,1685070,,
PTC INC,69370C100,462931312,2548199,,PTC
MASTERCARD INCORPORATED,57636Q104,460375606,1043557,,
BATH & BODY WORKS INC,070830104,441870861,11315515,,
BOOKING HOLDINGS INC,09857L108,416658686,105177,,BKNG
MCKESSON CORP,58155Q103,327609061,560936,,MCK
CONSTELLATION ENERGY CORP,21037T109,321423937,1604953,,CEG
HOWMET AEROSPACE INC,443201108,284538869,3665321,,HWM
GE VERNOVA INC,36828A101,253321642,1477008,,GEV
ARES MANAGEMENT CORPORATION,03990B101,209884413,1574763,,ARES-PB
AVIDXCHANGE HOLDINGS INC,05368X102,61244792,5078341,,
