name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
SPDR S&P 500 ETF TR,78462F103,2249694,6989665,,
VANGUARD INTL EQUITY INDEX F,922042858,1100973,24757646,,
ISHARES TR,464287200,707250,2188003,,
SPDR GOLD TRUST,78463V107,579692,4056627,,GLD
ISHARES INC,464286400,521349,10987334,,
ISHARES INC,46434G103,425594,7916557,,
ISHARES TR,464287242,298266,2330933,,
ISHARES TR,464288513,269172,3060858,,
ISHARES TR,464287432,262740,1939329,,
ISHARES TR,464287465,188482,2714309,,
VANGUARD TAX MANAGED INTL FD,921943858,188469,4277546,,
ISHARES INC,46434G772,181297,4407898,,
ISHARES INC,464286772,178436,2869202,,
ISHARES TR,46432F842,174224,2670507,,
ISHARES GOLD TRUST,464285105,169358,11679855,,IAU
ISHARES TR,464287234,160237,3571143,,
ISHARES TR,464288281,150269,1311709,,
ISHARES TR,46429B598,132255,3762595,,
JPMORGAN CHASE & CO,46625H100,90523,649376,,JPM-PM
BANK AMER CORP,060505104,66124,1877448,,
ALIBABA GROUP HLDG LTD,01609W102,66006,311204,,
WELLS FARGO CO NEW,949746101,47528,883420,,
ISHARES INC,464286822,43840,973570,,
ISHARES TR,46429B671,42222,658795,,
ISHARES TR,464287184,41039,940619,,
ROYAL BK CDA MONTREAL QUE,780087102,37314,470918,,
CITIGROUP INC,172967424,36114,452049,,C-PR
ISHARES TR,464287176,33940,291159,,
TORONTO DOMINION BK ONT,891160509,33762,601144,,
BANK N S HALIFAX,064149107,23278,411537,,
CANADIAN NATL RY CO,136375102,21556,237955,,
SUNCOR ENERGY INC NEW,867224107,19761,602100,,SU
US BANCORP DEL,902973304,19292,325383,,
TESLA INC,88160R101,17772,42484,,
GOLDMAN SACHS GROUP INC,38141G104,17550,76326,,GS-PD
MORGAN STANLEY,617446448,17161,335701,,MS-PQ
TC ENERGY CORP,87807B107,16614,311513,,TRPRF
JD COM INC,47215P106,16485,467916,,
BANK MONTREAL QUE,063671101,16144,208020,,
BLACKROCK INC,09247X101,16119,32065,,
BROOKFIELD ASSET MGMT INC,112585104,16075,277824,,
NETEASE INC,64110W102,15917,51909,,
CANADIAN NAT RES LTD,136385101,15238,470461,,
PNC FINL SVCS GROUP INC,693475105,14496,90809,,
BAIDU INC,056752108,13755,108821,,
ALLIANCE DATA SYSTEMS CORP,018581108,13412,119534,,
V F CORP,918204108,13115,131601,,VFC
THE CHARLES SCHWAB CORPORATI,808513105,12667,266344,,
MANULIFE FINL CORP,56501R106,12259,603070,,
CANADIAN PAC RY LTD,13645T100,12217,47856,,
BCE INC,05534B760,12024,259185,,BCPPF
PPG INDS INC,693506107,11554,86556,,
BARRICK GOLD CORPORATION,067901108,11494,618023,,
CDN IMPERIAL BK COMM TORONTO,136069101,11458,137501,,
LULULEMON ATHLETICA INC,550021109,11047,47685,,LULU
AON PLC,G0408V102,10081,48399,,AON
JOHNSON CTLS INTL PLC,G51502105,10048,246826,,
NUTRIEN LTD,67077M108,9929,207093,,NTR
BANK NEW YORK MELLON CORP,064058100,9602,190786,,
SUN LIFE FINL INC,866796105,9494,207934,,
TRUIST FINL CORP,89832Q109,8914,158273,,
