name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
VMWARE INC,928563402,6042282038,42050818,,
ENDEAVOR GROUP HLDGS INC,29260Y109,2200077449,91976482,,
UNITY SOFTWARE INC,91332U101,1519023473,34984419,,U
FIRST ADVANTAGE CORP NEW,31846B108,1385061263,89880679,,FA
N-ABLE INC,62878D100,885838452,61473869,,
EVERCOMMERCE INC,29977X105,794288010,67085136,,EVCM
GLOBAL BLUE GROUP HOLDING AG,H33700107,656932034,134617220,,
SOLARWINDS CORP,83417Q204,630721916,61473871,,
MADISON SQUARE GRDN SPRT COR,55825T103,357287854,1899962,,
SOFI TECHNOLOGIES INC,83406F102,259825736,31154165,,
VACASA INC,91854V107,42419584,62473614,,
GOODRX HLDGS INC,38246G108,19498164,3532276,,
ROOT INC,77664L207,4598763,514403,,
DELL TECHNOLOGIES INC,24703L202,4517277,84058,,DELL
SNOWFLAKE INC,833445109,1666707,9471,,SNOW
GLOBAL BLUE GROUP HOLDING AG,H33700115,1040664,9250350,,
