name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
VISTRA ENERGY CORP,92840M102,627122,27278055,,
TORM PLC,G89479102,540133,48263921,,TRMD
STAR BULK CARRIERS CORP,Y8162K204,449532,38063697,,SBLK
ALLY FINANCIAL INC,02005N100,334434,10943541,,ALLY
CAESARS ENTERTAINMENT CORP,127686103,207400,15250000,,
TAIWAN SEMICONDUCTOR MANUFACTURING CO LTD,874039100,174657,3006193,,TSMWF
INFINERA CORP,45667G103,166544,20975384,,
MICRON TECHNOLOGY INC,595112103,150315,2795000,PUT,MU
NMI HOLDINGS INC,629209305,145992,4400000,,
EAGLE BULK SHIPPING INC,Y2187A143,135903,29544139,,
BERRY PETROLEUM CORP,08579X101,121772,12913313,,
ITAU UNIBANCO HOLDING SA,465562106,112719,12319157,,
ICICI BANK LTD,45104G104,87655,5808890,,IBN
PETROLEO BRASILEIRO SA,71654V101,85916,5758517,,
EXANTAS CAPITAL CORP,76120WAC8,76537,73367000,,
CNOOC LTD,126132109,59440,356638,,
SUPER MICRO COMPUTER INC,86800U104,57648,2400000,,
ANGLOGOLD ASHANTI LTD,035128206,53047,2374581,,
BANCO BRADESCO SA,059460303,51615,5767107,,
CENTURY COMMUNITIES INC,156504300,49749,1819003,,
BRF SA,10552T107,49185,5653531,,
AZUL SA,05501U106,46807,1093638,,AZUXY
DISH NETWORK CORP,25470MAB5,40558,42056000,,
MAGNACHIP SEMICONDUCTOR CORP,55933J203,36812,3170729,,MX
NABORS INDUSTRIES LTD,62957HAB1,36631,48853000,,NBR
ALIBABA GROUP HOLDING LTD,01609W102,34356,161982,,BBAAY
CEMEX SAB DE CV,151290889,32726,8657927,,CXMSF
MGIC INVESTMENT CORP,552848103,31457,2220000,,MTG
WESTERN ASSET MORTGAGE CAPITAL CORP,95790DAA3,28502,27969000,,
MR COOPER GROUP INC,62482R107,24113,1927544,,
BONANZA CREEK ENERGY INC,097793400,23496,1006726,,
TWO HARBORS INVESTMENT CORP,90187BAA9,23209,22312000,,TWOD
GREENBRIER COS INC/THE,393657AK7,22664,23298000,,
DISH NETWORK CORP,25470MAD1,22328,24354000,,
CIMAREX ENERGY CO,171798101,21821,415735,,
COLONY CAPITAL INC,19624RAB2,21040,21307000,,
ZILLOW GROUP INC,98954MAC5,21012,21833000,,
TELECOM ARGENTINA SA,879273209,20776,1830500,,TCMFF
LIGAND PHARMACEUTICALS INC,53220KAF5,20688,23903000,,LGNZZ
SFL CORP LTD,G81075AF3,20307,19017000,,SFL
SUNOPTA INC,8676EP108,20231,8092699,,
HOPE BANCORP INC,43940TAB5,20174,21389000,,HOPE
AFYA LTD,G01125106,19876,732913,,AFYA
VISTA OIL & GAS SAB DE CV,92837L109,19844,2528000,,
DYCOM INDUSTRIES INC,267475AB7,19758,20282000,,DY
PRA GROUP INC,73640QAB1,19274,19249000,,PRAA
MACQUARIE INFRASTRUCTURE CORP,55608BAB1,18955,19770000,,
TWITTER INC,90184LAD4,18696,19176000,,
SYNAPTICS INC,87157DAD1,18133,16318000,,SYNA
VEECO INSTRUMENTS INC,922417AD2,18102,19151000,,VECO
KKR REAL ESTATE FINANCE TRUST INC,48251KAB6,17383,16555000,,KREF-PA
PENNYMAC MORTGAGE INVESTMENT TRUST,70932AAB9,16914,16727000,,PMT-PC
CARDTRONICS PLC,14161HAG3,16379,15334000,,
HERCULES CAPITAL INC,427096AF9,16272,15893000,,
TOWNSQUARE MEDIA INC,892231101,15904,1595224,,
OIL STATES INTERNATIONAL INC,678026AH8,15903,17620000,,
YPF SA,984245100,15709,1356600,,
ENCORE CAPITAL GROUP INC,292554AH5,15378,15584000,,ECPG
NEW YORK MORTGAGE TRUST INC,649604AD7,15192,14840000,,
YETI HOLDINGS INC,98585X104,14533,417866,,
GOLDMAN SACHS BDC INC,38147UAB3,14514,14038000,,
TESLA INC,88160RAD3,14168,10000000,,
FIREEYE INC,31816QAD3,13734,14156000,,
HUYA INC,44852D108,13482,751125,,HUYA
TRANSPORTADORA DE GAS DEL SUR SA,893870204,13441,1874729,,
CTRIP.COM INTERNATIONAL LTD,22943FAF7,13341,13526000,,
GREEN PLAINS INC,393222AF1,12470,13303000,,GPRE
TEVA PHARMACEUTICAL INDUSTRIES LTD,88163VAE9,12389,13001000,,TEVJF
PAMPA ENERGIA SA,697660207,12388,754000,,
VERSO CORP,92531L207,12170,675000,,
IHEARTMEDIA INC,45174J509,12087,715247,,
SSR MINING INC,82823LAC0,12079,11886000,,SSRGF
PATRICK INDUSTRIES INC,703343AB9,11839,12261000,,PATK
NUANCE COMMUNICATIONS INC,67020YAF7,11292,11494000,,
GOLAR LNG LTD,38046YAB7,10784,12021000,,GLNG
FORESTAR GROUP INC,346232AB7,10756,10676000,,FOR
VISHAY INTERTECHNOLOGY INC,928298AP3,10753,10708000,,VSH
GCI LIBERTY INC,36164V305,10627,150000,,
PDC ENERGY INC,69327RAD3,10459,11081000,,
HELIX ENERGY SOLUTIONS GROUP INC,42330PAH0,10456,9761000,,HLX
TRANSOCEAN LTD,893830BJ7,10137,10125000,,RIG
TUTOR PERINI CORP,901109AD0,10051,10526000,,TPC
SEACOR HOLDINGS INC,81170YAB5,10045,10198000,,
BOINGO WIRELESS INC,09739CAB8,9777,11005000,,
SPLUNK INC,848637AC8,9535,7905000,,
BEL FUSE INC,077347300,9484,462679,,
GRUPO TELEVISA SAB,40049J206,9395,801000,,
WESTERN DIGITAL CORP,958102AP0,8875,9016000,,WDC
DERMIRA INC,24983LAB0,8544,9241000,,
MICROCHIP TECHNOLOGY INC,595017AF1,8517,5967000,,MCHPP
ON SEMICONDUCTOR CORP,682189AK1,8400,6170000,,ON
INSMED INC,457669AA7,8331,8626000,,INSM
SM ENERGY CO,78454LAM2,8228,8601000,,SM
CALAMP CORP,128126AB5,7918,7996000,,
PATTERN ENERGY GROUP INC,70338PAB6,7877,7819000,,
ECHO GLOBAL LOGISTICS INC,27875TAA9,7711,7700000,,
FIREEYE INC,31816QAB7,7331,7353000,,
FLEXION THERAPEUTICS INC,33938JAB2,6839,6381000,,
EZCORP INC,302301AE6,6766,8264000,,EZPW
NEW MOUNTAIN FINANCE CORP,647551AC4,6686,6353000,,NMFCZ
APOLLO COMMERCIAL REAL ESTATE FINANCE INC,03762UAB1,6685,6642000,,
NUVASIVE INC,670704AG0,6453,4835000,,
WHITING PETROLEUM CORP,966387AL6,5954,6069000,,
BROADCOM INC,11135F200,5889,5000,,AVGO
DOCUSIGN INC,256163AB2,5851,4694000,,
BOOKING HOLDINGS INC,741503AX4,5833,5051000,,BKNG
HORIZON PHARMA PLC,44052TAB7,5534,4175000,,
PALO ALTO NETWORKS INC,697435AD7,5527,5000000,,PANW
NUANCE COMMUNICATIONS INC,67020YAK6,5256,5208000,,
ALLSCRIPTS HEALTHCARE SOLUTIONS INC,01988PAD0,5219,5259000,,
GNC HOLDINGS INC,36191GAB3,5065,5239000,,
NRG ENERGY INC,629377CG5,5033,4430000,,
HUAZHU GROUP LTD,16949NAC3,4933,4400000,,
TESLA INC,88160RAC5,4876,3818000,,
