name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
SNOWFLAKE INC,833445109,2563475,10213048,,SNOW
UNITY SOFTWARE INC,91332U101,1221139,13991048,,U
MEDALLIA INC,584021109,691723,25226945,,
KE HLDGS INC,482497104,672149,10964911,,
BERKELEY LTS INC,084310101,430183,5633612,,
PINDUODUO INC,722304102,390263,5263157,,
BRIDGEBIO PHARMA INC,10806X102,95479,2544738,,
SUMO LOGIC INC,86646P103,74239,3405460,,
CORTEXYME INC,22053A107,52017,1040343,,
SQUARE INC,852234103,464,2856,,
EVENTBRITE INC,29975E109,457,42102,,
