name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
ALPHABET INC,02079K107,219440000,2110000,,GOOGN
AMAZON COM INC,023135106,206580000,2000000,,AMZN
UBER TECHNOLOGIES INC,90353T100,190200000,6000000,,
CONSTELLATION ENERGY CORP,21037T109,164065000,2090000,,CEG
META PLATFORMS INC,30303M102,148358000,700000,,
ENERGY TRANSFER L P,29273V100,127236772,10203430,,
MACYS INC,55616P104,104940000,6000000,,
EQT CORP,26884L109,81370500,2550000,,EQT
FEDEX CORP,31428X106,79971500,350000,,FDX
MICROSOFT CORP,594918104,74958000,260000,,MSFT
UNITEDHEALTH GROUP INC,91324P102,70888500,150000,,UNH
SALESFORCE INC,79466L302,57936200,290000,,
SELECT SECTOR SPDR TR,81369Y605,42335120,1316800,PUT,
NVIDIA CORPORATION,67066G104,41665500,150000,,NVDA
HCA HEALTHCARE INC,40412C101,37574400,142500,,
TESLA INC,88160R101,31119000,150000,,
DISNEY WALT CO,254687106,30039000,300000,,
ANTERO RESOURCES CORP,03674X106,29439750,1275000,,AR
CAESARS ENTERTAINMENT INC NE,12769G100,20744250,425000,,
ARK ETF TR,00214Q104,20170000,500000,,
MATCH GROUP INC NEW,57667L107,20154750,525000,,
CHESAPEAKE ENERGY CORP,165167735,19242302,253055,,
CHESAPEAKE ENERGY CORP,165167172,15960000,250000,,
ENTERPRISE PRODS PARTNERS L,293792107,13415682,517980,,
SYSCO CORP,871829107,11584500,150000,,SYY
ALIBABA GROUP HLDG LTD,01609W102,10218000,100000,,
CHESAPEAKE ENERGY CORP,165167180,8742000,150000,,
ALPS ETF TR,00162Q452,7884600,204000,,
MPLX LP,55336V100,6625596,192325,,MPLXP
