name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
ALPHABET INC,02079K107,6620336,2370340,,GOOGN
MICROSOFT CORP,594918104,5322900,17264766,,MSFT
CANADIAN NATL RY CO,136375102,4921414,36699825,,
CANADIAN PAC RY LTD,13645T100,4608767,55860385,,
VISA INC,92826C839,4418572,19924121,,V
S&P GLOBAL INC,78409V104,2798688,6823072,,SPGI
MOODYS CORP,615369105,2458313,7285832,,
ALPHABET INC,02079K305,1593772,573021,,GOOGN
BOSTON PROPERTIES INC,101121101,1508402,11711196,,
UNION PAC CORP,907818108,1434939,5252148,,
CHARTER COMMUNICATIONS INC N,16119P108,1151840,2111453,,
