name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
HERTZ GLOBAL HLDGS INC,42806J700,343317,15499651,,
SEA LTD,81141RAG5,70530,88000000,,SE
ARCH CAP GROUP LTD,G0450A105,58346,1205000,,
VICI PPTYS INC,925652109,54786,1925000,,
RADIAN GROUP INC,750236101,48862,2200000,,RDN
MGIC INVT CORP WIS,552848103,48712,3595000,,
PELOTON INTERACTIVE INC,70614WAB6,47898,57656000,,
KKR ACQUISITION HOLDING I CO,48253T109,44235,4500000,,
VALARIS LIMITED,G9460G101,35021,673878,,
ZIM INTEGRATED SHIPPING SERV,M9T951109,34174,470000,,
WELLS FARGO CO NEW,949746101,29076,600000,,
DRAFTKINGS INC,26142RAB0,27322,38500000,,DKNG
ENJOY TECHNOLOGY INC,29335V106,26178,6888903,,
WAYFAIR INC,94419LAM3,21529,26200000,,W
LAS VEGAS SANDS CORP,517834107,18852,485000,,LVS
VNET GROUP INC,90138VAB3,17498,22000000,,
GORES HOLDINGS VII INC,38286T200,14820,1500000,,
CBL & ASSOC PPTYS INC,124830878,12747,387572,,
BRAEMAR HOTELS & RESORTS INC,10482B101,10815,1750000,,BHR-PD
ENACT HLDGS INC,29249E109,10791,485000,,
GORES HLDGS VIII INC,382863207,10090,1000000,,
ALPHA PARTNERS TECH MERGR CO,G63290129,9780,1000000,,
GORES TECHNOLOGY PARTNERS II,38287L206,8534,850000,,
TB SA ACQUISITION CORP,G8657L113,7384,750000,,
NOBLE CORP NEW,G6610J209,6604,188427,,
WEWORK INC,96209A104,6479,950000,,
GORES TECHNOLOGY PARTNERS IN,382870202,5940,600000,,
ESSENT GROUP LTD,G3198U102,5357,130000,,ESNT
BLACK SPADE ACQUISITION CO,G11537126,4900,500000,,
ULTA BEAUTY INC,90384S303,3265,8200,,
TARGET CORP,87612E106,2992,14100,,TGT
BJS WHSL CLUB HLDGS INC,05550J101,2630,38900,,
LIBERTY MEDIA ACQUISITION CO,53073L203,2508,250000,,
VECTOR ACQUISITION CORP II,G9460A104,2440,250000,,
LEVERE HOLDINGS CORP,G5462L114,2017,200000,,
VIRGIN GROUP ACQUISIT CORP I,G9460K110,1944,196000,,
STITCH FIX INC,860897107,1649,163800,,
DILLARDS INC,254067101,1610,6000,,
TRACTOR SUPPLY CO,892356106,1319,5650,,
DECKERS OUTDOOR CORP,243537107,849,3100,,DECK
VIRGIN ORBIT HOLDINGS INC,92771A119,840,600000,,
KKR ACQUISITION HOLDING I CO,48253T117,743,1125000,,
BUILD-A-BEAR WORKSHOP INC,120076104,638,34900,,BBW
CHICOS FAS INC,168615102,636,132600,,
NMI HLDGS INC,629209305,619,30000,,
MEDIFAST INC,58470H101,546,3200,,MED
VALARIS LIMITED,G9460G119,470,54823,,
BJS RESTAURANTS INC,09180C106,464,16400,,BJRI
EXPRESS INC,30219E103,398,111900,,
CONTAINER STORE GROUP INC,210751103,105,12800,,
