name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
DELL TECHNOLOGIES INC,24703L202,1820006,24832943,,DELL
HOWMET AEROSPACE INC,443201108,1186284,41565658,,HWM
TESLA INC,88160RAD3,1020624,95000000,,
INVESCO QQQ TR,46090E103,690855,2202000,PUT,
EVERGY INC,30034W106,585182,10541914,,
MARATHON PETE CORP,56585A102,399951,9670000,,
NIELSEN HLDGS PLC,G6518L108,346442,16600000,,
VANGUARD INDEX FDS,922908553,346090,4075000,PUT,
ISHARES TR,464287242,345325,2500000,CALL,
ARCONIC CORPORATION,03966V107,309664,10391409,,
UNITI GROUP INC,91325V108,240180,20475739,,UNIT
ISHARES TR,464288513,218250,2500000,CALL,
SELECT SECTOR SPDR TR,81369Y308,215840,3200000,PUT,
SELECT SECTOR SPDR TR,81369Y506,189500,5000000,CALL,
AT&T INC,00206R102,143800,5000000,,T-PC
EQUINIX INC,29444U700,142836,200000,PUT,EQIX
PUBLIC STORAGE,74460D109,132785,575000,,PSA-PS
ISHARES TR,464287556,106649,704000,PUT,
TWITTER INC,90184L102,94763,1750000,CALL,
CUBIC CORP,229669106,93060,1500000,,
AMERICAN AIRLS GROUP INC,02376R102,83802,5314000,PUT,
F5 NETWORKS INC,315616102,78733,447500,,
SNAP INC,83304A106,70098,1400000,,SNAP
PEABODY ENGR CORP,704551100,69688,28916201,,
FACEBOOK INC,30303M102,68290,250000,PUT,
SPDR SER TR,78464A888,57640,1000000,PUT,
MARRIOTT INTL INC NEW,571903202,52768,400000,PUT,
TESLA INC,88160RAC5,48881,5000000,,
HILTON WORLDWIDE HLDGS INC,43300A203,44504,400000,PUT,
AERCAP HOLDINGS NV,N00985106,41022,900000,PUT,
DIGITAL RLTY TR INC,253868103,34878,250000,PUT,
COMMUNITY HEALTH SYS INC NEW,203668108,33435,4500000,,
INVITATION HOMES INC,46187W107,29700,1000000,PUT,INVH
SELECT SECTOR SPDR TR,81369Y605,29480,1000000,PUT,
ORACLE CORP,68389X105,28464,440000,PUT,ORCL-PD
TESLA INC,88160RAG6,28399,2500000,,
AIR LEASE CORP,00912X302,24431,550000,PUT,
BOEING CO,097023105,21406,100000,PUT,BA-PA
MERCADOLIBRE INC,58733RAD4,15208,4000000,,MELI
EATON VANCE FLTING RATE INC,278279104,14322,1088307,,
CINEMARK HLDGS INC,17243V102,13928,800000,CALL,
CORMEDIX INC,21900C308,13065,1758374,,CRMD
PINTEREST INC,72352L106,11862,180000,,
EATON VANCE SR FLTNG RTE TR,27828Q105,11240,882939,,
WAYFAIR INC,94419LAD3,10179,5000000,,W
FRANCO NEV CORP,351858105,6267,50000,,
SPDR SER TR,78468R556,5850,100000,,
WAYFAIR INC,94419LAB7,5405,2500000,,W
PRA GROUP INC,69354NAB2,1626,1500000,,PRAA
