name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
SANOFI,80105N105,161103489,3340317,,SNYNF
BECTON DICKINSON & CO,075887109,79284032,349469,,BDX
THERMO FISHER SCIENTIFIC INC,883556102,65516206,125937,,TMO
OPTION CARE HEALTH INC,68404L201,54533874,2350598,,
THE CIGNA GROUP,125523100,40141367,145366,,
QUIDELORTHO CORP,219798105,39084027,877307,,QDEL
ACADIA HEALTHCARE COMPANY IN,00404A109,36825810,928772,,
UNITEDHEALTH GROUP INC,91324P102,36536750,72227,,UNH
EQV VENTURES ACQUISITION COR,G3106N125,34577928,3430350,,
RITHM PROPERTY TRUST INC,38983D300,29207598,9834208,,RPT-PC
BOSTON SCIENTIFIC CORP,101137107,26540991,297145,,BSX
ORGANON & CO,68622V106,25877755,1734434,,OGN
CHURCHILL CAPITAL CORP IX,G21301125,25776630,2450250,,
M3BRIGADE ACQUISITION V CORP,G63212123,24845535,2450250,,
VOYAGER ACQUISITION CORP,G93A7H120,21788603,2156220,,
GSR III ACQUISITION CORP,G4R103123,20079900,1998000,,
COHEN CIRCLE ACQUISITION COR,G3730H122,20037600,1980000,,
LIONHEART HOLDINGS,G5501C125,19935234,1960200,,CUBWW
LAUNCH TWO ACQUISITION CORP.,G5S87A121,19869300,1980000,,LPBBU
LAUNCH ONE ACQUISITION CORP,G5S86M118,19837224,1960200,,LPAAU
HCM II ACQUISITION CORP,G43658114,19798000,1960198,,
SIM ACQUISITION CORP. I,G8431T127,19758816,1960200,,SIMAW
ALDEL FINL II INC,G01558116,19114000,1900000,,
MOUNTAIN LAKE ACQUISITION CO,G6301B119,19038000,1900000,,
CENTURION ACQUISITION CORP,G20315126,18998719,1856250,,ALFUW
VINE HILL CAP INVT CORP.,G93Y09123,18207000,1800000,,
GLOBUS MED INC,379577208,18085534,218662,,
WHEELER REAL ESTATE INVT TR,963025804,17377296,190823,,
GRAF GLOBAL CORP,G4036C114,16776045,1633500,,TONT-WT
ISHARES TR,464288513,15336750,195000,PUT,
HUMANA INC,444859102,15206616,59937,,HUM
CLOUDFLARE INC,18915MAC1,14580953,15217000,,
NEWBURY STR II ACQUISITION C,G6439S125,14500000,1450000,,
ANDRETTI ACQUISITION CORP II,G26745110,14056000,1400000,,
TRANSLATIONAL DEV ACQUISITIO,G9008W121,13039000,1300000,,
WILLOW LANE ACQUISITION CORP,G9675P128,12475000,1250000,,
BRISTOL-MYERS SQUIBB CO,110122108,12239980,216407,,
AKAMAI TECHNOLOGIES INC,00971TAN1,11762583,11997000,,AKAM
SEA LTD,81141RAF7,11526060,9094000,,SE
FACT II ACQUISITION CORP,G32901111,10593770,1061500,,FACTW
NCL CORP LTD,62886HBK6,10545793,10000000,,
AIRBNB INC,009066AB7,10500383,11188000,,
CARDINAL HEALTH INC,14149Y108,10494334,88732,,CAH
WAYFAIR INC,94419LAR2,10445013,8398000,,W
SAREPTA THERAPEUTICS INC,803607AD2,10033646,9100000,,
PG&E CORP,69331CAL2,9974688,9187000,,PCG-PX
ROMAN DBDR ACQUISITION CORP,G7633M120,9970000,1000000,,
NCL CORP LTD,62886HBD2,9503015,9160000,,
DUKE ENERGY CORP NEW,26441CBY0,9410933,9187000,,DUK-PA
BLOCK INC,852234AF0,9359334,9379000,,
FIRSTENERGY CORP,337932AR8,9229254,9190000,,FE
BROOGE ENERGY LTD,G1611B107,8896820,5630899,,
FORD MTR CO,345370CZ1,8875872,9180000,,
CHART INDS INC,16115Q407,8234851,115730,,
EXACT SCIENCES CORP,30063PAC9,8038741,9085000,,
RANGE CAP ACQUISITION CORP,G7375C124,8032000,800000,,
DRAFTKINGS INC NEW,26142RAB0,7801154,9141000,,DKNG
SHOPIFY INC,82509LAA5,7245350,7112000,,SHOP
EXPEDIA GROUP INC,30212PBE4,6880364,6925000,,
DEXCOM INC,252131107,6870980,88350,,DXCM
ALPHATEC HLDGS INC,02081G201,6523088,710576,,
ETSY INC,29786AAJ5,6181148,6394000,,ETSY
JACKSON ACQUISITION CO II,G4992A201,6036000,600000,,JACS-RI
SILVERBOX CORP IV,G81354113,6023160,594000,,SBXD-WT
DEXCOM INC,252131AM9,5152252,5750000,,DXCM
