name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
VISTRA CORP,92840M102,595266,30278055,,VST
ALLY FINANCIAL INC,02005N100,500186,14026541,,ALLY
AMERICOLD REALTY TRUST,03064D108,439435,11771646,,COLD
TORM PLC,G89479102,398058,53812988,,TRMD
STAR BULK CARRIERS CORP,Y8162K204,344423,39006017,,SBLK
PG&E CORP,69331C108,280350,22500000,,PCG-PX
INFINERA CORP,45667G103,263838,25175384,,
ITAU UNIBANCO HOLDING SA,465562106,156685,25728310,,
CEMEX SAB DE CV,151290889,126599,24487334,,CXMSF
VALE SA,91912E105,113247,6756996,,
NMI HOLDINGS INC,629209305,112434,4964000,,
SUPER MICRO COMPUTER INC,86800U104,105085,3319176,,
SUNOPTA INC,8676EP108,94441,8092699,,
ICICI BANK LTD,45104G104,91449,6154053,,IBN
EAGLE BULK SHIPPING INC,Y2187A150,80191,4220591,,
BANCO BRADESCO SA,059460303,75013,14261189,,
PETROLEO BRASILEIRO SA,71654V408,70874,6311209,,
ANGLOGOLD ASHANTI LTD,035128206,70166,3101986,,
EXANTAS CAPITAL CORP,76120WAC8,67318,72675000,,
AZUL SA,05501U106,51629,2262454,,AZUXY
Liberty Global PLC,G5480U120,47773,2020000,,
BERRY PETROLEUM CO LLC,08579X101,47520,12913313,,
MR COOPER GROUP INC,62482R107,46771,1507286,,
AFYA LTD,G01125106,45035,1780040,,AFYA
TAIWAN SEMICONDUCTOR MANUFACTURING CO LTD,874039100,43501,398949,,TSMWF
MAGNACHIP SEMICONDUCTOR CORP,55933J203,43460,3214537,,MX
EAGLE BULK SHIPPING INC,269442AB5,40573,49480000,,
AMERICA MOVIL SAB DE CV,02364W105,40398,2778470,,
UNITI GROUP INC,91325V108,39853,3397592,,UNIT
MGIC INVESTMENT CORP,552848103,38817,3093000,,MTG
LUFAX HOLDING LTD,54975P102,37568,2645651,,LU
DISH NETWORK CORP,25470MAB5,31160,32604000,,
ARBOR REALTY TRUST INC,038923AP3,28658,28489999,,ABR-PF
