name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
UBER TECHNOLOGIES INC,90353T100,2207742590,30301161,,
BROOKFIELD CORP,11271J107,2149054073,41004657,,
RESTAURANT BRANDS INTL INC,76131D103,1532780909,23000914,,
HOWARD HUGHES HOLDINGS INC,44267T102,1396560901,18852064,,HHH
CHIPOTLE MEXICAN GRILL INC,169656105,1081582497,21541177,,CMG
CANADIAN PACIFIC KANSAS CITY,13646K108,1039093677,14799796,,
ALPHABET INC,02079K107,988003363,6324031,,GOOGN
ALPHABET INC,02079K305,686289227,4437980,,GOOGN
HILTON WORLDWIDE HLDGS INC,43300A203,682825214,3000770,,
SEAPORT ENTMT GROUP INC,812215200,107860557,5023780,,
HERTZ GLOBAL HLDGS INC,42806J700,59100000,15000000,,
