name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
LIBERTY GLOBAL PLC,G5480U120,1045768,43958295,,
VIASAT INC,92552V100,1034299,13732068,,VSAT
FOX CORP,35137L105,861622,27322720,,FOX
EBAY INC,278642103,648861,16646000,,EBAY
CHENIERE ENERGY INC,16411R208,639374,10139133,,
BRISTOL MYERS SQUIBB CO,110122108,507100,10000000,,CELG-RI
CBS CORP NEW,124857202,484440,12000000,,
QORVO INC,74736K101,421203,5681181,,
TESLA INC,88160RAD3,303486,300000000,,
COLONY CAP INC NEW,19626G108,299118,49687370,,
PG&E CORP,69331C108,245000,24500000,,PCG-PX
NEXSTAR MEDIA GROUP INC,65336K103,204620,2000000,,
UNIVAR SOLUTIONS INC,91336L107,197220,9500000,,
LIBERTY GLOBAL PLC,G5480U104,189516,7657205,,
THERAVANCE BIOPHARMA INC,G8807B106,181343,9309168,,
FOX CORP,35137L204,179157,5680307,,FOX
MCKESSON CORP,58155Q103,178479,1306011,,MCK
TRANSLATE BIO INC,89374L104,172230,17544239,,
SYNCHRONY FINL,87165B103,170586,5003981,,
TAKEDA PHARMACEUTICAL CO LTD,874060205,162279,9434803,,TKPHF
NUANCE COMMUNICATIONS INC,67020Y100,134483,8245456,,
ATARA BIOTHERAPEUTICS INC,046513107,117322,8308900,,
AMERISOURCEBERGEN CORP,03073E105,96021,1166299,,
AKEBIA THERAPEUTICS INC,00972D105,95928,24471453,,
VERITIV CORP,923454102,64445,3564439,,
ANTERO RES CORP,03674X106,63685,21087791,,
VISTA OIL & GAS S A B DE C V,92837L109,31925,6175000,,
THERAVANCE BIOPHARMA INC,88339KAA0,27656,30000000,,
CARS COM INC,14575E105,26940,3000000,,
TRILOGY METALS INC NEW,89621C105,19957,12182568,,TMQ
GOSSAMER BIO INC,38341P102,15868,967171,,
PARATEK PHARMACEUTICALS INC,699374302,10344,2394498,,
