name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
PAYPAL HLDGS INC,70450Y103,1043025,5293736,,
DISNEY WALT CO,254687106,801640,6460668,,
NETFLIX INC,64110L106,640657,1281237,,NFLX
SQUARE INC,852234103,640201,3938488,,
GLOBAL PMTS INC,37940X102,550732,3101315,,
VIVINT SOLAR INC,92854Q106,492442,11627907,,
ALIBABA GROUP HLDG LTD,01609W102,343076,1167006,,
SHOPIFY INC,82509L107,324738,317446,,SHOP
TESLA INC,88160R101,224138,522455,,
L BRANDS INC,501797104,214501,6743189,,
DYNATRACE INC,268150109,207627,5061599,,
ANAPLAN INC,03272L108,144383,2307172,,
SUNRUN INC,86771W105,138165,1792728,,RUN
SEA LTD,81141R100,131490,853611,,SE
CREE INC,225447101,122938,1928743,,
BROADCOM INC,11135F101,115702,317584,,AVGO
AMAZON COM INC,023135106,111682,35469,,AMZN
PELOTON INTERACTIVE INC,70614W100,110333,1111784,,
INSULET CORP,45784P101,100188,423467,,PODD
NVIDIA CORPORATION,67066G104,100024,184813,,NVDA
MICROSOFT CORP,594918104,96234,457536,,MSFT
FACEBOOK INC,30303M102,92773,354229,,
DATADOG INC,23804L103,87698,858438,,
GAP INC,364760108,87019,5109757,,GAP
MICRON TECHNOLOGY INC,595112103,85934,1829932,,MU
ZILLOW GROUP INC,98954M200,76546,753478,,
NIKOLA CORP,654110105,75724,3697467,,
JD.COM INC,47215P106,71299,918680,,
ZOOM VIDEO COMMUNICATIONS IN,98980L101,66150,140711,,
GREEN DOT CORP,39304D102,63328,1251295,,GDOT
WYNN RESORTS LTD,983134107,62052,864119,,WYNN
GUARDANT HEALTH INC,40131M109,59866,535572,,
CROWDSTRIKE HLDGS INC,22788C105,59797,435454,,
DECKERS OUTDOOR CORP,243537107,59029,268302,,DECK
UBER TECHNOLOGIES INC,90353T100,56702,1554334,,
AMERICAN EAGLE OUTFITTERS IN,02553E106,55914,3775399,,
LAM RESEARCH CORP,512807108,55725,167974,,LRCX
DOCUSIGN INC,256163106,55173,256334,,
NUANCE COMMUNICATIONS INC,67020Y100,52886,1593427,,
LIBERTY BROADBAND CORP,530307305,52244,365677,,LBRDP
LIVE NATION ENTERTAINMENT IN,538034109,50007,928113,,
URBAN OUTFITTERS INC,917047102,46688,2243516,,URBN
SMARTSHEET INC,83200N103,43886,888013,,
INOVIO PHARMACEUTICALS INC,45773H201,41492,3576923,,
OKTA INC,679295105,39913,186639,,
EXPEDIA GROUP INC,30212P303,39601,431902,,
UNDER ARMOUR INC,904311107,37366,3327365,,
SNOWFLAKE INC,833445109,35474,141332,,SNOW
LIBERTY MEDIA CORP DEL,531229854,32101,885059,,FWONB
ALIGN TECHNOLOGY INC,016255101,28767,87875,,ALGN
PINTEREST INC,72352L106,25736,620000,,
UNDER ARMOUR INC,904311206,24733,2513482,,
TJX COS INC NEW,872540109,24081,432724,,
RIBBIT LEAP LTD,G7552B121,23790,1830000,,
FITBIT INC,33812L102,22123,3178570,,
ZILLOW GROUP INC,98954M101,19490,191942,,
COUPA SOFTWARE INC,22266L106,11672,42560,,
EASTMAN KODAK CO,277461406,11025,1250000,,KODK
SMILEDIRECTCLUB INC,83192H106,9916,848957,,
LI AUTO INC,50202M102,9348,537555,,LAAOF
NORDIC AMERICAN TANKERS LIMI,G65773106,9136,2617878,,
DHT HOLDINGS INC,Y2065G121,9098,1763131,,
SORRENTO THERAPEUTICS INC,83587F202,8363,750000,,
GRAFTECH INTL LTD,384313508,7457,1090232,,
TEEKAY TANKERS LTD,Y8565N300,7421,684621,,TNK
LUMEN TECHNOLOGIES INC,156700106,7226,716117,,
KE HLDGS INC,482497104,5729,93462,,
STRATASYS LTD,M85548101,5697,456847,,SSYS
DEXCOM INC,252131107,5678,13774,,DXCM
3-D SYS CORP DEL,88554D205,4719,961067,,
BEST BUY INC,086516101,3415,30686,,
HERTZ GLOBAL HLDGS INC,42806J106,1237,1114411,,
MACERICH CO,554382101,579,85238,,MAC
