name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
TORM PLC,G89479102,1654443979,53812988,,TRMD
CHESAPEAKE ENERGY CORP,165167735,652414005,8579879,,
GARRETT MOTION INC,366505204,611941496,68834814,,GTX
VISTRA CORP,92840M102,557492231,23228843,,VST
STAR BULK CARRIERS CORP,Y8162K204,550545240,26067483,,SBLK
STR SUB INC,82983N108,292333712,12935120,,
RUNWAY GROWTH FINANCE CORP,78163D100,255393114,21054667,,RWAYI
INFINERA CORP,45667G103,195360979,25175384,,
EAGLE BULK SHIPPING INC,Y2187A150,172061025,3781561,,
ALVOTECH SA,L01800108,164637965,12762633,,
SUNOPTA INC,8676EP108,159591170,20726126,,
ALLY FINANCIAL INC,02005N100,156118271,6124687,,ALLY
ANGLOGOLD ASHANTI LTD,035128206,135037820,5582382,,
VALE SA,91912E105,132123841,8372867,,
FREEPORT-MCMORAN INC,35671D857,110158561,2692705,,FCX
WEATHERFORD INTERNATIONAL PLC,G48833118,109430598,1843818,,WFRD
NMI HOLDINGS INC,629209305,109417000,4900000,,
STATE STREET CORP,78462F103,102347500,250000,PUT,STT-PG
CBL & ASSOCIATES PROPERTIES INC,124830878,102148913,3983966,,CBL
FRONTIER COMMUNICATIONS PARENT INC,35909D109,90689471,3982849,,
PG&E CORP,69331C108,90552000,5600000,,PCG-PX
ICICI BANK LTD,45104G104,87814803,4069268,,IBN
PETROLEO BRASILEIRO SA,71654V408,84092281,8062539,,
HERTZ GLOBAL HOLDINGS INC,42806J700,81402759,4997100,,
CEMEX SAB DE CV,151290889,80124346,14489032,,CXMSF
ITAU UNIBANCO HOLDING SA,465562106,75793524,15563352,,
EAGLE BULK SHIPPING INC,269442AA7,62464868,40495000,,
KILROY REALTY CORP,49427F108,59940356,1850011,,KRC
SPDR S&P OIL & GAS EXPLORATION & PRODUCTION ETF,78468R556,57415500,450000,PUT,
VISTA ENERGY SAB DE CV,92837L109,57087698,2884674,,
FTAI AVIATION LTD,G3730V105,56845755,2033110,,FTAIM
CREDICORP LTD,G2519Y108,56287859,425167,,BAP
BANCO BRADESCO SA,059460303,55790940,21294251,,
BERRY CORP,08579X101,52571450,6697000,,
DAQO NEW ENERGY CORP,23703Q203,49468707,1056121,,DQ
LIBERTY GLOBAL PLC,G5480U104,37947000,1946000,,
AZUL SA,05501U106,35365001,4946154,,AZUXY
TOLL BROTHERS INC,889478103,33496740,558000,,
SPOTIFY TECHNOLOGY SA,84921RAB6,33011452,39206000,,
SEA LTD,81141RAG5,32859160,41673000,,SE
OAKTREE SPECIALTY LENDING CORP,67401P405,31374111,1671503,,OCSL
GARRETT MOTION INC,366505105,27523230,3593111,,GTX
INVESCO SENIOR INCOME TRUST,46131H107,24778812,6733373,,VVR
NUVASIVE INC,670704AJ4,22573166,25492000,,
HAEMONETICS CORP,405024AB6,21439490,25120000,,HAE
MAGNACHIP SEMICONDUCTOR CORP,55933J203,21344000,2300000,,MX
PAMPA ENERGIA SA,697660207,21088104,639421,,
WESTERN DIGITAL CORP,958102AP0,20913927,21583000,,WDC
TERNIUM SA,880890108,20191695,489377,,
CABLE ONE INC,12685JAE5,20045324,25246000,,
ILLUMINA INC,452327AK5,19924184,20332000,,
BATTALION OIL CORP,07134L107,19775121,3009912,,BATL
SPLUNK INC,848637AC8,19735240,20138000,,
SUPERNUS PHARMACEUTICALS INC,868459AD0,19586199,19540000,,
SMARTRENT INC,83193G107,19138502,7505294,,
DIGITALOCEAN HOLDINGS INC,25402DAB8,18356176,23228000,,
TRANSPORTADORA DE GAS DEL SUR SA,893870204,18272378,1784412,,
NUVEEN CREDIT STRATEGIES INCOME FUND,67073D102,17036479,3333949,,JQC
OCWEN FINANCIAL CORP,675746606,17014165,627366,,
PENNYMAC MORTGAGE INVESTMENT TRUST,70932AAD5,16883418,17985000,,PMT-PC
SHOPIFY INC,82509LAA5,16619200,18800000,,SHOP
ALARM.COM HOLDINGS INC,011642AB1,16472119,19409000,,
REDWOOD TRUST INC,749772AD1,16458933,18137000,,RWTS
WIX.COM LTD,92940WAD1,16303644,18783000,,WIX
MGIC INVESTMENT CORP,552848103,16104000,1200000,,MTG
PRA GROUP INC,69354NAB2,15371755,15449000,,PRAA
YPF SA,984245100,15134326,1378354,,
NEW RELIC INC,64829BAB6,14599145,14637000,,
JETBLUE AIRWAYS CORP,477143AP6,14416328,18674000,,JBLU
INTERCEPT PHARMACEUTICALS INC,45845PAA6,14236510,14234000,,
APOLLO COMMERCIAL REAL ESTATE FINANCE INC,03762UAC9,13989273,14293000,,
WAYFAIR INC,94419LAF8,13504602,20312000,,W
KB HOME,48666K109,13419798,333992,,KBH
NEW MOUNTAIN FINANCE CORP,647551AC4,13411215,13428000,,NMFCZ
MFA FINANCIAL INC,55272XAA0,13283762,13834000,,
UNITY SOFTWARE INC,91332UAB7,13116646,16827000,,U
STAR HOLDINGS,85512G106,13039891,749850,,STHO
HIMS & HERS HEALTH INC,433000106,12990835,1309560,,
DOCUSIGN INC,256163AD8,12497944,13032000,,
MAGNITE INC,55955DAB6,12310279,15218000,,
ITRON INC,465741AN6,12240247,14703000,,
UNITI GROUP INC,91325V108,12061451,3397592,,UNIT
KAMAN CORP,483548AF0,11991252,12649000,,
NUVASIVE INC,670704AL9,11663915,11744000,,
GRUPO TELEVISA SAB,40049J206,11543663,2182167,,
SFL CORP LTD,824689AG8,11185279,11098000,,SFL
ALVOTECH SA,L01800116,11060000,4666667,,
LIGAND PHARMACEUTICALS INC,53220KAF5,10619788,10697000,,LGNZZ
CHEGG INC,163092AF6,10377009,13053000,,
EF HUTTON ACQUISITION CORP I,28201D109,10167300,990000,,
TELECOM ARGENTINA SA,879273209,10148367,2033741,,TCMFF
DISH NETWORK CORP,25470MAF6,10124335,18995000,,
HOPE BANCORP INC,43940TAB5,10082880,10368000,,HOPE
EVENTBRITE INC,29975EAD1,9911412,12756000,,
FIVERR INTERNATIONAL LTD,33835LAA3,9639686,11544000,,FVRR
FORD MOTOR CO,345370CZ1,9246840,9210000,,F-PD
SEA LTD,81141RAF7,9170738,7490000,,SE
TPI COMPOSITES INC,87266J104,9144643,700739,,
SNAP INC,83304AAH9,9120915,12910000,,SNAP
NEOGENOMICS INC,64049MAB6,8999880,12162000,,NEO
BANDWIDTH INC,05988JAB9,8641487,11068000,,BAND
EZCORP INC,302301AE6,8571632,9380000,,EZPW
TELADOC HEALTH INC,539183AA1,8327718,9404000,,
NUVEEN FLOATING RATE INCOME FUND/CLOSED-END FUND,67072T108,8132423,991759,,
MONTEREY CAPITAL ACQUISITION CORP,61244M109,8125920,792000,,
GREENLIGHT CAPITAL RE LTD,395366AB3,7979237,8226000,,
WIX.COM LTD,92940WAB5,7853649,7941000,,WIX
HERBALIFE NUTRITION LTD,42703MAD5,7748200,8156000,,
NUVEEN SENIOR INCOME FUND,67067Y104,7695334,1669270,,
FEUTUNE LIGHT ACQUISITION CORP,31561T102,7658700,735000,,
ALTERYX INC,02156BAD5,7649062,8159000,,
ALSET CAPITAL ACQUISITION CORP,02115M109,7548450,735000,,
IONIS PHARMACEUTICALS INC,462222AB6,7384978,7982000,,IONS
INTERCEPT PHARMACEUTICALS INC,45845PAB4,7289292,8816000,,
PERFICIENT INC,71375UAF8,7235372,9050000,,
CERIDIAN LLC,15677JAD0,7218038,8003000,,
LIBERTY BROADBAND CORP,530307305,7107818,86999,,LBRDP
A SPAC II ACQUISITION CORP,G0543H109,7020000,675000,,
ENPHASE ENERGY INC,29355AAK3,7007098,6726000,,
REDWOOD TRUST INC,758075AD7,6973957,7335000,,RWTS
RINGCENTRAL INC,76680RAF4,6956488,7856000,,
OKTA INC,679295AF2,6929320,8095000,,
BIOMARIN PHARMACEUTICAL INC,09061GAH4,6747850,6561000,,BMRN
TRIPADVISOR INC,896945AD4,6530864,7921000,,
BENTLEY SYSTEMS INC,08265TAD1,6471078,7622000,,BSY
NUVEEN FLOATING RATE INCOME OPPORTUNITY FUND,6706EN100,6365000,793641,,
IQIYI INC,46267XAE8,6359097,7015000,,
STARWOOD PROPERTY TRUST INC,85571BAH8,6245216,6215000,,
AKAMAI TECHNOLOGIES INC,00971TAL5,6213609,6729000,,AKAM
SHAKE SHACK INC,819047AB7,6150516,8405000,,SHAK
NUVEEN SHORT DURATION CREDIT OPPORTUNITIES FUND,67074X107,5971144,509049,,
BROAD CAPITAL ACQUISITION CORP,11125B102,5915250,550000,,
FAT PROJECTS ACQUISITION CORP,G3400W102,5852000,560000,,
MICROSTRATEGY INC,594972AE1,5792319,10864000,,
ETSY INC,29786AAN6,5777291,6937000,,ETSY
BLUE WORLD ACQUISITION CORP,G1263E102,5742000,550000,,
TECHTARGET INC,87874RAD2,5708619,7347000,,
SPLUNK INC,848637AF1,5627146,6547000,,
LIBERTY LATIN AMERICA LTD,53069QAB5,5624604,6076000,,LILAP
BLACKSTONE STRATEGIC CREDIT 2027 TERM FUND,09257R101,5454003,512113,,BGB
TURNING POINT BRANDS INC,90041LAE5,5417114,5712000,,
2U INC,90214JAB7,5373368,6832000,,
ZSCALER INC,98980GAB8,5289024,4992000,,
BLACKLINE INC,09239BAD1,5275270,6188000,,
JUPITER WELLNESS ACQUISITION CORP,48208E108,5275000,500000,,
AIRBNB INC,009066AB7,5273401,6013000,,
HELLO GROUP INC,60879BAB3,5181953,5205000,,MOMO
METAL SKY STAR ACQUISITION CORP,G6053N105,5178240,496000,,MSSWF
DUET ACQUISITION CORP,26431Q106,5174950,500000,,
COHERUS BIOSCIENCES INC,19249HAB9,5158036,7306000,,
SNAP INC,83304AAF3,5134500,7000000,,SNAP
JOYY INC,98426TAF3,5054675,5600000,,JOYY
REDFIN CORP,75737FAE8,5034537,8140000,,
DATADOG INC,23804LAB9,4871573,4492000,,
CLOUDFLARE INC,18915MAC1,4845548,5704000,,
EATON VANCE FLOATING-RATE INCOME TRUST,278279104,4823277,419051,,EFT
TECHNOLOGY & TELECOMMUNICATION ACQUISITION CORP,G87119106,4810500,450000,,TETUF
FINTECH ECOSYSTEM DEVELOPMENT CORP,318136108,4743000,450000,,
LUMENTUM HOLDINGS INC,55024UAF6,4737774,6182000,,LITE
EVERGREEN CORP,G3312W109,4720500,450000,,
APOLLO SENIOR FLOATING RATE FUND INC,037636107,4708767,372824,,
WELSBACH TECHNOLOGY METALS ACQUISITION CORP,950415109,4675500,450000,,
DISH NETWORK CORP,25470MAD1,4665937,5250000,,
REDWOODS ACQUISITION CORP,758083109,4648500,450000,,
DIGITALBRIDGE GROUP INC,19624RAA4,4647138,4624000,,
BILL HOLDINGS INC,090043AB6,4498194,4892000,,
GREENBRIER COS INC/THE,393657AK7,4495193,4558000,,
HNR ACQUISITION CORP,40472A102,4437000,425000,,
OAK STREET HEALTH INC,67181AAB3,4396301,4439000,,
JAZZ PHARMACEUTICALS PLC,472145AD3,4361982,4495000,,JAZZ
FUTURETECH II ACQUISITION CORP,36119D103,4290650,410000,,
LENDINGTREE INC,52603BAD9,4287068,5710000,,
WISDOMTREE INC,97717PAD6,4225693,4474000,,
ICONIC SPORTS ACQUISITION CORP,G4712C107,4202000,400000,,
ALPHA STAR ACQUISITION CORP,G0230C108,4196000,400000,,ALSWF
CONSILIUM ACQUISITION CORP I LTD,G2365L101,4142000,400000,,
HAINAN MANASLU ACQUISITION CORP,G4233U107,4136000,400000,,
RF ACQUISITION CORP,74954L104,4116000,400000,,
YOTTA ACQUISITION CORP,98741Y103,4095420,398000,,
AVALON ACQUISITION INC,05338E101,3909375,375000,,
RESERVOIR MEDIA INC,76119X105,3758897,576518,,
SPREE ACQUISITION CORP 1 LTD,G83745102,3738000,350000,,
EXACT SCIENCES CORP,30063PAB1,3735370,3993000,,
RIGEL RESOURCE ACQUISITION CORP,G7573M106,3662750,350000,,
GLOBALINK INVESTMENT INC,37892F109,3641750,350000,,
GOLDENSTONE ACQUISITION LTD,38136Y102,3631250,350000,,
FASTLY INC,31188VAB6,3628506,4547000,,
DEXCOM INC,252131AK3,3591137,3337000,,DXCM
NUTANIX INC,67059NAH1,3519442,4198000,,
NICE LTD,653656AB4,3420725,3554000,,NCSYF
LIBERTY RESOURCES ACQUISITION CORP,53118A105,3414125,325000,,
EATON VANCE SENIOR FLOATING-RATE TRUST,27828Q105,3409627,300938,,EFR
JAZZ PHARMACEUTICALS PLC,472145AF8,3370875,3030000,,JAZZ
ZILLOW GROUP INC,98954MAG6,3262875,2750000,,
PONO CAPITAL THREE INC,G71704129,3231900,315000,,
SPLUNK INC,848637AD6,3189779,3288000,,
GOGREEN INVESTMENTS CORP,G9461B101,3165000,300000,,
KIMBELL TIGER ACQUISITION CORP,49436K106,3159000,300000,,
AROGO CAPITAL ACQUISITION CORP,042644104,3141000,300000,,
PELOTON INTERACTIVE INC,70614WAB6,3117426,4079000,,
BEARD ENERGY TRANSITION ACQUISITION CORP,07402Q101,3109500,300000,,
CLEAN EARTH ACQUISITIONS CORP,184493104,3081000,300000,,
A SPAC I ACQUISITION CORP,G0542S106,3045000,290000,,
HEALTH CATALYST INC,42225TAB3,3033228,3306000,,
KEYARCH ACQUISITION CORP,G5260A104,2995700,290000,,
SHIFT4 PAYMENTS INC,82452JAB5,2934001,2500000,,
FORTUNE RISE ACQUISITION CORP,34969G102,2931500,275000,,
GLOBAL STAR ACQUISITION INC,37962G102,2884000,280000,,
SHIFT4 PAYMENTS INC,82452JAD1,2883439,3040000,,
NORWEGIAN CRUISE LINE HOLDINGS LTD,62886HBD2,2732139,3815000,,NCLH
SUNRUN INC,86771WAB1,2726108,4081000,,RUN
COINBASE GLOBAL INC,19260QAB3,2630364,4079000,,
PONO CAPITAL TWO INC,73245B107,2610000,250000,,
