name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
VANGUARD SCOTTSDALE FDS,92206C409,155988,2100000,,
SEA LTD,81141RAG5,64307,93000000,,SE
KKR ACQUISITION HOLDING I CO,48253T109,44280,4500000,,
ARCH CAP GROUP LTD,G0450A105,32222,707551,,
DISH NETWORK CORPORATION,25470MAB5,28495,41500000,,
NOBLE CORP NEW,G65431127,24551,830000,,
GDS HLDGS LTD,36165LAB4,23907,25650000,,
RADIAN GROUP INC,750236101,20833,1080000,,RDN
PINDUODUO INC,722304AC6,15321,17000000,,
GORES HOLDINGS VII INC,38286T101,14790,1500000,,
GORES HLDGS VIII INC,382863207,9960,1000000,,
MGIC INVT CORP WIS,552848103,9936,775000,,
ALPHA PARTNERS TECH MERGR CO,G63290129,9820,1000000,,
DISH NETWORK CORPORATION,25470MAD1,9796,11000000,,
GORES TECHNOLOGY PARTNERS II,38287L107,8347,850000,,
BRAEMAR HOTELS & RESORTS INC,10482BAB7,8100,8335000,,BHR-PD
BRAEMAR HOTELS & RESORTS INC,10482B101,7525,1750000,,BHR-PD
TB SA ACQUISITION CORP,G8657L113,7425,750000,,
GORES TECHNOLOGY PARTNERS IN,382870103,5895,600000,,
BLACK SPADE ACQUISITION CO,G11537126,4925,500000,,
HERTZ GLOBAL HLDGS INC,42806J700,2849,175000,,
LIBERTY MEDIA ACQUISITION CO,53073L203,2486,250000,,
VECTOR ACQUISITION CORP II,G9460A104,2478,250000,,
LEVERE HOLDINGS CORP,G5462L114,1976,200000,,
DICKS SPORTING GOODS INC,253393102,1381,13200,,
CHEWY INC,16679L109,1293,42100,,
MATCH GROUP INC NEW,57667L107,1084,22700,,
GROCERY OUTLET HLDG CORP,39874R101,516,15500,,
VALARIS LIMITED,G9460G119,444,54823,,
SITEONE LANDSCAPE SUPPLY INC,82982L103,271,2600,,
MEDIFAST INC,58470H101,217,2000,,MED
CHICOS FAS INC,168615102,174,35900,,
VIRGIN ORBIT HOLDINGS INC,92771A119,159,600000,,
GOPRO INC,38268T103,151,30700,,
KKR ACQUISITION HOLDING I CO,48253T117,135,1125000,,
GORES TECHNOLOGY PARTNERS IN,382870111,36,120000,,
GORES TECHNOLOGY PARTNERS II,38287L115,27,170000,,
GORES HOLDINGS VII INC,38286T119,22,187501,,
GROVE COLLABORATIVE HOLD INC,39957D110,9,39200,,
