name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
TRIPLE FLAG PRECIOUS METAL,89679M104,1633693,129145727,,
HOWMET AEROSPACE INC,443201108,1118152,36151051,,HWM
MARATHON PETE CORP,56585A102,1099086,11065000,,
VANECK ETF TRUST,92189H607,730787,3460000,PUT,
SELECT SECTOR SPDR TR,81369Y506,651061,9040000,PUT,
PEABODY ENERGY CORP,704551100,641844,25859970,,BTU
NIELSEN HLDGS PLC,G6518L108,460152,16600000,,
PINTEREST INC,72352L106,349500,15000000,,
SUNCOR ENERGY INC NEW,867224107,281660,10000000,,SU
ISHARES TR,464287242,227951,2225000,,
SELECT SECTOR SPDR TR,81369Y209,224054,1850000,PUT,
VANGUARD INDEX FDS,922908553,200425,2500000,PUT,
SWITCH INC,87105L104,194897,5785000,,
ISHARES TR,464287556,169592,1450000,PUT,
VALARIS LIMITED,G9460G101,168843,3450000,,
CARDINAL HEALTH INC,14149Y108,133360,2000000,,CAH
DIGITAL RLTY TR INC,253868103,123975,1250000,PUT,
AEROJET ROCKETDYNE HLDGS INC,007800105,119970,3000000,,
E2OPEN PARENT HOLDINGS INC,29788T103,109245,17997464,,
SELECT SECTOR SPDR TR,81369Y308,99554,1491900,PUT,
UNITI GROUP INC,91325V108,98512,14174355,,UNIT
CLARIVATE PLC,G21810109,93900,10000000,,CLVT
PAYPAL HLDGS INC,70450Y103,86070,1000000,,
MICRON TECHNOLOGY INC,595112103,85841,1713400,PUT,MU
NOBLE CORP NEW,G65431127,84303,2850000,,
MARRIOTT INTL INC NEW,571903202,70070,500000,PUT,
INVESCO QQQ TR,46090E103,66815,250000,PUT,
ENDEAVOR GROUP HLDGS INC,29260Y109,60780,3000000,,
WESTERN DIGITAL CORP.,958102105,38572,1185000,,WDC
TESLA INC,88160RAG6,31942,2500000,,
HILTON WORLDWIDE HLDGS INC,43300A203,24124,200000,PUT,
WAYFAIR INC,94419LAM3,21848,32500000,,W
WAYFAIR INC,94419LAF8,11115,17500000,,W
MICROSTRATEGY INC,594972AC5,9040,12000000,,
POLESTAR AUTOMOTIVE HLDG UK,731105201,7929,1566948,,
MERCADOLIBRE INC,58733RAD4,7920,4000000,,MELI
CORMEDIX INC,21900C308,4388,1550523,,CRMD
WAYFAIR INC,94419LAD3,4210,5000000,,W
MICROSTRATEGY INC,594972AE1,2300,5000000,,
BAUSCH HEALTH COS INC,071734107,101,14625,,
