name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
SPDR S&P 500 ETF TR,78462F103,592825,2300000,PUT,
PG&E CORP,69331C108,224750,25000000,,PCG-PX
INVESCO QQQ TR,46090E103,190400,1000000,PUT,
DISNEY WALT CO,254687106,164133,1699100,PUT,
DISH NETWORK CORPORATION,25470MAB5,80385,99100000,,
GENERAL MTRS CO,37045V100,66496,3200000,PUT,
TYSON FOODS INC,902494103,57870,1000000,PUT,
EXXON MOBIL CORP,30231G102,37970,1000000,PUT,
HOUGHTON MIFFLIN HARCOURT CO,44157R109,36595,19465570,,
LIBERTY MEDIA CORP,530715AL5,32808,61625000,,FWONB
EZCORP INC,302301AE6,17766,24000000,,EZPW
LIBERTY MEDIA CORP,530715AG6,17146,32250000,,FWONB
GOODRICH PETE CORP,382410843,6688,1569878,,
AMERICAN AXLE & MFG HLDGS IN,024061103,1801,499000,,
FAR PT ACQUISITION CORP,30734W117,720,1333333,,
ROSEHILL RES INC,777385105,169,413002,,
ROSEHILL RES INC,777385113,97,3245678,,
