name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
SNOWFLAKE INC,833445109,887077,3868970,,SNOW
AGORA INC,00851L103,345613,6875135,,
L BRANDS INC,501797104,281490,4550433,,
GLOBAL PMTS INC,37940X102,277264,1375454,,
DISNEY WALT CO,254687106,253248,1372467,,
XPENG INC,98422D105,252635,6919617,,XPNGF
TESLA INC,88160R101,221132,331071,,
DOORDASH INC,25809K105,189405,1444405,,
UBER TECHNOLOGIES INC,90353T100,187457,3438949,,
SUNRUN INC,86771W105,171689,2838767,,RUN
SEA LTD,81141R100,169545,759507,,SE
RLX TECHNOLOGY INC,74969N103,154701,14205740,,RLX
BROADCOM INC,11135F101,147251,317584,,AVGO
NIKOLA CORP,654110105,134191,9660988,,
GUARDANT HEALTH INC,40131M109,124856,817924,,
NUANCE COMMUNICATIONS INC,67020Y100,123828,2837482,,
INSULET CORP,45784P101,104925,402134,,PODD
LI AUTO INC,50202M102,102901,4116036,,LAAOF
FACEBOOK INC,30303M102,98911,335826,,
AMAZON COM INC,023135106,97550,31528,,AMZN
PELOTON INTERACTIVE INC,70614W100,88144,783916,,
SQUARE INC,852234103,79379,349612,,
VIACOMCBS INC,92556H206,77140,1710417,,
PINTEREST INC,72352L106,66455,897680,,
TWILIO INC,90138F102,65994,193668,,TWLO
ZOOM VIDEO COMMUNICATIONS IN,98980L101,64666,201271,,
C3 AI INC,12468P104,58829,892570,,
MODERNA INC,60770K107,58159,444135,,
LEMONADE INC,52567D107,54212,582106,,
ANAPLAN INC,03272L108,53081,985715,,
DATADOG INC,23804L103,51529,618300,,
ZILLOW GROUP INC,98954M200,51439,396787,,
SHOPIFY INC,82509L107,46471,41998,,SHOP
DOCUSIGN INC,256163106,33233,164153,,
OKTA INC,679295105,32263,146362,,
QUANTUMSCAPE CORP,74767V109,32206,719678,,QS
CROWDSTRIKE HLDGS INC,22788C105,31371,171885,,
FARFETCH LTD,30744W107,29824,562506,,
INOVIO PHARMACEUTICALS INC,45773H201,29018,3126923,,
3-D SYS CORP DEL,88554D205,26372,961067,,
PAYPAL HLDGS INC,70450Y103,21367,87986,,
LIGHTSPEED POS INC,53227R106,20939,333372,,
CHURCHILL CAPITAL CORP IV,171439102,20862,900000,,
RIBBIT LEAP LTD,G7552B121,20130,1830000,,
ZILLOW GROUP INC,98954M101,19544,148759,,
ROOT INC,77664L108,19299,1516016,,
COUPA SOFTWARE INC,22266L106,17831,70067,,
STONECO LTD,G85158106,17023,278061,,STNE
BIONTECH SE,09075V102,15080,138109,,BNTX
STITCH FIX INC,860897107,13915,280890,,
GRAFTECH INTL LTD,384313508,13334,1090232,,
TAL EDUCATION GROUP,874080104,13225,245598,,TAL
BILL COM HLDGS INC,090043100,11150,76631,,
NETFLIX INC,64110L106,9686,18568,,NFLX
SNAP INC,83304A106,8078,154484,,SNAP
EASTMAN KODAK CO,277461406,7673,975000,,KODK
OPENDOOR TECHNOLOGIES INC,683712103,7157,337760,,OPENZ
OSCAR HEALTH INC,687793109,6910,257077,,
WORKHORSE GROUP INC,98138J206,6333,459949,,WKHS
MSD ACQUISITION CORP,G5709C117,4081,402100,,
LUMINAR TECHNOLOGIES INC,550424105,3864,158946,,
DEXCOM INC,252131107,3419,9513,,DXCM
VELODYNE LIDAR INC,92259F101,3068,269142,,
STRATASYS LTD,M85548101,1554,60000,,SSYS
MACERICH CO,554382101,997,85238,,MAC
BOEING CO,097023105,357,1400,,BA-PA
