name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
CHURCHILL CAPITAL CORP VII,17144M102,110267,11059870,,
IAA INC,449253103,103911,2597785,,
AEROJET ROCKETDYNE HLDGS INC,007800105,101347,1812029,,
ENCOMPASS HEALTH CORP,29261A100,100455,1679572,,EHC
VMWARE INC,928563402,98561,802878,,
PNM RES INC,69349H107,93102,1908210,,
HORIZON THERAPEUTICS PUB L,G46188101,89113,783065,,
SHAW COMMUNICATIONS INC,82028K200,86211,2995403,,
BOSTON SCIENTIFIC CORP,101137107,83897,1813211,,BSX
ALTRA INDL MOTION CORP,02208R106,79527,1330998,,
SPIRIT AIRLS INC,848577102,79488,4080487,,
ALBERTSONS COS INC,013091103,76784,3702240,,
CENTENE CORP DEL,15135B101,75394,919328,,CNC
LHC GROUP INC,50187A107,72307,447195,,
MERIDIAN BIOSCIENCE INC,589584101,72175,2173294,,
FIRST HORIZON CORPORATION,320517105,69145,2822231,,FHN-PH
COWEN INC,223622606,61069,1581286,,
GSK PLC,37733W204,60271,1715171,,GLAXF
ACTIVISION BLIZZARD INC,00507V109,60210,786546,,
COOPER COS INC,216648402,60074,181673,,
ELANCO ANIMAL HEALTH INC,28414H103,59121,4838072,,ELAN
MERCK & CO INC,58933Y105,55278,498228,,
BLACK KNIGHT INC,09215C105,53138,860537,,
SIGNIFY HEALTH INC,82671G100,52024,1815229,,
1LIFE HEALTHCARE INC,68269G107,51976,3110462,,
IROBOT CORP,462726100,51288,1065608,,
SMITH & NEPHEW PLC,83175M205,50601,1881781,,SNNUF
CIGNA CORP NEW,125523100,48411,146108,,
EURONAV NV,B38564108,45675,2680432,,
LILLY ELI & CO,532457108,45308,123847,,
POSHMARK INC,73739W104,40822,2283107,,
AVANTOR INC,05352A100,39422,1869226,,
GILEAD SCIENCES INC,375558103,39305,457834,,
THERMO FISHER SCIENTIFIC INC,883556102,39177,71141,,TMO
PG&E CORP,69331C140,39132,272000,,PCG-PX
WARBURG PINCUS CAPTAL CORP I,G9460M108,38130,3778950,,
BAXTER INTL INC,071813109,37034,726592,,
IQVIA HLDGS INC,46266C105,36999,180582,,
EVO PMTS INC,26927E104,36203,1069816,,
SANOFI,80105N105,35873,740712,,SNYNF
NUVASIVE INC,670704105,34856,845201,,
ELEVANCE HEALTH INC,036752103,34650,67548,,
ALTC ACQUISITION CORP,02156V109,33929,3420300,,
NORTHERN STAR INVEST CORP IV,66575B101,33867,3369816,,
NORTHERN STAR INVEST CORP II,66574L100,33551,3338380,,
CHURCHILL CAPITAL CORP VI,17143W101,31174,3118975,,
NRG ENERGY INC,629377CG5,30160,30438000,,
AMERICAN AIRLINES GROUP INC,02376RAF9,29408,27800000,,AAL
HENNESSY CAPITAL INVST CORP,42600H108,28552,2889833,,
LIVANOVA PLC,G5509L101,28351,510458,,LIVN
FTAC HERA ACQUISITION CORP,G3728Y103,28198,2786333,,
SCREAMING EAGLE ACQUISITN CO,G79407105,26555,2670198,,
IMAGO BIOSCIENCES INC,45250K107,26175,728083,,
ENPHYS ACQUISITION CORP,G3167L109,26027,2594895,,
AXONICS INC,05465P101,25812,412796,,
ASCENDANT DIGITAL ACQ CORP I,G05157105,24879,2410800,,
CHURCHILL CAPITAL CORP V,17144T107,24850,2499980,,
CONCORD ACQUISITION CORP II,20607U108,24380,2451486,,CNDAW
ADMA BIOLOGICS INC,000899104,24007,6187316,,
CVS HEALTH CORP,126650100,23746,254810,,CVS
HEALTHWELL ACQUISITION CORP,42227R109,23496,2370900,,
TECH AND ENERGY TRANSITION,87823R102,23014,2294493,,
PROOF ACQUISITION CORP I,74349W104,23004,2256400,,
VPC IMPACT ACQUISITION HLDG,G9460L126,22502,2225668,,
MCKESSON CORP,58155Q103,22349,59578,,MCK
CIIG CAPITAL PARTNERS II INC,12561U109,21972,2156250,,
MARRIOTT VACATIONS WORLDWIDE,57164YAD9,21436,22000000,,
BYTE ACQUISITION CORP,G1R25Q105,20932,2076592,,
NATERA INC,632307104,20480,509822,,
AHREN ACQUISITION CORP,G01322109,20430,1983500,,
CONMED CORP,207410101,20313,229166,,CNMD
OPTION CARE HEALTH INC,68404L201,20237,672550,,
STRATIM CLOUD ACQUISITION CO,86309R107,20091,1997076,,
WORLDWIDE WEBB ACQUISITION C,G97775103,19987,1963400,,
AGILE GROWTH CORP,G01202103,19955,1977669,,
IX ACQUISITION CORP,G5000D103,19939,2113180,,IXQWF
ALPHA PARTNERS TECH MERGR CO,G63290111,19855,1975636,,
CORAZON CAPITAL V838 MONOCER,G24237102,19848,1965188,,
VECTOR ACQUISITION CORP II,G9460A104,19845,1964802,,
GOLDEN ARROW MERGER CORP,380799106,19820,1978986,,
COMPASS DIGITAL ACQUISITN CO,G2476C107,19332,1929300,,
ROSS ACQUISITION CORP II,G7641C106,19292,1906351,,
TRISTAR ACQUISITION I CORP,G9074V106,18760,1995300,,
KHOSLA VENTURES ACQUT CO III,482506102,18474,1855749,,
RESOLUTE FST PRODS INC,76117W109,18459,854990,,
UMPQUA HLDGS CORP,904214103,17927,1004334,,
PINE TECHNOLOGY ACQUISITN CO,722850104,17768,1759236,,
NCL CORP LTD,62886HBD2,17470,25460000,,
GX ACQUISITION CORP II,36260F105,17375,1735774,,
INDEPENDENCE HOLDINGS CORP,G4761A101,17306,1715153,,
RBC BEARINGS INC,75524B203,17005,165000,,RBC
ACADIA HEALTHCARE COMPANY IN,00404A109,16956,205982,,
JAMF HLDG CORP,47074LAB1,16884,20498000,,
AVEO PHARMACEUTICALS INC,053588307,16816,1124807,,
MEDTRONIC PLC,G5960L103,16524,212610,,MDT
KADEM SUSTAINABLE IMPACT COR,48284E105,16249,1620038,,
NEWHOLD INVESTMENT CORP II,651450108,16047,1928532,,
BUILD ACQUISITION CORP,12008J105,16008,1597603,,
LEVERE HOLDINGS CORP,G5462L106,15807,1566586,,
IONIS PHARMACEUTICALS INC,462222AD2,15510,16700000,,IONS
CHEGG INC,163092AD1,15290,16562000,,
STORE CAP CORP,862121100,15288,476871,,
ALGONQUIN PWR UTILS CORP,015857873,15110,640000,,
SCHULTZE SPL PURP ACQ CORP I,808212104,14999,1485000,,
SPRINGWATER SPL SITUATIONS C,85205U107,14899,1470781,,
PLUM ACQUISITION CORP I,G7134L126,14879,1476071,,
COLISEUM ACQUISITION CORP,G2263T123,14825,1475134,,
ARMADA ACQUISITION CORP I,04208V103,14712,1442398,,
BENTLEY SYS INC,08265TAD1,14648,18000000,,
LEAD EDGE GROWTH OPRTUNTS LT,G54085108,14554,1440986,,
ANZU SPECIAL ACQUISITIN CORP,03737A101,14340,1419805,,
