name_of_issuer,cusip,value_usd_thousands,shares,put_call,ticker
SENTINELONE INC,81730H109,1348713,26712482,,
DANAHER CORPORATION,235851102,954129,2900000,,
PG&E CORP,69331C108,934780,77000000,,PCG-PX
AMAZON COM INC,023135106,783570,235000,,AMZN
INTUIT,461202103,739703,1150000,,
ALPHABET INC,02079K305,614172,212000,,GOOGN
UPSTART HLDGS INC,91680M107,605200,4000000,,
MICROSOFT CORP,594918104,538112,1600000,,MSFT
ACCENTURE PLC IRELAND,G1151C101,518188,1250000,,
S&P GLOBAL INC,78409V104,471930,1000000,,SPGI
AVANTOR INC,05352A100,455112,10800000,,
COSTAR GROUP INC,22160N109,449508,5687819,,
BURLINGTON STORES INC,122017106,431435,1480000,,
RIVIAN AUTOMOTIVE INC,76954A103,408269,4046572,,
UNITEDHEALTH GROUP INC,91324P102,396691,790000,,UNH
IQVIA HLDGS INC,46266C105,373836,1325000,,
DISNEY WALT CO,254687106,309780,2000000,,
RH,74967X103,286728,535000,,RH
DUPONT DE NEMOURS INC,26614N102,267431,3310607,,
CATALENT INC,148806102,246458,1925000,,
EXPEDIA GROUP INC,30212P303,236266,1307359,,
TRANSDIGM GROUP INC,893641100,207986,326878,,TDG
DELL TECHNOLOGIES INC,24703L202,202212,3600000,,DELL
ALIGN TECHNOLOGY INC,016255101,197154,300000,,ALGN
HERTZ GLOBAL HLDGS INC,42806J700,149827,5995465,,
LESLIES INC,527064109,140777,5950000,,
AES CORP,00130H105,139725,5750000,,AES
ZENDESK INC,98936J101,136036,1304400,,
CROWN HLDGS INC,228368106,110620,1000000,,
EQT CORP,26884L109,108505,4975000,,EQT
COUPA SOFTWARE INC,22266L106,102732,650000,,
COMCAST CORP NEW,20030N101,100660,2000000,,CCZ
CANO HEALTH INC,13781Y103,100542,11284192,,
PG&E CORP,69331C140,92544,800000,,PCG-PX
ALIGHT INC,01626W101,90502,8372080,,
PERIMETER SOLUTIONS SA,L7579L106,89590,6450000,,
GRAB HOLDINGS LIMITED,G4124C109,88475,12408903,,
CF INDS HLDGS INC,125269100,88084,1244477,,
VENTYX BIOSCIENCES INC,92332V107,83083,4312834,,
ARCHAEA ENERGY INC,03940F103,81421,4454110,,
OPENDOOR TECHNOLOGIES INC,683712103,55153,3775000,,OPENZ
GLOBAL BLUE GROUP HOLDING AG,H33700107,54870,8580069,,
AES CORP,00130H204,48000,500000,,AES
MEMBERSHIP COLLECTIVE GROUP,586001109,47925,3750000,,
JAWS MUSTANG ACQUISITION COR,G50737108,39000,4000000,,
GO ACQUISITION CORP,362019101,29520,3000000,,
AVANTI ACQUISITION CORP,G0682V109,29460,3000000,,
COMPUTE HEALTH ACQUISITIN CO,204833107,24325,2500000,,
KHOSLA VENTURES ACQUT CO III,482506102,19520,2000000,,
BLUE WHALE ACQUISITION CORP,G1330M103,19400,2000000,,
SEMA4 HOLDINGS CORP,81663L101,19156,4295000,,
COHN ROBBINS HOLDINGS CORP,G23726105,18677,1900000,,
ION ACQUISITION CORP 3 LTD,G4940J114,17604,1800000,,
FIRSTMARK HORIZON ACQUISITIO,33765Y101,17308,1750000,,
TPG PACE BEN FIN CORP,G8990D125,16677,1700000,,
RICE ACQUISITION CORP II,G75529100,15000,1500000,,
APOLLO GLOBAL MGMT INC,03768E105,14486,200000,,
VECTOR ACQUISITION CORP II,G9460A104,13879,1420595,,
ALTIMETER GROWTH CORP 2,G0371B109,12670,1285000,,
LERER HIPPEAU ACQUISITION CO,526749106,12300,1250000,,
DRAGONEER GROWTH OPT CORP II,G28315102,11724,1200000,,
SPIRIT AIRLS INC,848577AB8,11221,13000000,,
EG ACQUISITION CORP,26846A100,10716,1102500,,
DISRUPTIVE ACQUISITION CORP,G2770Y110,10280,1000000,,
VALOR LATITUDE ACQUISITN COR,G9460N114,9920,1000000,,
SOCIAL LEVERAGE ACQUISN CORP,83363K102,9810,1000000,,
JAWS HURRICANE ACQUISITN COR,47201B103,9729,992739,,
LOGISTICS INNOVTN TECHNLGS C,54141L100,9680,1000000,,
MEDICUS SCIENCES ACQUISITION,G5960S108,7679,790000,,
ISHARES TR,464287457,7024,82116,,
AURORA INNOVATION INC,051774107,6532,1032463,,
AURORA INNOVATION INC,051774115,5480,1835000,,
FAR PEAK ACQUISITION CORP,G3312L111,1327,666666,,
JOBY AVIATION INC,G65163118,1170,750000,,
JAWS MUSTANG ACQUISITION COR,G50737124,1030,1000000,,
AVANTI ACQUISITION CORP,G0682V125,888,1500000,,
BLUESCAPE OPPORTUNITIES ACQU,G1195N113,842,1000000,,
GLOBAL BLUE GROUP HOLDING AG,H33700115,800,1333333,,
COHN ROBBINS HOLDINGS CORP,G23726113,667,833332,,
GO ACQUISITION CORP,362019119,660,1000000,,
GRAB HOLDINGS LIMITED,G4124C117,633,300000,,
RICE ACQUISITION CORP II,G75529126,562,375000,,
COMPUTE HEALTH ACQUISITIN CO,204833115,552,625000,,
FIRSTMARK HORIZON ACQUISITIO,33765Y119,505,505000,,
BLUE WHALE ACQUISITION CORP,G1330M129,425,500000,,
LOGISTICS INNOVTN TECHNLGS C,54141L118,287,333332,,
TMC THE METALS COMPANY INC,87261Y114,270,1000000,,
TLG ACQUISITION ONE CORP,87257M116,260,500000,,
JAWS HURRICANE ACQUISITN COR,47201B111,243,248184,,
EG ACQUISITION CORP,26846A118,228,367499,,
SOCIAL LEVERAGE ACQUISN CORP,83363K110,208,250000,,
HIPPO HLDGS INC,433539111,115,240000,,
